Snowball Map,Dedupe Key,brizo_id,Name,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Title,Role,Contact Email,Contact Phone,Established,Phone,Most Common Email,Cuisines (Regional),Price Range,Dishes
38868,1650 Mall 49022,edd0df87050a4775,Asian Grille Buffet,1650 Mall Dr,Benton Harbor,MI,49022,United States,Jimmy,Cheng,Manager,General,,,2005.0,(269) 926-1688,,Chinese,$,
38870,48 N Bever7034,f18df5e288791ac4,Sushi Kuu,48 N Beverwyck Rd,Lake Hiawatha,NJ,7034,United States,Ken,Hiex,Owner,Owner,,,2009.0,(973) 402-6888,,Japanese,$$,Soups; Smoked Salmon; Salads; Sushi; Noodles
38873,46724 Haye48044,f15f7c5a007567ea,Wing Wong Carryout Restaurant,46724 Hayes Rd,Macomb,MI,48044,United States,Wing,Wong,Owner,Owner,,,2000.0,(586) 247-4760,,Chinese,$,
38874,503 E 9th 8226,f15988440d377afa,Szechwan Garden,503 E 9th St,Ocean City,NJ,8226,United States,Min,Yang,Owner,Owner,,,1997.0,(609) 398-5456,,Chinese,$,Noodles; French Fries
38879,618 Washin7030,f4537cca36eb16ac,Saka Japanese Restaurant,618 Washington St,Hoboken,NJ,7030,United States,,,,,,,,(201) 238-2739,,Japanese,$$,Hibachi; Sushi; Grill
38885,41 North A7016,f8ac49151d3cc0de,Hayaku Japanese Hibachi,41 North Ave E,Cranford,NJ,7016,United States,,,,,,,2021.0,(908) 312-9089,,Japanese,$$,Soups; Fried Rice; French Fries; Steaks; Hibachi; Salads; Seafood; Grill
38892,240 Van Sc8046,e3fee79314a77432,China Kitchen,240 Van Sciver Pkwy,Willingboro,NJ,8046,United States,Song,Lin,Owner,Owner,,,1981.0,(609) 871-7677,,Chinese,$,French Fries
38895,830 MS-3539074,e5459479e7767f22,Hibachi,830 MS-35,Forest,MS,39074,United States,Xiu,Lin,,,,,2012.0,(601) 469-9892,,Japanese,$,Sushi
38901,479 Washin7310,e374f82efafe8da8,Fire & Oak,479 Washington Blvd,Jersey City,NJ,7310,United States,Errick,P,Business Owner,Owner,,,2009.0,(201) 610-9610,jessdorras@gmail.com,American; Japanese,$$$,Sandwiches; Hamburgers; French Fries; Steaks; Pizza; Salads; Seafood; Smoked Salmon; Sushi
38906,4622 Hendr40299,ea3dfcaa9d911fcd,Double Dragon 12,4622 Hendrik Dr,Louisville,KY,40299,United States,Tony,Chan,Owner,Owner,,,2006.0,(502) 493-9939,,Chinese,$,French Fries
38907,4525 S Tel48125,ea393c4ab36beb50,China Lucky Star,4525 S Telegraph Rd,Dearborn Heights,MI,48125,United States,,,,,xiuyun471445359@yahoo.com,,,(313) 633-1856,xiuyun471445359@yahoo.com,Chinese,$,Hibachi; Seafood; Grill; Chicken; Noodles; French Fries
38909,312 N Jeff50125,e916f58b44f2374f,Deng's Garden,312 N Jefferson Way,Indianola,IA,50125,United States,,,,,,,,(515) 962-5888,,Chinese,$$,
38910,500 S Rive7601,eb6affad162ed98e,Mei Hibachi Steak House,500 S River St,Hackensack,NJ,7601,United States,,,,,meihibachi201@gmail.com,,2010.0,(201) 880-7225,meihibachi201@gmail.com,Japanese,$$,Soups; French Fries; Steaks; BBQ; Salads; Seafood; Smoked Salmon; Sushi; Noodles
38916,US-2467420,eb368906fb96a7c3,China House,US-24,Beloit,KS,67420,United States,Amy,Wang,Manager,General,,,,(785) 738-4444,,Chinese,$,
38918,17305 Dave68118,f3afe333e188c686,Ika San Ramen,17305 Davenport St,Omaha,NE,68118,United States,,,,,,,,(402) 502-2695,,Japanese,$$,Sushi; Ramen
38921,435 Hollyw7004,f5035288be6e1926,Panda House,435 Hollywood Ave,Fairfield,NJ,7004,United States,Cheung,Duo,Owner,Owner,,,2000.0,(973) 808-0669,,Chinese,$,Seafood; Fried Rice; Chicken; Noodles; French Fries
38922,3029 State8823,f45018bd16ecba25,China Wok,3029 State Route 27,Franklin Park,NJ,8823,United States,Saiyuen,Lam,Manager,General,,,2006.0,(732) 398-3889,,Chinese,$,Seafood; Chicken; Noodles; French Fries
38923,2161 Fergu49203,f4b3e1f381cdb7a5,China House,2161 Ferguson Rd,Jackson,MI,49203,United States,Quing,Chen,Owner,Owner,,,2004.0,(517) 768-2288,info@chinahousemi.com,Chinese,$$,Soups; Seafood; Fried Rice; Chicken; French Fries
38928,7931 Bards40291,f8fa8483caa45947,Misawa Sushi Bar,7931 Bardstown Rd,Louisville,KY,40291,United States,Giselle,Andes,Kitchen Manager,Back of the House,,,,(502) 290-1780,misawalouisville@gmail.com,Japanese,$$,Smoked Salmon; Sushi; Noodles; French Fries
38932,179 Nassau8544,f9212ca992092887,Nassau Sushi,179 Nassau St,Princeton,NJ,8544,United States,,,,,,,,(609) 497-3275,,Korean; Japanese,$$,Sushi
38935,409 Hamilt7080,b4841554af1373e1,Hana Sushi,409 Hamilton Blvd,South Plainfield,NJ,7080,United States,,,,,,,,(908) 755-1038,,Japanese,$$,Sushi
38938,109 State 7416,ae33883d07ae7be1,Asia Lee Restaurant,109 State RT 23,Franklin,NJ,7416,United States,,,,,,,,(973) 823-0871,,Japanese; Chinese,$$,Smoked Salmon; Sushi; French Fries
38939,1190 Count55038,acc531d68a54080f,Orchid Restaurant,1190 County Road J,White Bear Township,MN,55038,United States,,,,,,,2019.0,(651) 426-3558,,Vietnamese; Chinese; Thai,$$,Soups; Salads
38946,1400 Main 87031,bd9fbde0e7d5a738,Sakura,1400 Main St SW,Los Lunas,NM,87031,United States,,,,,,,,(505) 433-4014,,Japanese,$$,Smoked Salmon; Seafood; Sushi; Steaks
38947,847 E Appl49442,9aaf96d4d6129411,China Express,847 E Apple Ave,Muskegon,MI,49442,United States,Yee,Mui,Owner,Owner,,,1992.0,(231) 777-1208,info@chinaexpressmi.com,Chinese,$$,Soups; Chicken; Noodles
38951,3830 Ruckr40299,99cfcce72d9ffdfa,China King,3830 Ruckriegel Pkwy,Jeffersontown,KY,40299,United States,Tony,Huang,Owner,Owner,,,2007.0,(502) 240-0500,,Chinese,$,Soups; Curry; Chicken; Steaks; Salads; Seafood; Chicken Wings; Grill; Noodles
38953,161 Midlan7032,9e3ff4ce229c4365,Intrinsic Bakery,161 Midland Ave,Kearny,NJ,7032,United States,,,,,,,,(201) 458-2225,,Japanese,$$,Soups; Sandwiches; Chicken
38956,25 Fairfie41073,bb720127ba846789,Enson Harbor,25 Fairfield Ave,Bellevue,KY,41073,United States,,,,,info@ensonharbor.com,,,(859) 360-6800,info@ensonharbor.com,Chinese,$$,Dumplings; Dim Sum; Seafood; Noodles
38958,4600 Hardy39402,c05f470f1553ba8e,China Buffet & Sushi Bar,4600 Hardy St,Hattiesburg,MS,39402,United States,Faikam,Ngai,Owner,Owner,,,2005.0,(601) 264-0688,zhengfaith@yahoo.com,Chinese,$$,Sushi
38959,6539 N Way48185,c067dcb263005447,Hibachi & buffet,6539 N Wayne Rd,Westland,MI,48185,United States,,,,,,,2012.0,(734) 729-5688,,Chinese,$$,Pasta; Soups; Fish and Chips; Salads; Sushi; Chicken
38967,2718 Scott42104,b262cec1ec587916,Samurai,2718 Scottsville Rd,Bowling Green,KY,42104,United States,Suk,Choi,,,,,2007.0,(270) 782-5004,edwardchoi0421@gmail.com,Japanese,$$,Sushi
38971,6670 150th55124,be63254c4bf8ff4b,Satay 2 Go,6670 150th St W,Apple Valley,MN,55124,United States,Corrine,Tan,Manager,General,,,2004.0,(952) 891-8551,,Malaysian; Chinese,$$,Soups; Seafood; Fried Rice
38975,1 Valley R7643,c52b8dcf6b459ad6,Garden Shabu,1 Valley Rd,Little Ferry,NJ,7643,United States,,,,,,,,(201) 870-6177,,Chinese,$$,Seafood; Hot Pot; Steaks
38980,5717 Hickm50310,c4fd65566d66880b,Shang Yuen Chinese Fast Food,5717 Hickman Rd,Des Moines,IA,50310,United States,David,Chau,Owner,Owner,,,1989.0,(515) 277-1000,,Chinese,$,
38987,103 Norths39345,c8e97235a0faebd3,Panda Buffet,103 Northside Plz,Newton,MS,39345,United States,,,,,,,,(601) 683-2220,,Chinese,$,
38992,9079 Old R40515,ab3a64ea75c02f78,Proud Mary BBQ,9079 Old Richmond Rd,Lexington,KY,40515,United States,,,,,proudmarybbq@gmail.com,,,(859) 913-5611,proudmarybbq@gmail.com,American; Creole; Cajun,$$,Smoked Salmon; BBQ; Grill; French Fries
38995,25 S Main 8050,ab4cce79563e2f76,Asian Gourmet,25 S Main St,Manahawkin,NJ,8050,United States,,,,,,,2010.0,(609) 597-8886,,Chinese,$$,
38999,1315 Pacif56215,b01afc37dc3ceb99,J & J Chinese Cafe,1315 Pacific Ave,Benson,MN,56215,United States,,,,,,,,(320) 842-4045,,Chinese,$$,
39006,1813 Villa66111,b2f89c2829c0ef60,QZ Poke & Ramen,1813 Village West Pkwy,Kansas City,KS,66111,United States,,,,,,,,(913) 283-7252,,Japanese; Chinese,$$,Dumplings; Poke; Ramen
39007,1211 W 5th52778,b3ee3a10e680e1e1,Happy China,1211 W 5th St,Wilton,IA,52778,United States,,,,,,,,(563) 732-2300,,Chinese,$,
39009,1014 Maple7452,b440eca58d538162,Osaka Ryu Gin,1014 Maple Ave,Glen Rock,NJ,7452,United States,,,,,scarpabella@aol.com,,2017.0,(201) 689-1388,scarpabella@aol.com,Japanese,$$,Sushi
39010,900 N Cali87801,b2ca1f82b331233e,China Best Buffet,900 N California St,Socorro,NM,87801,United States,May,Chen,Owner,Owner,,,2005.0,(575) 835-3331,,Chinese,$,
39011,162 E Huro48413,b5057f39355d6c4f,China King Restaurant,162 E Huron Ave,Bad Axe,MI,48413,United States,Sam,Ng,Owner,Owner,,,1994.0,(989) 269-2900,lipsimng@gmail.com,Chinese,$$,Seafood
39015,1420 Hamil51103,b6fb1534b750cccc,Sushi Bamboo,1420 Hamilton Blvd,Sioux City,IA,51103,United States,,,,,team@sc-sushi.com,,2008.0,(712) 202-0966,team@sc-sushi.com,Japanese,$$,Soups; Seafood; Salads; Sushi
39018,186 W Mark7103,b6e667fc172ff15b,Wok 2 Chinese restaurant,186 W Market St,Newark,NJ,7103,United States,,,,,,,,(347) 981-8457,,Chinese,$,French Fries
39022,704 W Bank38652,b9f20418a20e9c6c,Rafters Music And Food,704 W Bankhead St,New Albany,MS,38652,United States,,,,,chad@raftersmusicandfood.com,,,(662) 539-7400,hudson@raftersmusicandfood.com,Creole; Cajun,$$,Seafood; Grill; Hamburgers; French Fries
39023,2403 Eliza48328,bec1e537da7df3e9,Harvest Garden,2403 Elizabeth Lake Rd,Waterford,MI,48328,United States,,,,,,,,(248) 681-1781,,Chinese,$,Seafood; Fried Rice; Sushi; Chicken
39025,244 Living7647,bd620ef7c5a90e0a,Hibachi express,244 Livingston St,Northvale,NJ,7647,United States,,,,,,,,(201) 767-0588,,Japanese,$$,Hibachi; Fried Rice; Teppanyaki; Sushi; Grill; Chicken; Noodles
39028,2405 S 13268144,b67fcc58c73993cb,Hunan Fusion,2405 S 132nd St,Omaha,NE,68144,United States,Romen,C,Business Owner,Owner,,,2014.0,(402) 334-5382,hunanfusion@hotmail.com,Japanese; Chinese,$$,Soups; Smoked Salmon; Salads; Sushi
39030,2250 N Roc67226,b7bed6e8582109a8,Japan Express,2250 N Rock Rd Ct,Wichita,KS,67226,United States,Paul,Wu,Owner,Owner,,,1992.0,(316) 682-3183,japanexpressrestaurant@gmail.com,Japanese,$,
39032,189 US Hig7663,92ce6232ea3a3302,Hibachi Grill & Supreme Buffet,189 US Highway 46,Saddle Brook,NJ,7663,United States,,,,,,,,(201) 968-5886,,Chinese,$$,Sushi
39036,325 S Old 48009,8fb923a9aeccf257,Adachi,325 S Old Woodward Ave,Birmingham,MI,48009,United States,Suszanne,Johnson,Prep Cook,Back of the House,,,,(248) 540-5900,info@adachirestaurant.com,Japanese,$$$,Seafood; Sushi; Steaks
39049,30 Englesi8008,aa820503c2bab26f,Engleside Inn,30 Engleside Ave,Beach Haven,NJ,8008,United States,James,Bachman,Executive Chef,Back of the House,,,,(609) 492-1251,chriswilliams@engleside.com,American; Japanese,$$$,Smoked Salmon; Sushi; French Fries; Steaks
39050,30120 John48071,aa7ec7d7befa4182,Noodle Topia,30120 John R Rd,Madison Heights,MI,48071,United States,,,,,,,,(248) 591-4092,,Chinese,$$,Soups; Noodles
39051,635 S Clin8611,aad28c9ed9bb8d8a,Kam Buffet,635 S Clinton Ave,Trenton,NJ,8611,United States,Jintong,Chen,,,,,2000.0,(609) 392-5100,,Chinese,$,Seafood
39058,167 US-2067930,b103c9c7c2bb3f7b,Ho Ho Kitchen,167 US-206 S,Chester,NJ,7930,United States,,,,,info@hohokitchennj.com,,,(908) 879-7840,info@hohokitchennj.com,Chinese,$$,
39059,561 US-18817,affeb2e955ccc7fd,Ugly Dumpling,561 US-1,Edison,NJ,8817,United States,,,,,info@uglydumpling.us,,,(732) 317-8396,marketing@uglydumpling.us,Chinese,$$,Dumplings
39060,303 Jeffer39056,b015ec7a7cbcbea3,303 Jefferson,303 Jefferson St,Clinton,MS,39056,United States,Raymond,J,Business Owner,Owner,,,2013.0,(601) 924-1303,303jefferson@gmail.com,Southern; Creole; Cajun,$$,French Fries
39061,60 Centenn7740,b0e5d178aca744cf,Koto Fusion Sushi & Poke,60 Centennial Dr,Long Branch,NJ,7740,United States,,,,,,,,(732) 795-3885,,Japanese,$$,Sashimi; Chicken; Hibachi; Seafood; Smoked Salmon; Poke; Sushi; Grill
39064,215 N Herm8618,ae34c1fedb4f7488,Fong Wah Chinese Restaurant,215 N Hermitage Ave,Trenton,NJ,8618,United States,,,,,,,,(609) 392-2338,,Chinese,$,
39078,328 W Wash7882,c2d0c9ffb53e573f,Asian Kitchen,328 W Washington Ave,Washington,NJ,7882,United States,,,,,,,,(908) 223-1882,,Chinese,$$,French Fries
39080,7013 Park 7093,c4f0d0e79d60938c,China Express,7013 Park Ave,Guttenberg,NJ,7093,United States,,Flores,,,,,2000.0,(201) 869-3122,,Chinese,$,
39086,Route 467054,ef840956ed6df746,Noodle Wong,Route 46,Parsippany,NJ,7054,United States,,,,,,,,(973) 299-6518,,Cantonese; Chinese,$$,Dim Sum; Seafood
39092,3405 Stron66106,fd27aee7490e5d0c,Donnell's Kitchen & Lounge,3405 Strong Ave,Kansas City,KS,66106,United States,,,,,info@donnellskitchen.com,,,(913) 291-0192,,Cajun,$$,
39097,201 W Trap67449,fdb3f7e64513d78b,Panda To Go,201 W Trapp St,Herington,KS,67449,United States,,,,,,,,(785) 258-8050,,Chinese,$$,
39103,205 Boulev7604,f541d9639b165233,Maki sushi,205 Boulevard,Hasbrouck Heights,NJ,7604,United States,,,,,,,,(201) 373-0330,,Japanese,$$,Soups; Salads; Sushi; French Fries
39110,1639 N Bro55906,f9c14f338767d2b5,Kingdom Buffet,1639 N Broadway,Rochester,MN,55906,United States,Jian Hai,Zheng,,,,,2009.0,(507) 282-0211,,Chinese,$$,Soups; Fried Rice; Curry; Chicken; Shrimp; Seafood; Sushi; Noodles
39111,1119 E Oce7760,fc137c0bf334eb81,Super Golden,1119 E Ocean Ave,Sea Bright,NJ,7760,United States,Theng,Ming,Owner,Owner,,,1995.0,(732) 530-8223,info@supergoldenseabright.com,Chinese,$$,Soups; Seafood; Chicken; Noodles; French Fries
39112,1116 Moro 66502,faf21e52ec24c8b5,Hunam Express,1116 Moro St,Manhattan,KS,66502,United States,,,,,,,,(785) 537-0886,,Chinese,$,Seafood; Chicken; Noodles; French Fries
39113,8550 Ander68526,feb268c2b49e2adf,China Wall,8550 Andermatt Dr,Lincoln,NE,68526,United States,Tony,Lei,Manager,General,,,2007.0,(402) 489-9993,info@chinawalllincolnne.com,Chinese,$$,Pork; Soups; Fried Rice; Chicken; Steaks; Salads; Seafood; Chicken Wings; Grill; Noodles
39117,943 Kings 8086,fb11fd85169044cd,New China,943 Kings Hwy,West Deptford,NJ,8086,United States,,,,,,,,(856) 848-6881,,Chinese,$,
39121,353 George8901,fa1d72e818282058,Rakkii Ramen,353 George St,New Brunswick,NJ,8901,United States,,,,,rutgers@rakkiiramen.com,,,(848) 202-9067,kpatton@rakkiiramen.com,Japanese,$$,Ramen; Noodles; French Fries
39126,1317 Maize67212,fbef166e122a4c89,No. 1 Kitchen,1317 Maize Rd N,Wichita,KS,67212,United States,,,,,,,2011.0,(316) 722-9999,,Szechuan; Chinese,$,Soups; Seafood; Chicken; Noodles
39127,8197 Mall 41042,fbc8d518fc0c7329,Yamato Japanese Steakhouse & Ramen,8197 Mall Rd,Florence,KY,41042,United States,,,,,,,,(859) 869-2016,,Japanese,$$,Smoked Salmon; Sushi; Ramen; Steaks
39128,6055 Apple68516,fba5c9cd86ea8831,Ginger,6055 Apples Way,Lincoln,NE,68516,United States,Hong,Z,Business Owner,Owner,,,2014.0,(402) 904-4642,info.gingergrill@gmail.com,Japanese,$$,Smoked Salmon; Sushi; Bento Box; Grill; Noodles; French Fries
39130,8049 Conne41042,43ce06bdcf6f86e6,Cathay Kitchen Chinese Restaurant,8049 Connector Dr,Florence,KY,41042,United States,Michelle,Y,Business Owner,Owner,,,2009.0,(859) 282-0770,,Chinese,$$,Seafood; Salads; Fried Rice; Chicken; Noodles; French Fries
39136,11 Concord8831,3ce7fecdf01ca89c,Lucky Star Chinese Restaurant,11 Concordia Shopping Ctr,Monroe,NJ,8831,United States,,,,,,,,(609) 860-1111,,Chinese,$$,
39142,1965 Cerri87505,460f3f7ccb13c630,Mampuku Ramen,1965 Cerrillos Rd,Santa Fe,NM,87505,United States,,,,,mampukuramen@gmail.com,,,(505) 772-0169,mampukuramen@gmail.com,Japanese,$$,Ramen
39147,83 Old Sta8884,408ea348a3fd514b,Sakana Japanese Cuisine,83 Old Stage Rd,Spotswood,NJ,8884,United States,,,,,,,,(732) 898-6088,,Japanese,$$,Soups; Smoked Salmon; Seafood; Sashimi; Salads; Sushi
39152,144 Bloomf7044,43323cf8677fd83b,EAST GATE CHINESE & JAPANESE RESTAURANT,144 Bloomfield Ave,Verona,NJ,7044,United States,,,,,info@eastgatesushi,,,(973) 857-2780,,Chinese,$$,Soups; Smoked Salmon; Seafood; Sushi; Noodles
39157,2327 New R8225,416fdf1701b4ba20,Northfield Garden,2327 New Rd,Northfield,NJ,8225,United States,,,,,,,,(609) 677-1318,,Chinese,$,
39158,28931 Van 48093,4509448193347d8c,Hi Sushi,28931 Van Dyke Ave,Warren,MI,48093,United States,,,,,,,2018.0,(586) 510-6037,,Japanese,$$,Smoked Salmon; Salads; Sushi; Bento Box; Noodles
39160,1770 Highw38701,44f88de1cd62ec27,Ichiban Japaneese Steakhouse,1770 Highway 1 S,Greenville,MS,38701,United States,,,,,,,,(662) 702-5015,,Japanese,,Steaks
39165,7206 W 11966213,48e05d6578547c11,Sichuan Dynasty,7206 W 119th St,Overland Park,KS,66213,United States,,,,,,,,(913) 339-9378,,Chinese,$$,Soups; Seafood; Chicken Wings; Chicken; French Fries
39166,3603 Round55303,49990dfe10cf8990,Kam Wong's Chow Mein,3603 Round Lake Blvd NW,Anoka,MN,55303,United States,Elsa,Wong,Owner,Owner,,,1990.0,(763) 422-9193,,Chinese,$,
39172,2510 Main 87031,4dab12bf01ce72a8,China Super Buffet,2510 Main St NE,Los Lunas,NM,87031,United States,Leo,Lim,Owner,Owner,,,2004.0,(505) 865-8822,,Chinese,$,
39174,3320 US-1139466,4b5c8d5f5f2e9998,Fatty's Seafood,3320 US-11,Picayune,MS,39466,United States,,,,,info@fattysseafoodrestaurant.com,,2012.0,(601) 749-2722,info@fattysseafoodrestaurant.com,Creole; Cajun,$$,Seafood; French Fries
39176,410 E Doug68763,54fe2bbdd9f043d1,China Dragon,410 E Douglas St,ONeill,NE,68763,United States,Yen Chi,Sun,Owner,Owner,,,2007.0,(402) 336-3699,,Chinese,$,
39177,340 State 7722,546a4fa9796cad9c,Han Jiang Restaurant,340 State Route 34,Colts Neck,NJ,7722,United States,,,,,,,2012.0,(732) 780-0731,,Japanese,$$,Smoked Salmon; Sushi; French Fries
39181,77 Broad S7735,554a9e6f4a91af12,First Wok,77 Broad St,Keyport,NJ,7735,United States,Kim Foi,Hiew,Owner,Owner,,,,(732) 888-5533,,Chinese,$$,Soups; Tacos; Seafood; Chicken; Noodles; French Fries
39188,43588 W Oa48377,4139e463426a1714,Cherry Blossom,43588 W Oaks Dr,Novi,MI,48377,United States,S.,Yamada,Owner,Owner,,,1991.0,(248) 380-9160,,Japanese,$$$,Sushi; Noodles
39192,1051 US Hi8876,3fbb4364af3099ab,Eat 'N East,1051 US Highway 202 N,Branchburg,NJ,8876,United States,Jin,Chen,Owner,Owner,,,2012.0,(908) 218-9888,info@eat-n-east.com,Japanese,$$,Smoked Salmon; Seafood; Salads; Sushi; Bento Box; Chicken; Noodles
39196,23203 Colu8022,41dc3f9cffa3b4af,Gold Garden,23203 Columbus Rd,Columbus,NJ,8022,United States,Fatnchi,Cheung,,,,,2011.0,(609) 298-8880,,Chinese,$,French Fries
39197,2658 Highw8857,4241fe77dc5ef708,Grillestone,2658 Highway 516,Old Bridge,NJ,8857,United States,,Chris,Business Owner,Owner,,,2010.0,(732) 952-5626,events@grillestone.com,Japanese,$$,Hamburgers; French Fries; Steaks; Pizza; Salads; Seafood; Smoked Salmon; Sushi
39200,809 White 8107,4449c2acdfc68fd2,Top Great Wall III,809 White Horse Pike,Oaklyn,NJ,8107,United States,,,,,,,,(856) 854-6666,,Chinese,$,French Fries
39203,2825 E Hig48356,4fe00924865ac3b4,TJ's Express,2825 E Highland Rd,Highland,MI,48356,United States,T.,Zhang,,,,,2006.0,(248) 889-9828,,Chinese,$,
39204,9750 Schre55445,50774a56a395d48d,Tokyo Sushi,9750 Schreiber Ter N,Brooklyn Park,MN,55445,United States,,,,,,,,(763) 703-4933,,Japanese,$$,Soups; Smoked Salmon; Teppanyaki; Sushi; French Fries
39205,218 Harris7029,4f39dfbbb3e106b4,Chinatown,218 Harrison Ave,Harrison,NJ,7029,United States,Jane,Uang,Owner,Owner,,,1987.0,(973) 483-1504,,Chinese,$$,Sushi
39207,656 Ocean 7740,4e8e642fa1ab006b,656 Ocean,656 Ocean Ave,Long Branch,NJ,7740,United States,James,Sarbello,,,,,2010.0,(732) 728-9656,656ocean@gmail.com,Japanese,$$,Salads; Sushi; Chicken; Hamburgers; French Fries; Steaks
39208,26348 Ford48127,4e6404e53c6d0460,Oyaki To Go,26348 Ford Rd,Dearborn Heights,MI,48127,United States,,,,,oyakisushi@gmail.com,,,(313) 633-9742,oyakisushi@gmail.com,Japanese,,Smoked Salmon; French Fries
39209,152 Uptown48708,4b15e474f23d1c5f,Sushi Remix,152 Uptown Dr,Bay City,MI,48708,United States,,,,,,,,(989) 778-1621,,Japanese,$$,Sushi; Poke
39210,175 Maplew7040,5097e940eaeb8ed0,Wild Ginger,175 Maplewood Ave,Maplewood,NJ,7040,United States,,,,,info@wildginger.com,,2011.0,(973) 378-8822,info@wildginger.com,Indian; Chinese; Thai,$$,Dim Sum; Seafood; Salads; Chicken Wings; Chicken; Noodles; Steaks
39211,1108 Main 67735,50759be898a4ac2e,China Garden,1108 Main St,Goodland,KS,67735,United States,Andy,Lu,Manager,General,,,1987.0,(785) 890-3345,,Chinese,$$,
39213,33170 Dequ48310,52c41e459eefffc5,Trizest Restaurant,33170 Dequindre Rd,Sterling Heights,MI,48310,United States,,,,,,,,(586) 268-1450,,Chinese,$$,Pork; Seafood; Chicken; French Fries
39215,12 S Main 8534,5127704f230e59b8,Sumo,12 S Main St,Pennington,NJ,8534,United States,Charley,Yeh,Owner,Owner,,,2003.0,(609) 737-8788,info@sumo12.com,Japanese; Chinese,$$,Smoked Salmon; Sushi
39216,3634 W 13566224,5213e46c08260c3f,China King,3634 W 135th St,Leawood,KS,66224,United States,Rachel,Pan,Manager,General,,,2010.0,(913) 338-2888,,Szechuan; Chinese,$,Soups; Seafood; Salads; Chicken Wings; Chicken; Noodles; Steaks
39223,203 Route 8753,53efad9d1e0c4b3f,Wang Sushi,203 Route 37 E,Toms River,NJ,8753,United States,,,,,,,2007.0,(732) 818-1388,,Japanese,$$,Smoked Salmon; Sushi
39241,570 Clock 41017,60c6cb1acc3eb7f5,Empire Buffet,570 Clock Tower Way,Fort Mitchell,KY,41017,United States,Jerry,Cheng,Owner,Owner,,,2010.0,(859) 341-8009,,Chinese,$,Pork; Soups; Seafood; Fried Rice; Sushi; Chicken
39242,1793 US-208088,5e376ea2c269e9be,Beijing Restaurant,1793 US-206,Southampton,NJ,8088,United States,,,,,,,,(609) 859-0076,,Chinese,$,Seafood; Chicken Wings; French Fries
39245,120 S Wash48867,5d6dacfe1e69d152,Jade Buffet,120 S Washington St,Owosso,MI,48867,United States,Leo,Chang,Manager,General,,,2000.0,(989) 723-9898,,Chinese,$,Sushi
39249,238 N Guad87501,628b83c31d4228ae,Chopstix Oriental Food To Go,238 N Guadalupe St,Santa Fe,NM,87501,United States,Myung,Hyon,,,,,1997.0,(505) 820-2126,,Korean; Japanese; Chinese,$,
39251,1143 Payne55130,61247ce4f895bc5b,Cora's Best Chicken Wings,1143 Payne Ave,St Paul,MN,55130,United States,Cora,Cayetano,Owner,Owner,,,2010.0,(651) 776-0020,,Chinese,$,Fried Rice; Chicken Wings; Chicken; Noodles; French Fries
39253,3417 Linco50014,63f36bbf10be2e0e,May House Cuisine,3417 Lincoln Way,Ames,IA,50014,United States,Mey,Lu,Owner,Owner,,,,(515) 292-2089,,Chinese,$,
39266,100 Fellow39759,6aa6aa372ae73607,The Little Dooey,100 Fellowship St,Starkville,MS,39759,United States,Barry,Wood,Owner,Owner,,,1985.0,(662) 323-6094,dooeyman@aol.com,American; Creole; Cajun,$$,Seafood; BBQ
39268,903 W Town50801,6ba9e3f089a4e6d1,Chuong Garden Restaurant,903 W Townline St,Creston,IA,50801,United States,Simon,Chuong,Owner,Owner,,,1997.0,(641) 782-5260,,Chinese,$,
39270,200 Main A7055,6a4a4261ca1748dd,Norimi Kosher Sushi,200 Main Ave,Passaic,NJ,7055,United States,,,,,,,,(973) 777-1120,,Japanese,,Smoked Salmon; Sushi
39275,1199 Amboy8837,583a8d4f9fb3a72f,Sushi Saga,1199 Amboy Ave,Edison,NJ,8837,United States,,,,,info@sushisaganj.com,,,(732) 243-9353,info@sushisaganj.com,Japanese,$$,Soups; Sashimi; Chicken; Salads; Seafood; Sushi; Grill; Noodles
39280,117 Tonnel7306,5a1257cedc67e167,China Spice,117 Tonnelle Ave,Jersey City,NJ,7306,United States,Hanish,B,Business Owner,Owner,,,2004.0,(201) 653-7742,,Chinese,$$,Soups; Seafood; Chicken; Noodles
39287,4900 E Paw67218,57d88a499e89f911,Panda Cafe,4900 E Pawnee St,Wichita,KS,67218,United States,Carl,Tang,President,General,,,2011.0,(316) 689-0770,,Chinese,$,Soups; Sushi
39288,3516 Sanga39540,57bac07ec7aa7800,Samurai,3516 Sangani Blvd,D'Iberville,MS,39540,United States,,,,,,,2007.0,(228) 396-9750,,Japanese,$$,Soups; Smoked Salmon; Sashimi; Salads; Sushi; Ramen
39290,231 Harris7029,57703e3d068f2c75,5 Grains Rice Restaurant,231 Harrison Ave,Harrison,NJ,7029,United States,,,,,admin@5grainsriceharrison.com,,,(973) 268-2811,,Chinese,$,French Fries
39297,6450 28th 49426,5c43e0795c9b6b4e,Great Lakes Chinese Restaurant,6450 28th Ave,Hudsonville,MI,49426,United States,L. I.,Yi,Manager,General,,,1994.0,(616) 662-3888,,Chinese,$,
39300,5584 E Gra48843,4cbba2cff4371638,Electric Ramen,5584 E Grand River Ave,Genoa,MI,48843,United States,,,,,markskelton@electric-ramen.com,,,(517) 579-2196,markskelton@electric-ramen.com,Japanese,,Ramen; Noodles
