Snowball Map,Brizo ID,Language Preference,Name,Street,City/Town,Zip/Postal Code,State/Province Code,Country,Cuisines (Regional),Price Range,Opening Hours,Vitality Score,Established,Phone,Most Common Email,Density @5mi,Time Zone Name,Median Price,Full Name,Role,state
27321,7de30092ace7b230,English,Sushi Madre,8610 McPherson Rd,Laredo,78045,TX,United States,Japanese,$$,"Mon-Thu 11am-10pm, Fri-Sat 11am-11pm, Sun Noon-10pm",55,3/1/2020,9567178744,manuel@sushimadre.com,685,Central,22,Manuel Batista,Owner,-
27322,85f9f2ab06f26afb,English,China Express,2216 Guadalupe St,Laredo,78043,TX,United States,Chinese,$,"Mon-Fri 10:30am-9:45pm, Sat 10am-9pm, Sun 10am-9:45pm",30,3/1/2020,9567178848,,782,Central,0,,,-
27323,86a136272a1673cc,English,Nana Sushi & Chinese Bistro,10892 Cypress Creek Pkwy,Houston,77070,TX,United States,Japanese,$$,Daily 11am-9pm,33,3/1/2020,2814778882,,1704,Central,18,,,-
27324,b573c94041821d30,English,Marco's Pepper Grill,4313 Stonewall St,Houston,77020,TX,United States,"Creole, Caribbean, Cajun",$$,"Mon-Tue Closed, Wed-Sat 6pm-10pm, Sun 2pm-6pm",44,3/1/2020,7133315226,mflakes@marcospeppergrill.com,3369,Central,0,Marcus F,Owner,-
27325,dde2563aceff52e8,English,Lotus Hunan,3201 Bee Cave Rd,Austin,78746,TX,United States,Chinese,$$,"Mon-Sat 11am-8:30pm, Sun Closed",60,3/1/2020,5123277776,,2886,Central,0,Giau Vo,,-
27326,f3d33329e47106dc,English,Sushi Axiom,8250 Bedford Euless Rd,North Richland Hills,76180,TX,United States,Japanese,$$,"Mon-Thu 11am-10pm, Fri 11am-10:30pm, Sat Noon-10:30pm, Sun Noon-9:30pm",72,3/1/2020,8178499600,sushiaxiom@yahoo.com,1238,Central,0,,,-
27327,cd8850451d8cc454,English,Twin Crab,4400 North Fwy,Houston,77022,TX,United States,"Creole, Cajun",$$,"Mon-Thu Noon-10pm, Fri-Sat Noon-11pm, Sun Noon-10pm",57,11/7/2021,7139556888,,2366,Central,18,,,-
27328,16d1fa3023e35fd5,English,Yoshi's Sushi Japanese & Asian,2201 SW H K Dodgen Loop,Temple,76502,TX,United States,Japanese,$$,"Mon Closed, Tue-Thu 11:30am-9pm, Fri-Sat 11:30am-10pm, Sun 11:30am-9pm",57,3/1/2020,2547713700,,471,Central,0,Jane T,General,-
27329,25fdd6515e8cbb34,English,Mama Fu's Asian House,9600 S I-35,Austin,78748,TX,United States,Chinese,$$,Daily 11am-9pm,38,3/1/2020,5126376772,,953,Central,0,,,-
27330,56b45de342ee615e,English,Phatky Restaurant,11792 Wilcrest Dr,Houston,77099,TX,United States,Chinese,$,"Mon 9am-9pm, Tue-Thu 11am-9pm, Fri 11am-10pm, Sat 11:30am-10pm, Sun 11:30am-9pm",46,3/1/2020,2814950137,,2337,Central,0,Anthony Tat,General,-
27331,7ca7ec0579177a73,English,Bear Bay Seafood Kitchen,1104 W Parker Rd,Plano,75075,TX,United States,Cajun,$$,"Mon-Thu Noon-10:30pm, Fri-Sat Noon-11:30pm, Sun Noon-9:30pm",84,3/1/2020,9722344899,,1795,Central,16,Jack X,Owner,-
27332,8aa46c749afbb244,English,Green Garden,19922 Park Row Dr,Katy,77449,TX,United States,Chinese,$,Daily 11am-9:40pm,39,3/1/2020,2818288400,,1555,Central,28,,,-
27333,93127c07d4c41db1,English,Kawa Sushi,8050 N Sam Houston Pkwy W,Houston,77064,TX,United States,Japanese,$$,"Mon Closed, Tue-Thu 11am-9pm, Fri 11am-9:30pm, Sat 11:30am-9:30pm, Sun 11:30am-9pm",43,3/1/2020,8326888111,,1595,Central,24,,,-
27334,93c4ea47a305971a,English,Asian Buffet,1220 N Town East Blvd,Mesquite,75150,TX,United States,Chinese,$$,Daily 11am-9:30pm,49,3/1/2020,9722702782,,1115,Central,48,Chen He,,-
27335,a2776fe8ec91313e,English,L& L Chinese Restaurant,3939 N Fry Rd,Katy,77449,TX,United States,Chinese,$,"Mon Closed, Tue-Thu 11am-9:30pm, Fri-Sat 11am-10pm, Sun 11am-9:30pm",65,3/1/2020,2814920430,info@llkaty.com,1692,Central,0,,,-
27336,b930505a7d325445,English,Timmy's Choice,9855 Homestead Rd,Houston,77016,TX,United States,Chinese,$,"Mon-Sat 11:30am-11pm, Sun 11:30am-10pm",31,3/1/2020,7136354480,,858,Central,22,,,-
27337,bd8f16e91d2e9dde,English,Chiyo's,4313 Teckla Blvd,Amarillo,79109,TX,United States,Chinese,$,"Mon-Sat 11am-9pm, Sun Closed",37,3/1/2020,8064689385,,782,Central,0,Joy Mienphilom,Owner,-
27338,c30343a536c9b670,English,Pacific Rim,2061 Paramount Blvd,Amarillo,79109,TX,United States,Chinese,$$,"Mon Closed, Tue-Fri 11am-2pm 5pm-9pm, Sat-Sun 5pm-9pm",77,3/1/2020,8063539179,pekingchinese1981@gmail.com,902,Central,0,Sam Yao,Owner,-
27339,c865848143b8f323,English,Pook's Crawfish Hole,4015 FM 646 Rd N,Santa Fe,77510,TX,United States,"Creole, Cajun",$$,"Mon Closed, Tue-Thu 4pm-9pm, Fri 2pm-10pm, Sat 11am-10pm, Sun 11am-9pm",82,3/1/2020,4094408481,pookscrawfishhole@hotmail.com,242,Central,0,,,-
27340,cf200e64bd3ffd87,English,Ralph & Kacoo's,5055 Eastex Fwy,Beaumont,77706,TX,United States,Cajun,$$,"Mon-Fri 4pm-7pm, Sat-Sun Closed",72,3/1/2020,4098950099,beaumont@ralphandkacoos.com,545,Central,30,,,-
27341,d26c64657ec060f7,English,Skillman Wok,18900 Dallas Pkwy,Dallas,75287,TX,United States,Chinese,$,"Mon-Thu 11am-10pm, Fri-Sat 11am-10:30pm, Sun 11am-9:30pm",43,3/1/2020,9722480808,info@skillmanwokdallaspkwy.com,2307,Central,20,Kevin Lin,General,-
27342,64d5123cfc9f88a3,English,Emperor's garden,9652 McPherson Rd,Laredo,78045,TX,United States,"Japanese, Chinese",,Daily 11:30am-9:30pm,81,8/21/2023,9564625174,,623,Central,38,,,-
27343,7a21c384322fd198,English,Cajun Boiling Stop,1110 E Parker Rd,Plano,75074,TX,United States,Cajun,,,33,6/26/2023,4698140045,,1705,Central,26,,,-
27344,2b85332e5278f6d4,English,Granny's Cajun Cooking,5601 W Lovers Ln,Dallas,75209,TX,United States,"American, Cajun",$$,Daily 11am-9pm,42,10/18/2020,4696206190,,3344,Central,34,,,-
27345,112c1ea997b5dfab,English,Asian Chef,6848 S Mason Rd,Katy,77450,TX,United States,Chinese,$$,"Mon 11am-9:30pm, Tue Closed, Wed-Thu 11am-9:30pm, Fri-Sat 11am-10pm, Sun Noon-9:30pm",43,3/1/2020,2815783500,,944,Central,24,Ming L,Owner,-
27346,52cf8130b275448b,English,Pearl Dynasty,8321 Broadway St,Pearland,77581,TX,United States,Chinese,$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10:30pm, Sun 11am-9:30pm",55,3/1/2020,2819971332,info@pearldynasty.com,653,Central,0,Michael Shum,Owner,-
27347,634a809c27bc54ea,English,Red Lotus Asian Grille,2601 S I-35,Round Rock,78664,TX,United States,"Vietnamese, Chinese",$,Daily 11am-9pm,47,3/1/2020,5123665442,,1156,Central,28,,,-
27348,6d01167ba1108b69,English,Empress of China,2030 Glade Rd,Grapevine,76051,TX,United States,Chinese,$$,"Mon-Thu 11am-10pm, Fri-Sat 11am-11pm, Sun 11am-10pm",55,3/1/2020,8174420088,,1360,Central,22,Howard Wang,Owner,-
27349,85c131b141cab3a8,English,Jenivi's Seafood Shoppe & Restaurant,10555 Westheimer Rd,Houston,77042,TX,United States,"Creole, Cajun",$$,"Mon Closed, Tue-Fri 11:30am-9pm, Sat Noon-9pm, Sun 1pm-9pm",42,3/1/2020,7139785055,jenivisseafoodshoppe@gmail.com,3741,Central,0,,,-
27350,8a3b89d1ed4a71fb,English,Golden Dragon Chinese Restaurant,1219 19th St,Hondo,78861,TX,United States,Chinese,$,"Mon-Fri 11am-8pm, Sat-Sun Closed",67,3/1/2020,8304264216,,55,Central,0,Quen Trin,Owner,-
27351,d3a943b00249da3f,English,China Bowl,1361 S Main St,Boerne,78006,TX,United States,Chinese,$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",34,3/1/2020,8303318558,,159,Central,28,Liu L,General,-
27352,de7ab82393900113,English,Sasa Sushi,6340 Gaston Ave,Dallas,75214,TX,United States,Japanese,$$,"Mon-Thu 11am-10pm, Fri 11am-10:30pm, Sat Noon-10:30pm, Sun Noon-9:30pm",77,3/1/2020,2144847420,,3598,Central,32,,,-
27353,2626ce8c14a2afdf,English,Asian Cafe,811 NE Alsbury Blvd,Burleson,76028,TX,United States,Japanese,$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",41,3/1/2020,8174476666,,450,Central,22,,,-
27354,53283e62677f3dd5,English,China Buffet,242 Moody St,Sealy,77474,TX,United States,Chinese,$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",62,3/1/2020,9798850999,,64,Central,0,Xiu Chen,,-
27355,545e27a4c6f2860f,English,Cajun Joe's,101 E Court St,Newton,75966,TX,United States,Cajun,$,"Mon-Wed 9am-8pm, Thu-Sat 9am-9pm, Sun 8am-4pm",23,3/1/2020,4093793140,,12,Central,0,,,-
27356,67d417011e728476,English,Tsunami Japanese Steak House,1108 Bell St,Amarillo,79106,TX,United States,Japanese,$$,"Mon-Fri 11am-2:30pm 5pm-8pm, Sat-Sun Closed",41,3/1/2020,8063522688,vsithavone@yahoo.com,775,Central,0,,,-
27357,918362f83df91292,English,China King,440 W Loop 281,Longview,75605,TX,United States,Chinese,$$,"Mon-Thu 10:30am-9pm, Fri-Sat 10:30am-9:30pm, Sun 10:30am-9pm",44,3/1/2020,9037578883,,461,Central,0,Angela Jiang,General,-
27358,92528eca28f2d95d,English,China Bear,10514 Leopard St,Corpus Christi,78410,TX,United States,Chinese,$$,"Mon-Thu 11am-9:30pm, Fri 11am-10pm, Sat-Sun 11am-9:30pm",47,3/1/2020,3612418988,,131,Central,0,Danny Xac,Owner,-
27359,9cda0d7b564ffb63,English,Chinese Kitchen,760 S Wheeler St,Jasper,75951,TX,United States,Chinese,$,"Mon-Fri 11am-8:30pm, Sat-Sun 11am-8pm",38,3/1/2020,4093830095,,80,Central,0,Thoi Nguyen,General,-
27360,f8e30a61fb039a78,English,Shang-Hai Chinese Restaurant,2935 Pat Booker Rd,Universal City,78148,TX,United States,Chinese,$,"Mon Closed, Tue-Fri 11am-2:30pm 4:30pm-9pm, Sat-Sun 11am-9pm",38,3/1/2020,2106585828,,846,Central,30,,,-
27361,1212aced50cf6b78,English,Jade Palace Restaurant,330 1st St E,Humble,77338,TX,United States,Chinese,$,"Mon 11am-7:30pm, Tue Closed, Wed-Thu 11am-7:30pm, Fri-Sat 11am-8:30pm, Sun 11am-7:30pm",44,3/1/2020,2814461616,,823,Central,0,Tony Gee,General,-
27362,12b156d11f9ac906,English,Golden Imperial,222 Highway 290 W,Brenham,77833,TX,United States,Chinese,$$,"Mon-Sat 11am-9pm, Sun 11am-8:30pm",70,3/1/2020,9798366729,,161,Central,0,,,-
27363,212ac2d741e537a5,English,Tomoya,4757 W Park Blvd,Plano,75093,TX,United States,Japanese,$$,Daily 11:30am-3pm 5pm-9:30pm,37,3/1/2020,9726122777,won7woo@hotmail.com,2060,Central,30,Bo C,Owner,-
27364,8cca2db8e4426b6c,English,China Star,3601 S 1st St,Abilene,79605,TX,United States,Chinese,$,Daily 11am-10pm,51,3/1/2020,3256772000,,553,Central,0,Phit K,Owner,-
27365,91d234dd46db0e94,English,Scott's Oyster Bar,4150 Paramount Blvd,Amarillo,79109,TX,United States,"Creole, Cajun",$$,"Mon 4pm-8pm, Tue-Thu 11:30am-8pm, Fri-Sat 11:30am-9pm, Sun Closed",41,3/1/2020,8063549110,,796,Central,0,Scott Mitchell,Owner,-
27366,e43078cc501fa62e,English,Tasty Garden Chinese Restaurant,3685 Preston Rd,Frisco,75034,TX,United States,Chinese,$,Daily 11am-10pm,65,3/1/2020,2147056888,,1806,Central,0,Jenny Zhao,,-
27367,12a95e99d2403b87,English,Aji Izakaya,6726 Reading Rd,Rosenberg,77471,TX,United States,Japanese,$$,"Mon-Thu 11:30am-10pm, Fri-Sat 11:30am-10:30pm, Sun 11:30am-9:30pm",39,3/28/2022,8324493133,,472,Central,20,,,-
27368,e2a47913f6d3e2d3,English,My Guys Crawfish & Cajun Market,106 S Boggie St,Atlanta,75551,TX,United States,Cajun,$,"Mon-Thu Closed, Fri-Sat 11am-8pm, Sun Noon-5pm",30,7/28/2020,9037336500,,60,Central,0,,,-
27369,9fc7a2437785579a,English,Hokkaido Sushi,7511 McPherson Rd,Laredo,78041,TX,United States,Japanese,$$,"Mon-Wed 11am-10pm, Thu-Sat 11am-11pm, Sun Noon-10pm",57,7/11/2020,9565683533,,783,Central,0,,,-
27370,04c8995624211ac5,English,China Wall Supper Buffet,1016 US-181 N,Portland,78374,TX,United States,Chinese,$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10pm, Sun 11am-9:30pm",49,3/1/2020,3617771688,,89,Central,0,,,-
27371,2d29243683f1498d,English,Yen China Cafe,1225 Belt Line Rd,Garland,75040,TX,United States,Chinese,$,"Mon-Sat 11am-9:30pm, Sun Closed",51,3/1/2020,9724959779,,1579,Central,20,Thai Truong,Owner,-
27372,40d3e76d5ad797ff,English,Happy Family Chinese Buffet,3211 FM-1960,Humble,77338,TX,United States,"Japanese, Chinese",$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10pm, Sun 11am-9:30pm",51,3/1/2020,2814437775,,854,Central,30,,,-
27373,560e32f0d68369b6,English,Larry & Rita's Mexican Cajun Bar & Grill,3701 Pure Atlantic Rd,Groves,77619,TX,United States,Cajun,$$,"Mon-Wed 11am-9pm, Thu-Sat 11am-10pm, Sun 11am-9pm",9,3/1/2020,4099623381,,275,Central,0,,,-
27374,5b710bb62ea0931b,English,North China Restaurant,14525 Katy Fwy,Houston,77079,TX,United States,Chinese,$$,"Mon-Fri 11am-2:30pm 4:30pm-9pm, Sat-Sun 11:30am-9pm",57,3/1/2020,8323798881,p.wu@houstonnorthchina.com,1436,Central,36,Peter Wu,Owner,-
27375,b764b6e11e02eef4,English,Mencius Gourmet Hunan,1379 Kingwood Dr,Kingwood,77339,TX,United States,Chinese,$$,"Mon Closed, Tue-Sun 11am-10:30pm",42,3/1/2020,2813598489,,838,Central,26,Hoace Ng,Owner,-
27376,d7dd6540f6db3f46,English,Thai Jin,2753 Gessner Rd,Houston,77080,TX,United States,"Japanese, Thai",$$,"Mon-Fri 10:30am-8pm, Sat 11:30am-8pm, Sun Closed",53,3/1/2020,7139394999,thaijin_houston@yahoo.com,1471,Central,26,,,-
27377,e54816a22087d973,English,Black Ship Little Katana,555 S Lamar St,Dallas,75202,TX,United States,"Korean, Japanese",$$,"Mon-Wed 11am-2pm 5pm-10pm, Thu-Fri Closed, Sat-Sun 11am-2pm 5pm-10pm",74,3/1/2020,2147607200,,3709,Central,24,Kelsey Thompson,,-
27378,fce5845ceed97320,English,China Coast,1008 N Texas Blvd,Weslaco,78596,TX,United States,Chinese,$,"Mon 11am-8pm, Tue-Sun 11am-9pm",51,3/1/2020,9569730780,,490,Central,0,,,-
27379,1109ba13f2eefe9d,English,Hunan Palace,3737 N Mesa St,El Paso,79902,TX,United States,Chinese,$$,"Mon Closed, Tue-Sat 11am-9pm, Sun Noon-9pm",40,3/1/2020,9153002078,,1011,Mountain,30,,,-
27380,13a06c1e57c4fdd0,English,China Bistro,6387 Babcock Rd,San Antonio,78240,TX,United States,Chinese,$,"Mon-Sat 11am-9:30pm, Sun Closed",74,3/1/2020,2105588181,info@chinabistrosanantonio.com,1688,Central,0,,,-
27381,18666505567047ed,English,Little Hunan,909 W Spring Creek Pkwy,Plano,75023,TX,United States,Chinese,$,Daily 11am-9:30pm,44,3/1/2020,9725176218,,1614,Central,30,Xinde Gao,General,-
27382,22cc763915f9c173,English,Oriental Kitchen,1100 Grand Avenue Pkwy,Pflugerville,78660,TX,United States,Chinese,$$,"Mon Closed, Tue-Sat 11am-9pm, Sun Midnight-9pm",37,3/1/2020,5126709555,,1216,Central,26,,,-
27383,504b48ee0ffc5768,English,Sushi Time,1638 W Mockingbird Ln,Dallas,75235,TX,United States,Japanese,$,"Mon-Fri 11am-7pm, Sat Noon-5pm, Sun Closed",37,3/1/2020,2149510660,,3204,Central,16,Myungjai Lee,,-
27384,7c9c4bc76b24ec27,English,Hunan Jade,415 Rayford Rd,Spring,77386,TX,United States,Chinese,$,Daily 11am-9pm,38,3/1/2020,2817198233,,1107,Central,0,,,-
27385,a1bfb42d69f9952e,English,China Express,3724 Pecan Blvd,McAllen,78501,TX,United States,Chinese,$,"Mon-Sat 11am-9:30pm, Sun Closed",55,3/1/2020,9566183388,info@chinaexpressmcallen.com,1698,Central,10,,,-
27386,d4464b61a183f590,English,Cafe East 3,6771 Highway 6 S,Houston,77083,TX,United States,Chinese,$$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10pm, Sun 11am-9:30pm",43,3/1/2020,8323513990,,1730,Central,20,Mike L,General,-
27387,19d4126a960b1aa3,English,Maji Sushi,2633 McKinney Ave,Dallas,75204,TX,United States,Japanese,$$,"Mon Closed, Tue-Fri 11am-2:30pm 4:30pm-10pm, Sat-Sun Closed",37,10/6/2023,2149695533,,3887,Central,20,,,-
27388,348589c6c868345f,English,Nick's Crawfish bar,4025 Highway 6 N,Houston,77084,TX,United States,"Creole, Cajun",$,"Mon Noon-10pm, Tue Closed, Wed-Sun Noon-10pm",42,3/1/2020,2817417676,,1333,Central,22,,,-
27389,3892e9aeb9428f2c,English,Imperial China Cafe,3824 Atascocita Rd,Humble,77396,TX,United States,Japanese,$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10:10pm, Sun 11am-9:30pm",82,3/1/2020,2813580788,deqing40@gmail.com,814,Central,28,,,-
27390,3c367b36c34db800,English,Poke In The Bowl,6611 Main St,Houston,77030,TX,United States,"Hawaiian, Japanese",$$,"Mon-Fri 11am-9pm, Sat-Sun 11am-8pm",51,3/1/2020,8327673592,westheimer@pokeinthebowls.com,4413,Central,30,,,-
27391,4ae8ca134b58fec3,English,Royal Chinese Restaurant,406 E San Antonio Ave,El Paso,79901,TX,United States,Chinese,$,"Mon-Sat 11am-5pm, Sun Closed",79,3/1/2020,9155452898,,827,Mountain,0,Yen Jeoun,Owner,-
27392,78d42c9579c9473f,English,Babin's Seafood House,19529 IH 45,Shenandoah,77385,TX,United States,"Southern, Cajun",$$,"Mon-Fri 3pm-7pm, Sat-Sun 11am-6pm",47,3/1/2020,2812968829,bawd@ldry.com,838,Central,24,Chris Perry,Operations,-
27393,a58804ff970c2800,English,Toro Ramen & Poke Barn,700 N LBJ Dr,San Marcos,78666,TX,United States,Japanese,$$,"Mon-Fri 11am-3pm 5pm-9:30pm, Sat-Sun Noon-3pm 5pm-9:30pm",65,3/1/2020,7372134092,,425,Central,20,Anton H,Owner,-
27394,b789db0709035d83,English,King Crawfish & Noodles House,7014 Fry Rd,Cypress,77433,TX,United States,Cajun,$,"Mon-Tue Closed, Wed-Thu 11am-9pm, Fri-Sat 11am-9:30pm, Sun 11am-9pm",44,3/1/2020,8329066368,kingcrawfishnoodle@gmail.com,999,Central,0,,,-
27395,d6fc8118e7d7658e,English,Rice Bowl Express,4018 Broadway Blvd,Garland,75043,TX,United States,Chinese,$,Daily 11am-10pm,38,3/1/2020,9722404000,,1142,Central,0,,,-
27396,db01f943ddf01ac4,English,Sun Garden Chinese Bistro,6600 N Mesa St,El Paso,79912,TX,United States,Chinese,$$,"Mon-Sat 11am-8:30pm, Sun 11:30am-8pm",62,3/1/2020,9155858898,,757,Mountain,30,,,-
27397,0db98c5e5acb46f8,English,John E's Restaurant,14919 FM-2100,Crosby,77532,TX,United States,Cajun,$$,"Mon-Tue Closed, Wed-Fri 4pm-9pm, Sat 11am-9pm, Sun Closed",55,3/1/2020,2814624188,natalie@crawfishhut.com,116,Central,0,,,-
27398,148fe296e5d00ae4,English,Imperial Garden,4610 Eldorado Pkwy,McKinney,75070,TX,United States,Chinese,$$,"Mon 11am-9:30pm, Tue Closed, Wed-Fri 11am-9:30pm, Sat-Sun Noon-9:30pm",47,3/1/2020,9725299555,,1175,Central,0,,,-
27399,3e1bd7908f86ce2b,English,Hong Kong Garden,2649 S Hampton Rd,Dallas,75224,TX,United States,Chinese,$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun Closed",62,3/1/2020,2143391095,,1641,Central,0,Mida Gonzalez,General,-
27400,431418e9ea87c453,English,Original Timmy Chan Restaurant,5926 Scott St,Houston,77021,TX,United States,Chinese,$,Daily 11am-9:30pm,82,3/1/2020,7138421558,,3813,Central,0,David Chan,Owner,-
27401,6521d95b4be29a25,English,Wong's Express,12333 Highway 6,Santa Fe,77510,TX,United States,Chinese,$,Daily Noon-9:30pm,33,3/1/2020,4099256111,,215,Central,22,Peter Wong,,-
27402,6ddee222f5186158,English,Chinese Seafood Plus,6701 Chimney Rock Rd,Bellaire,77401,TX,United States,Chinese,$,"Mon-Sat 11am-9pm, Sun Noon-9pm",42,3/1/2020,8323013879,info@chineseseafoodplus.com,3831,Central,22,,,-
27403,a385826a7113c7d7,English,Mei Mei Chinese Buffet,10455 N Central Expy,Dallas,75231,TX,United States,Chinese,$$,Daily 11am-9pm,86,3/1/2020,2148901888,,2308,Central,16,,,-
27404,cd7616a608346ce1,English,Thai Cuisine & Ramen King,9555 Spring Green Blvd,Katy,77494,TX,United States,Japanese,$$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10pm, Sun 11am-9:30pm",40,3/1/2020,8324375633,,655,Central,30,Mellisa A,Owner,-
27405,f42c6739c530c085,English,Edoko sushi,1250 State St,Richardson,75082,TX,United States,Japanese,$$,"Mon-Thu 11:15am-2:30pm 5pm-10pm, Fri 11:15am-2:30pm 5pm-11pm, Sat 5pm-11pm, Sun 5pm-10pm",79,3/1/2020,9724799656,info@edokosushi.com,2048,Central,30,,,-
27406,2fbe43afe5ffd07e,English,Tasty Eggroll,7200 Independence Pkwy,Plano,75025,TX,United States,Chinese,$,"Mon-Tue Closed, Wed-Thu 11am-8pm, Fri 11am-9pm, Sat 11:30am-9pm, Sun 11:30am-8pm",37,3/1/2020,9722080888,,2231,Central,22,Tom Chan,Owner,-
27407,5019517432c0e8df,English,Rice Bowl,378 S Mason Rd,Katy,77450,TX,United States,"Indonesian, Chinese",$,"Mon-Sat 11am-9:30pm, Sun Closed",42,3/1/2020,2813920303,,1716,Central,28,,,-
27408,a18ba5fafde8747c,English,Hong Kong Chinese Restaurant,4334 FM-2920,Spring,77388,TX,United States,Chinese,$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10pm, Sun 11am-9:30pm",86,3/1/2020,2815289288,info@hongkongchinesetx.com,1376,Central,0,,,-
27409,a5e7f879820cb082,English,New York Hot Wings,1621 W 7th St,Texarkana,75501,TX,United States,Chinese,$$,"Mon-Sat 10am-9pm, Sun Closed",37,3/1/2020,9037910027,,440,Central,24,,,-
27410,e261c1d14faf5fa8,English,Sushi Sam,500 W Southlake Blvd,Southlake,76092,TX,United States,Japanese,$$,"Mon-Thu 11am-2:30pm 5pm-9:30pm, Fri-Sat 11am-2:30pm 5pm-11pm, Sun 5pm-9:30pm",51,3/1/2020,8174101991,southlakesushisam@yahoo.com,828,Central,34,May Tan,Owner,-
27411,c49e0f0e364e81ec,English,Hawaii Ramen Noodle & Poke,4621 S 14th St,Abilene,79605,TX,United States,Japanese,$$,"Mon-Sat 11am-8:45pm, Sun 11am-8:15pm",44,1/16/2022,3257041120,,516,Central,12,,,-
27412,b7451fa84a727662,English,RaKuu,22635 Morton Ranch Rd,Katy,77449,TX,United States,Japanese,$$,"Mon Closed, Tue-Sun 11am-9pm",67,8/22/2020,2817214421,,1638,Central,22,,,-
27413,484f81b80acbe04e,English,Mimi's New Orleans Cafe & Oyster Bar,1833 Richmond Pkwy,Richmond,77469,TX,United States,Cajun,$$,"Mon Closed, Tue-Thu 10:30am-9pm, Fri 10:30am-10pm 11pm-2am, Sat 10:30am-10pm, Sun 9am-4pm",44,7/28/2020,8324493299,mimisneworleanscafe@gmail.com,507,Central,30,,,-
27414,1973b5d75a21a421,English,Hunan Chinese Restaurant,2448 E Austin St,Giddings,78942,TX,United States,Chinese,$$,"Mon Closed, Tue-Sun 11am-3pm 5pm-8:30pm",70,3/1/2020,9795421133,mypencilbroke@gmail.com,61,Central,26,Ann Vo,General,-
27416,4c1d989e317dc845,English,Kung Pow Asian Diner,4251 E Renner Rd,Richardson,75082,TX,United States,Chinese,$$,Daily 11am-9:30pm,62,3/1/2020,9729680888,kungpow4251@gmail.com,1406,Central,20,Rany McGovern,Owner,-
27417,69bf2603b7b3b912,English,China Wok,1102 E Palm Valley Blvd,Round Rock,78664,TX,United States,Chinese,$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10pm, Sun Closed",60,3/1/2020,5123101191,,897,Central,0,Yu Weng,Owner,-
27418,6b154015a31a9387,English,Aki Steak & Sushi,510 Highway 6,Sugar Land,77478,TX,United States,Japanese,$$,"Mon-Thu 11am-9:30pm, Fri-Sat 11am-10:30pm, Sun 11am-9:30pm",49,3/1/2020,2815651110,akisteakandsushi@yahoo.com,1185,Central,32,Katie Wagner,Owner,-
27419,6fb5be44621f0765,English,Ocean Palace,11215 Bellaire Blvd,Houston,77072,TX,United States,Chinese,$$,Daily 10am-4:30pm,42,3/1/2020,2819888898,oceanpalace@gmail.com,3185,Central,20,,,-
27420,71545f3b3d18274a,English,Menciu's Chopstix,6755 Hillcroft St,Houston,77081,TX,United States,Chinese,$,Daily 10am-9:30pm,31,3/1/2020,7139889408,,3836,Central,0,Xiao Ping Zhong,Owner,-
27421,723d3346d1095f17,English,Crawdaddy's Boil-N-Go,1202 S Chestnut St,Lufkin,75901,TX,United States,"Creole, Cajun",$$,"Mon-Wed Closed, Thu-Fri 5pm-10pm, Sat Noon-8pm, Sun Closed",34,3/1/2020,9363663648,,262,Central,0,,,-
27422,89283e90367b7e66,English,Le Lai Eastern Restaurant,2901 N 10th St,McAllen,78501,TX,United States,Chinese,$$,"Mon Closed, Tue-Thu 11:30am-9pm, Fri 11:30am-9:30pm, Sat Noon-7pm, Sun Closed",72,3/1/2020,9566300963,lelaieasternrestaurant@gmail.com,1872,Central,28,,,-
27423,8e11e5a142c511e5,English,Chef Cao's,1255 Arrington Rd,College Station,77845,TX,United States,Chinese,$,"Mon-Thu 11am-10pm, Fri-Sat 11am-10:30pm, Sun 11am-10pm",74,3/1/2020,9796902888,,284,Central,26,,,-
27424,8edb616e4e879212,English,Hunan Inn,9443 Katy Fwy,Houston,77024,TX,United States,Chinese,$,"Mon-Fri 11am-8:30pm, Sat Noon-8:30pm, Sun Closed",38,3/1/2020,7137229027,,3128,Central,0,Linda Lau,Owner,-
27425,dd5e323af203215b,English,Chinatown Cafe,2317 W University Dr,Denton,76201,TX,United States,Chinese,$$,"Mon-Thu 11am-9pm, Fri-Sat 11am-10pm, Sun 11am-9pm",44,3/1/2020,9403828797,,661,Central,22,Robert Lim,Owner,-
27426,923b905f57f80a2d,English,Express Chinese Food,20017 FM-1485,New Caney,77357,TX,United States,Chinese,$,"Mon-Thu 11am-9pm, Fri-Sat 11am-9:30pm, Sun 11am-9pm",27,8/22/2020,8327935066,,359,Central,0,,,-
