zip_code,state_code,region,lastmodifieddate,currently_using_competitor_c,duration_converted_c,duration_sdr_working_c,enterprise_c,street,status,isdeleted,lead_assigned_time_c,lead_created_time_c,report_filter_indicator_c,service_type_c,menu_type_c,converteddate,restaurant_time_zone_c,lead_created_day_c,first_mel_timestamp_c,systemmodstamp,clicksendsms_is_sms_sent_c,converted_time_c,is_menu_uploaded_c,promotions_c,menu_complexity_c,restaurant_time_display_c,client_language_c,automation_timestamp_c,state,createddate,monthly_revenue_c,pulley_reviewed_c,last_activity_date_c,statecode,automation_bypass_c,interest_level_c,unqualified_reason_c,restaurant_local_timezone_c,menu_approval_c,completed_time_c,days_since_last_activity_c,mentioned_competitor_c,country,first_mql_timestamp_c,salutation,actual_lead_source_c,lead_type_c,latest_mql_timestamp_c,ae_assigned_time_c,duration_sdr_complete_c,direct_manager_sdr_c,duration_sdr_assigned_c,working_start_time_c,duration_ae_assigned_c,lead_category_c,owner_type_c,mobile_primary_c,daylight_saving_hour_c,isconverted,days_since_assigned_to_person_c,hasoptedoutofemail,city,sdr_assigned_to_me_c,expected_gmv_2_c,first_touch_date_c,is_user_owner_c,assigned_sdr_c,sales_cycle_length_c,lead_source_c,postalcode,currently_using_competitor_online_c,date_assigned_to_person_c,countrycode,isunreadbyowner,restaurant_type_c,assigned_sdr_role_c,bypass_owner_assignment_c,restaurant_time_c,zip_code_1,city_1,state_code_1,population,population_band,density,density_band,median_household_income,median_income_band,timezone,school_zone
27703,NC,Southeast,2024-09-09 09:59:44.000 Z,False,0.0,,False,5311 South Miami Boulevard,Converted,False,,2023-08-16 16:05:40.000 Z,True,Full Time,Chinese-Unknown,2023-08-17,EST,Wednesday,,2025-05-15 16:11:25.000 Z,False,2023-08-17 14:52:42.000 Z,False,30 days Free Trial - VO,Basic Menu,1:03 PM,Mandarin,2023-08-16 16:38:02.000 Z,NC,2023-08-16 16:05:40.000 Z,,False,2023-08-16,NC,False,Medium,,GMT-04,Approved,,638.0,,United States,,Ms.,,Marketing Inbound,,2023-08-17 14:52:42.000 Z,,,,,,,AE,(919) 699-9760,0,True,638.0,False,Durham,False,0,2023-08-16,True,,0.0,DM,27703,False,2023-08-16,US,False,Pick Up,,False,13:03:13.153Z,27703,Durham,NC,53733,"50,001+",380,101 - 500,"$82,056","$60,000 - $100,000",Eastern Standard Time,C
18052,PA,Northeast,2025-03-24 17:22:22.000 Z,False,2.67,0.11,False,3690 Lehigh Avenue,Converted,False,2025-03-24 14:35:21.000 Z,2025-03-24 13:16:48.000 Z,True,Part-Time,Chinese-Unknown,2025-03-24,EST,Monday,2025-03-24 13:16:51.000 Z,2025-06-13 20:19:58.000 Z,False,2025-03-24 17:22:22.000 Z,False,30 days Free Trial - VO;Standard Printer Promotion - 6M+$50 off,Basic Menu,03:01 AM,Mandarin,2025-03-24 15:17:44.000 Z,PA,2022-11-01 02:41:04.000 Z,"$50,001-$60,000",False,2025-03-24,PA,False,Medium,,GMT-04,Not Submitted,2025-03-24 14:42:09.000 Z,82.0,,United States,2025-03-24 14:42:21.000 Z,Mr.,Marketing Inbound,Marketing Inbound,2025-03-24 17:22:22.000 Z,2025-03-24 14:42:21.000 Z,0.11,0058b00000FSvCKAA1,20987.9,2025-03-24 14:42:09.000 Z,0.0,Inbound,AE,(646) 637-1822,0,True,82.0,False,Fullerton,False,59800,2025-03-24,True,0058b00000Fyza3AAB,2.67,SEO_Chinese;Client Referral - Marketing,18052,False,2025-03-24,US,False,Delivery,,False,03:01:21.246Z,18052,Whitehall,PA,27678,"20,201 - 50,000",843,"501 - 5,000","$69,685","$60,000 - $100,000",Eastern Standard Time,B
60014,IL,Midwest,2024-11-13 09:40:32.000 Z,False,0.46,147.24,False,394 W Virginia St,Converted,False,2024-10-16 15:36:51.000 Z,2023-04-05 03:46:26.000 Z,False,,Chinese-Unknown;Japanese;Thai,2024-10-22,CST,Tuesday,,2025-05-15 16:11:25.000 Z,False,2024-10-22 19:19:09.000 Z,False,,Basic Menu,12:02 AM,Mandarin,2024-10-22 18:41:21.000 Z,IL,2023-04-05 03:46:26.000 Z,,False,2024-10-22,IL,False,High,,GMT-05,Not Submitted,2024-10-22 18:51:18.000 Z,205.0,,United States,,,Outbound SDR,Telemarketer,,2024-10-22 18:51:18.000 Z,147.24,005Uo0000018DIrIAM,13451.84,2024-10-22 18:51:18.000 Z,0.0,Outbound,AE,(720) 209-0528,0,True,205.0,False,Crystal Lake,False,20250,,True,005Uo0000022dKHIAY,0.46,Telemarketer,60014,False,2024-10-22,US,False,,SDR team user,False,12:02:22.753Z,60014,Crystal Lake,IL,48063,"20,201 - 50,000",735,"501 - 5,000","$102,530","$100,001 - $150,000",Central Standard Time,A
76227,TX,Southwest,2025-01-16 17:42:22.000 Z,False,0.47,0.0,False,27379 East University Drive,Converted,False,2025-01-15 22:09:17.000 Z,2022-11-01 03:30:32.000 Z,True,Part-Time,Chinese-Unknown,2025-01-16,CST,Monday,2025-01-15 17:08:13.000 Z,2025-05-15 16:11:25.000 Z,False,2025-01-16 17:42:22.000 Z,False,,Basic Menu,12:01 AM,Mandarin,2025-01-16 17:38:50.000 Z,TX,2022-11-01 03:30:32.000 Z,,False,2025-01-16,TX,False,Medium,,GMT-05,Not Submitted,2025-01-16 17:13:42.000 Z,119.0,,United States,2025-01-16 17:13:58.000 Z,Mr.,Marketing Inbound,Marketing Inbound,2025-01-16 17:42:22.000 Z,2025-01-16 17:13:58.000 Z,19.07,0058b00000FSvCKAA1,19362.65,2025-01-15 22:09:22.000 Z,0.0,Inbound,AE,(720) 209-1268,0,True,119.0,False,Aubrey,False,26000,2021-09-20,True,0058b00000Fyza3AAB,0.47,SMS;WeChat - Ads,76227,False,2025-01-16,US,False,Pick Up,SDR team user,False,12:01:54.399Z,76227,Aubrey,TX,34036,"20,201 - 50,000",166,101 - 500,"$106,113","$100,001 - $150,000",Central Standard Time,A
48911,MI,Midwest,2024-11-13 09:40:33.000 Z,False,4.26,4.33,False,,Converted,False,2024-02-07 23:11:42.000 Z,2024-02-07 23:11:42.000 Z,True,,Japanese,2024-02-08,EST,Wednesday,2024-02-07 23:15:33.000 Z,2024-11-13 09:40:33.000 Z,False,2024-02-08 03:31:14.000 Z,False,,,08:56 AM,Mandarin,2024-02-08 02:39:50.000 Z,NY,2024-02-07 23:11:43.000 Z,,False,2024-02-07,NY,False,High,,GMT-04,Not Submitted,2024-02-08 03:31:14.000 Z,436.0,,United States,2024-02-07 23:15:33.000 Z,Mr.,Marketing Inbound,Marketing Inbound,2024-02-07 23:15:00.000 Z,2024-02-07 23:15:33.000 Z,4.33,0058b00000HCkC1AAL,0.0,2024-02-08 03:31:14.000 Z,-4.26,Inbound,AE,(929) 680-9944,0,True,436.0,False,,False,0,2024-02-07,True,0058b00000HNKijAAH,4.26,DM,,False,2024-02-07,US,False,,SDR team user,False,08:56:50.638Z,48911,Lansing,MI,40852,"20,201 - 50,000",992,"501 - 5,000","$54,792","$1 - $60,000",Eastern Standard Time,B-
33626,FL,Southeast,2024-11-13 09:40:34.000 Z,False,5.43,0.0,False,12221 W Linebaugh Ave,Converted,False,2024-07-16 15:07:56.000 Z,2024-07-16 14:57:12.000 Z,True,Full Time,Chinese-Unknown,2024-07-16,EST,Tuesday,2024-07-16 14:57:13.000 Z,2025-05-15 16:11:25.000 Z,False,2024-07-16 20:33:51.000 Z,False,30 days Free Trial - VO,,1:03 PM,Mandarin,2024-07-16 20:22:25.000 Z,FL,2024-07-16 14:57:13.000 Z,,False,2024-07-16,FL,False,High,,GMT-04,Not Submitted,2024-07-16 15:07:56.000 Z,303.0,DoorDash;Uber,United States,2024-07-16 15:07:56.000 Z,,Marketing Inbound,Marketing Inbound,2024-07-16 15:07:00.000 Z,2024-07-16 15:07:56.000 Z,0.0,0058b00000Fyza3AAB,0.18,2024-07-16 15:07:56.000 Z,0.0,Inbound,AE,(813) 451-0659,0,True,303.0,False,Tampa,False,32500,2024-07-16,True,005Uo000000354nIAA,5.43,DM,33623,False,2024-07-16,US,False,Pick Up,SDR team user,False,13:03:52.585Z,33626,Tampa,FL,30743,"20,201 - 50,000",867,"501 - 5,000","$120,240","$100,001 - $150,000",Eastern Standard Time,A
45011,OH,Midwest,2024-09-09 10:05:00.000 Z,False,0.0,,False,4891 Princeton Rd,Converted,False,,2023-07-16 03:56:29.000 Z,False,Full Time,Chinese-Unknown,2023-07-18,EST,Saturday,,2025-05-15 16:11:25.000 Z,False,2023-07-18 04:28:37.000 Z,False,Client Referral (Referrer $300);Printer Promotion;50%/25%/10% 3 Month FT Discount,Basic Menu,1:03 PM,Mandarin,2023-07-16 03:59:16.000 Z,OH,2023-07-16 03:56:29.000 Z,"$50,001-$60,000",False,2023-07-15,OH,False,High,Current Client,GMT-04,Approved,,670.0,DoorDash,United States,,,AE Sourced,AE Sourced,,2023-07-18 04:28:37.000 Z,,,,,,,AE,(646) 250-8766,0,True,670.0,False,Hamilton,False,0,2023-07-15,True,,0.0,Client Referral - Unknown,45011,False,2023-07-15,US,False,Pick Up,,False,13:03:13.153Z,45011,Hamilton,OH,71189,"50,001+",454,101 - 500,"$84,785","$60,000 - $100,000",Eastern Standard Time,B
55420,MN,Midwest,2024-09-09 07:55:20.000 Z,False,0.0,,False,617 W 98th St,Converted,False,,2022-11-01 02:41:31.000 Z,False,Full Time,Chinese-Unknown;Japanese,2023-07-18,CST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-07-19 00:06:26.000 Z,False,Printer Promotion;30 days Free Trial - VO,Basic Menu,12:01 AM,Mandarin,2023-06-30 17:15:16.000 Z,MN,2022-11-01 02:41:31.000 Z,"$100,000+",False,2023-06-30,MN,False,Low,Current Client,GMT-05,Approved,,685.0,Qmenu / Beyond Menu,United States,,,AE Sourced,AE Sourced,,2023-07-19 00:06:26.000 Z,,,,,,,AE,(718) 404-5716,0,True,686.0,False,Minneapolis,False,0,,True,,0.0,Client Referral - Unknown,55420,False,2023-06-29,US,False,Delivery,,False,12:01:49.622Z,55420,Minneapolis,MN,21644,"20,201 - 50,000",1286,"501 - 5,000","$73,527","$60,000 - $100,000",Central Standard Time,B-
6477,CT,Northeast,2024-10-29 08:48:05.000 Z,False,0.0,,False,,Converted,False,,2022-11-01 02:40:03.000 Z,True,Part-Time,Japanese,2023-06-17,EST,Monday,,2024-10-29 08:48:05.000 Z,False,2023-06-17 19:31:15.000 Z,False,,Basic Menu,08:52 AM,Mandarin,2023-06-13 17:21:40.000 Z,CT,2022-11-01 02:40:03.000 Z,,False,2023-06-13,CT,False,Low,Current Client,GMT-04,Approved,,675.0,,United States,,,,Marketing Inbound,,2023-06-17 19:31:15.000 Z,,,,,,,AE,(917) 593-2989,0,True,680.0,False,,False,0,2020-01-30,True,,0.0,DM,,False,2023-06-08,US,False,Pick Up,,False,08:52:19.362Z,6477,Orange,CT,13934,"5,001 - 20,000",313,101 - 500,No Data,No Data,Eastern Standard Time,A+
8817,NJ,Northeast,2024-10-06 16:14:23.000 Z,False,0.02,206.27,False,1826 NJ-27,Converted,False,2024-07-09 04:23:58.000 Z,2022-11-01 02:41:12.000 Z,False,Part-Time,Chinese-Unknown,2024-10-06,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2024-10-06 16:14:23.000 Z,False,Printer Promotion;30 days Free Trial - VO;Oct'24 - $200 SQL Red Envelope,Basic Menu,1:01 PM,Fuzhounese;Mandarin,2024-10-06 15:41:37.000 Z,NJ,2022-11-01 02:41:12.000 Z,,False,2024-10-06,NJ,False,High,,GMT-04,Not Submitted,2024-10-06 16:13:04.000 Z,221.0,,United States,,Mr.,AE Sourced,AE Sourced,,2024-10-06 16:13:04.000 Z,2147.82,,14785.71,2024-07-17 18:40:20.000 Z,0.0,Outbound,AE,(917) 495-6966,0,True,222.0,False,EDISON,False,0,2022-06-17,True,0058b00000FxwZ7AAJ,0.02,Client Referral - AE,8817,False,2024-10-05,US,False,Delivery,AE team user,False,13:01:55.935Z,8817,Edison,NJ,45204,"20,201 - 50,000",1626,"501 - 5,000",No Data,No Data,Eastern Standard Time,A+
35007,AL,Southeast,2024-09-09 09:27:02.000 Z,False,0.0,0.0,False,390 South Colonial Drive,Converted,False,2023-12-05 19:23:30.000 Z,2023-12-05 19:23:16.000 Z,False,Full Time,Chinese-Unknown,2023-12-05,CST,Tuesday,,2025-05-15 16:11:25.000 Z,False,2023-12-05 19:23:30.000 Z,False,,Basic Menu,12:03 AM,Mandarin,,AL,2023-12-05 19:23:17.000 Z,,False,,AL,False,High,,GMT-05,Approved,2023-12-05 19:23:30.000 Z,,,United States,,,Enterprise AE,Enterprise AE,,2023-12-05 19:23:30.000 Z,0.0,,0.0,2023-12-05 19:23:30.000 Z,0.0,Outbound,AE,(347) 200-8292,0,True,527.0,False,Alabaster,False,0,2023-12-05,True,,0.0,Enterprise,35007,False,2023-12-05,US,False,Delivery,,False,12:03:17.700Z,35007,Alabaster,AL,26332,"20,201 - 50,000",272,101 - 500,"$81,351","$60,000 - $100,000",Central Standard Time,A
44685,OH,Midwest,2024-09-09 08:09:44.000 Z,False,0.0,,False,,Converted,False,,2023-03-13 15:20:01.000 Z,True,Part-Time,Japanese,2023-03-23,EST,Monday,,2024-09-09 08:09:44.000 Z,False,2023-03-23 18:39:53.000 Z,False,,Basic Menu,08:49 AM,Mandarin,2023-03-13 15:59:14.000 Z,OH,2023-03-13 15:20:01.000 Z,,False,2023-03-13,OH,False,Medium,Current Client,GMT-04,Approved,,767.0,,United States,,,,Marketing Inbound,,2023-03-23 18:39:53.000 Z,,,,,,,AE,(330) 631-9347,0,True,763.0,False,,False,0,2023-03-13,True,,0.0,SMS;DM,,False,2023-03-17,US,False,Pick Up,,False,08:49:22.042Z,44685,Uniontown,OH,27941,"20,201 - 50,000",421,101 - 500,"$95,322","$60,000 - $100,000",Eastern Standard Time,A-
11566,NY,Northeast,2024-10-29 09:39:55.000 Z,False,0.0,,False,42 Merrick Ave,Converted,False,,2022-11-01 02:40:16.000 Z,True,Full Time,Japanese,2023-06-01,EST,Monday,,2024-10-29 09:39:55.000 Z,False,2023-06-02 03:31:56.000 Z,False,,Advanced Menu,08:52 AM,Fuzhounese;Mandarin,2023-06-01 01:34:53.000 Z,NY,2022-11-01 02:40:16.000 Z,"$10,001-$20,000",False,2023-05-31,NY,False,Medium,Current Client,GMT-04,Approved,,688.0,,United States,,Mr.,,Marketing Inbound,,2023-06-02 03:31:56.000 Z,,,,,,,AE,(347) 756-9548,0,True,691.0,False,Merrick,False,0,2023-05-27,True,,0.0,DM,11566,False,2023-05-28,US,False,Delivery,,False,08:52:27.785Z,11566,Merrick,NY,33331,"20,201 - 50,000",2365,"501 - 5,000","$172,868","$150,001 - $250,000",Eastern Standard Time,A+
7026,NJ,Northeast,2024-11-13 09:40:32.000 Z,False,40.58,0.0,False,,Converted,False,2023-09-22 15:21:55.000 Z,2022-11-01 03:30:19.000 Z,True,Part-Time,Chinese-Unknown,2023-09-22,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-09-22 15:21:55.000 Z,False,,Basic Menu,1:01 PM,Mandarin,2023-09-22 15:21:30.000 Z,NJ,2022-11-01 03:30:19.000 Z,,False,2023-09-22,NJ,False,High,,GMT-04,Not Submitted,2023-09-22 15:21:55.000 Z,601.0,,United States,,Mr.,,Marketing Inbound,,2023-09-20 22:47:23.000 Z,0.0,005Uo0000018DIrIAM,7811.86,2023-09-22 15:21:55.000 Z,-40.58,,AE,(973) 615-3832,0,True,,False,,False,0,2022-05-10,True,0058b00000HNKiUAAX,40.58,Field Trip,,False,,US,False,Delivery,AE team user,False,13:01:54.399Z,7026,Garfield,NJ,31695,"20,201 - 50,000",5593,"5,001 - 20,000",No Data,No Data,Eastern Standard Time,C+
48223,MI,Midwest,2024-09-09 23:56:01.000 Z,False,0.93,0.15,False,18614 FENKELL AVE,Converted,False,2024-06-27 17:18:29.000 Z,2024-06-27 17:15:40.000 Z,True,Full Time,Chinese-Unknown,2024-06-27,EST,Monday,2024-06-27 17:15:40.000 Z,2025-05-15 16:11:25.000 Z,False,2024-06-27 18:38:39.000 Z,False,,,1:03 PM,Mandarin,2024-06-27 18:03:10.000 Z,MI,2022-11-01 02:40:20.000 Z,"$70,001-$80,000",False,2024-06-27,MI,False,Medium,,GMT-04,Not Submitted,2024-06-27 17:42:48.000 Z,322.0,,United States,2024-06-27 17:42:48.000 Z,,Marketing Inbound,Marketing Inbound,2024-06-27 17:42:00.000 Z,2024-06-27 17:42:48.000 Z,0.41,,14510.64,2024-06-27 17:27:30.000 Z,0.0,Inbound,AE,(540) 497-2823,0,True,322.0,False,DETROIT,False,0,2024-06-27,True,0058b00000HNKiyAAH,0.93,SEO_Chinese,48223,False,2024-06-27,US,False,Pick Up,SDR team user,False,13:03:52.585Z,48223,Detroit,MI,25746,"20,201 - 50,000",1642,"501 - 5,000","$41,587","$1 - $60,000",Eastern Standard Time,D+
23434,VA,Southeast,2025-02-19 01:37:15.000 Z,False,39.18,0.0,False,1409 North Main Street,Converted,False,2024-08-27 02:21:48.000 Z,2024-08-27 02:13:59.000 Z,True,,Japanese,2024-08-28,EST,Monday,2024-08-27 02:13:59.000 Z,2025-02-19 01:37:15.000 Z,False,2024-08-28 17:32:52.000 Z,False,Printer Promotion;30 days Free Trial - VO;1 Year SMS - Free;August'24 SQL Promo - $300 Gift Card,Basic Menu,08:57 AM,Mandarin,2024-08-28 01:55:11.000 Z,VA,2024-08-27 02:14:00.000 Z,,False,2024-08-27,VA,False,Medium,,GMT-04,Not Submitted,2024-08-27 02:21:54.000 Z,234.0,,United States,2024-08-27 02:21:54.000 Z,Mr.,Marketing Inbound,Marketing Inbound,2024-08-27 02:21:00.000 Z,2024-08-27 02:21:54.000 Z,0.0,0058b00000H41wnAAB,0.13,2024-08-27 02:21:54.000 Z,0.0,Inbound,AE,(757) 500-1248,0,True,235.0,False,Suffolk,False,0,2024-08-26,True,005Uo0000018DIrIAM,39.18,DM,23434,False,2024-08-26,US,False,Pick Up,SDR team user,False,08:57:25.681Z,23434,Suffolk,VA,49625,"20,201 - 50,000",94,1 - 100,"$73,843","$60,000 - $100,000",Eastern Standard Time,C+
68136,NE,Midwest,2024-11-13 09:40:30.000 Z,False,10.7,325.2,False,6909 South 157th Street,Converted,False,2023-11-07 15:44:28.000 Z,2022-11-01 02:40:53.000 Z,True,Full Time,Chinese-Unknown;Other,2023-11-20,CST,Monday,,2025-05-15 16:11:25.000 Z,False,2023-11-21 04:56:20.000 Z,False,Printer Promotion;30 days Free Trial - VO,Basic Menu,12:01 AM,Mandarin;English,2023-11-21 04:42:48.000 Z,NE,2022-11-01 02:40:53.000 Z,,False,2023-11-20,NE,False,High,,GMT-05,Not Submitted,2023-11-21 04:56:20.000 Z,542.0,,United States,,,,Marketing Inbound,,2023-11-20 18:14:27.000 Z,325.2,005Uo0000018DIrIAM,8917.06,2023-11-21 04:56:20.000 Z,-10.7,,AE,(646) 705-7855,0,True,542.0,False,Omaha,False,0,,True,0058b00000HliWiAAJ,10.7,Client Referral - Unknown,68136,False,2023-11-20,US,False,Unknown,SDR team user,False,12:01:42.316Z,68136,Omaha,NE,17967,"5,001 - 20,000",816,"501 - 5,000","$119,242","$100,001 - $150,000",Central Standard Time,A-
91766,CA,West,2024-11-13 09:40:34.000 Z,False,145.9,0.0,False,,Converted,False,2024-05-06 20:01:04.000 Z,2024-05-05 22:30:38.000 Z,True,,Chinese-Unknown,2024-05-12,PST,Sunday,2024-05-05 22:30:38.000 Z,2025-05-15 16:11:25.000 Z,False,2024-05-12 21:58:39.000 Z,False,,,10:03 AM,Mandarin,2024-05-12 21:56:53.000 Z,CA,2024-05-05 22:30:38.000 Z,,False,2024-05-12,CA,False,Medium,,GMT-07,Not Submitted,2024-05-06 20:01:04.000 Z,368.0,,United States,2024-05-06 20:04:38.000 Z,Ms.,Marketing Inbound,Marketing Inbound,2024-05-06 20:04:00.000 Z,2024-05-06 20:04:38.000 Z,0.0,0058b00000HCkC1AAL,21.51,2024-05-06 20:01:04.000 Z,0.06,Inbound,AE,(626) 632-4961,0,True,374.0,False,Pomona,False,0,2024-05-05,True,0058b00000Fyza3AAB,145.9,Redbook,91766,False,2024-05-06,US,False,,SDR team user,False,10:03:49.386Z,91766,Pomona,CA,72348,"50,001+",2747,"501 - 5,000","$72,692","$60,000 - $100,000",Pacific Standard Time,B-
22030,VA,Southeast,2024-11-13 09:40:33.000 Z,False,25.65,25.7,False,10698 Fairfax Blvd,Converted,False,2023-11-27 19:57:51.000 Z,2023-11-27 19:57:51.000 Z,True,Full Time,Japanese,2023-11-28,EST,Monday,2023-11-27 20:00:52.000 Z,2024-11-13 09:40:33.000 Z,False,2023-11-28 21:39:44.000 Z,False,30 days Free Trial - VO;30 days Free Trial - DE,,08:56 AM,Mandarin,2023-11-28 21:39:06.000 Z,VA,2023-11-27 19:57:51.000 Z,"$40,001-$50,000",False,2023-11-28,VA,False,Medium,,GMT-04,Approved,2023-11-28 21:39:44.000 Z,507.0,DoorDash;Uber,United States,2023-11-27 20:00:52.000 Z,Mr.,Marketing Inbound,Marketing Inbound,2023-11-27 20:00:00.000 Z,2023-11-27 20:00:52.000 Z,25.7,0058b00000HCkC1AAL,0.0,2023-11-28 21:39:44.000 Z,-25.65,Inbound,AE,(646) 226-1178,0,True,508.0,False,Fairfax,False,0,2023-11-27,True,0058b00000Fyza3AAB,25.65,DM;WeChat - Ads,22030,False,2023-11-27,US,False,Pick Up,SDR team user,False,08:56:41.948Z,22030,Fairfax,VA,59332,"50,001+",1214,"501 - 5,000","$137,664","$100,001 - $150,000",Eastern Standard Time,A
23453,VA,Southeast,2024-09-09 10:00:57.000 Z,False,0.59,0.0,False,3545 Buckner Boulevard,Converted,False,2024-04-02 18:51:29.000 Z,2024-04-02 18:51:16.000 Z,False,Part-Time,Japanese,2024-04-02,EST,Tuesday,,2024-09-24 07:27:14.000 Z,False,2024-04-02 19:26:44.000 Z,False,Printer Promotion,,08:51 AM,Mandarin,2024-04-02 19:26:12.000 Z,VA,2024-04-02 18:51:17.000 Z,,False,2024-04-02,VA,False,Medium,,GMT-04,Not Submitted,2024-04-02 18:51:29.000 Z,381.0,,United States,,,CSM Referral,CSM Referral,,2024-04-02 18:51:29.000 Z,0.0,,0.0,2024-04-02 18:51:29.000 Z,0.0,Outbound,AE,(757) 679-7602,0,True,381.0,False,Virginia Beach,False,0,2024-04-02,True,,0.59,Client Referral - CSM,23453,False,2024-04-02,US,False,Pick Up,,False,08:51:29.673Z,23453,Virginia Beach,VA,35019,"20,201 - 50,000",1459,"501 - 5,000","$79,317","$60,000 - $100,000",Eastern Standard Time,A
21226,MD,Northeast,2025-01-10 19:27:28.000 Z,False,1174.84,40.07,False,8148 Fort Smallwood Rd,Converted,False,2024-11-21 04:32:56.000 Z,2022-11-01 02:39:35.000 Z,False,,Chinese-Unknown,2025-01-10,EST,Monday,,2025-05-15 16:11:25.000 Z,False,2025-01-10 19:27:27.000 Z,False,,,1:01 PM,Mandarin,2025-01-10 19:14:26.000 Z,MD,2022-11-01 02:39:35.000 Z,,False,2025-01-10,MD,False,High,,GMT-04,Not Submitted,2024-11-22 20:37:14.000 Z,125.0,,United States,,Mr.,Outbound SDR,Telemarketer,,2024-11-22 20:37:14.000 Z,40.07,0058b00000HCkC1AAL,18025.89,2024-11-22 20:37:14.000 Z,0.0,Outbound,AE,(443) 942-8950,0,True,125.0,False,Curtis Bay,False,23400,,True,0058b00000HNKijAAH,1174.84,Telemarketer,21226,False,2025-01-10,US,False,,SDR team user,False,13:01:35.798Z,21226,Curtis Bay,MD,6247,"5,001 - 20,000",243,101 - 500,"$71,500","$60,000 - $100,000",Eastern Standard Time,C
7514,NJ,Northeast,2025-01-28 16:48:18.000 Z,False,0.0,213.64,False,,Converted,False,2025-01-18 19:06:18.000 Z,2025-01-18 18:29:33.000 Z,False,,Chinese-Unknown,2025-01-28,EST,Saturday,,2025-05-15 16:11:25.000 Z,False,2025-01-27 16:44:24.000 Z,False,,Basic Menu,1:03 PM,Fuzhounese,2025-01-28 00:38:06.000 Z,NJ,2025-01-18 18:29:33.000 Z,,False,2025-01-27,NJ,False,Low,,GMT-04,Not Submitted,2025-01-27 16:44:24.000 Z,108.0,,United States,,,CSM Referral,CSM Referral,,2025-01-27 16:44:24.000 Z,213.64,005Uo000001sIllIAE,0.61,2025-01-27 16:44:24.000 Z,0.0,Outbound,AE,(646) 673-3481,0,True,108.0,False,Paterson,False,0,2025-01-18,True,0058b00000FzEm4AAF,0.0,Client Referral - CSM,,False,2025-01-27,US,False,,,False,13:03:58.010Z,7514,Paterson,NJ,18100,"5,001 - 20,000",7576,"5,001 - 20,000",No Data,No Data,Eastern Standard Time,C-
10469,NY,Northeast,2024-09-09 09:37:13.000 Z,False,5.8,0.0,False,,Converted,False,2023-09-14 18:39:48.000 Z,2023-09-14 12:46:11.000 Z,True,,Chinese-Unknown,2023-09-14,EST,Thursday,,2025-05-15 16:11:25.000 Z,False,2023-09-14 18:39:48.000 Z,False,,,1:03 PM,Mandarin,2023-09-14 18:38:55.000 Z,NY,2023-09-14 12:46:15.000 Z,,False,2023-09-14,NY,False,Medium,,GMT-04,Not Submitted,2023-09-14 18:39:48.000 Z,609.0,,United States,,,,Marketing Inbound,,2023-09-14 12:51:52.000 Z,0.0,,5.89,2023-09-14 18:39:48.000 Z,-5.8,,AE,,0,True,609.0,False,,False,0,2023-09-14,True,,5.8,Client Referral -Marketing,,False,2023-09-14,US,False,,,False,13:03:14.667Z,10469,Bronx,NY,72384,"50,001+",11302,"5,001 - 20,000","$76,731","$60,000 - $100,000",Eastern Standard Time,B+
89123,NV,West,2024-09-09 10:00:02.000 Z,False,0.0,,False,505 East Windmill Lane,Converted,False,,2023-02-11 20:52:43.000 Z,False,Full Time,Chinese-Unknown,2023-02-11,PST,Saturday,,2025-05-15 16:11:25.000 Z,False,2023-02-11 20:52:56.000 Z,False,,Basic Menu,10:02 AM,Mandarin,,NV,2023-02-11 20:52:43.000 Z,"$20,001-$30,000",False,,NV,False,High,Current Client,GMT-07,Approved,,,,United States,,Mr.,AE Sourced,AE Sourced,,2023-02-11 20:52:56.000 Z,,,,,,,AE,(725) 666-5557,0,True,824.0,False,Las Vegas,False,0,2023-02-11,True,,0.0,Affiliate,89123,False,2023-02-11,US,False,Delivery,,False,10:02:00.391Z,89123,Las Vegas,NV,60679,"50,001+",2199,"501 - 5,000","$78,195","$60,000 - $100,000",Pacific Standard Time,B
32216,FL,Southeast,2024-10-29 08:48:03.000 Z,False,96.24,106.13,False,8595 BEACH BLVD #348,Converted,False,2024-01-05 15:24:59.000 Z,2022-11-01 02:39:41.000 Z,False,,,2024-01-09,EST,Monday,,2024-10-29 08:48:03.000 Z,False,2024-01-10 01:32:47.000 Z,False,,,08:52 AM,Fuzhounese,2024-01-10 01:31:05.000 Z,FL,2022-11-01 02:39:41.000 Z,,False,2024-01-09,FL,False,Medium,,GMT-04,Not Submitted,2024-01-10 01:32:47.000 Z,465.0,,United States,,Ms.,Outbound SDR,Telemarketer,,2024-01-06 01:18:39.000 Z,106.13,,10332.76,2024-01-10 01:32:47.000 Z,-96.24,Outbound,AE,(904) 610-1722,0,True,469.0,False,JACKSONVILLE,False,0,,True,0058b00000HNKiyAAH,96.24,Telemarketer,32216,False,2024-01-05,US,False,,SDR team user,False,08:52:19.362Z,32216,Jacksonville,FL,38231,"20,201 - 50,000",1173,"501 - 5,000","$61,536","$60,000 - $100,000",Eastern Standard Time,B-
