List Source,Mapping,UNIQUE_CODE,ENGLISH_NAME,BUSINESS_PHONE,MOBILE_PRIMARY__C,ADDRESS,ZIP_CODE,STATE_CODE,COUNTRY
Unqualified,298 RestigE2V 2H5,,Lee's Garden R85822,5063578822,5064702886,298 Restigouche Rd,E2V 2H5,NB,
Unqualified,416 N Main67846,,NINJA SUSHI STEAK HOUSE R85703,6202878089,6264172232,416 N Main St,67846,KS,
Unqualified,,,8326052493 - Kevin,,8326052493,,,TX,
Unqualified,2523 E Mai6705,,Sun Hing R85675,2037558181,6462387154,2523 E Main St,6705,CT,
Unqualified,224-01 Mer11413,,Garden City R81338,,3472946117,224-01 Merrick Blvd,11413,NY,
Unqualified,204 South 91790,,Sissy-70's Saga Ramen & Curry,6264306968,5109186144,204 South Glendora Avenue,91790,CA,
Unqualified,42 Merrick11566,,Suki Hibachi R85665,5163079666,3477569548,42 Merrick Ave,11566,NY,
Unqualified,1224 w sta43420,,Bamboo House R85633,5672012052,9178188853,1224 w state st,43420,OH,
Unqualified,3715 Emers32207,,9049476282 - Mr. 曹-週日休息 - duplicated lead,9043069889,9049476282,3715 Emerson St,32207,FL,
Unqualified,,,#1 CHINESE KITCHEN,,6462209953,,,AL,
Unqualified,35 S Broad8096,,Golden Palace R85663,8566869998,6469455634,35 S Broad St,8096,NJ,
Unqualified,M1K 2P8,,Ms. 楊@4162851818 -印度菜,4162851818,4162851818,,M1K 2P8,ON,
Unqualified,,,Unknown,,9173829263,,,NY,
Unqualified,4304 Towns19026,,Hong Kong Asian Cuisine R85637,6108815108,6465759125,4304 Township Line Road,19026,PA,
Unqualified,,,Unknown,,4089313618,,,CA,
Unqualified,2409 Grand14072,,China Wok R85662,7167736137,6462414823,2409 Grand Island Boulevard,14072,NY,
Unqualified,2809 Ridge19403,,KING HOUSE R85659,6106508880,7185010086,2809 Ridge Pike,19403,PA,
Unqualified,7851 TW Al27617,,Great China R85655,9199572211,6466833788,7851 TW Alexander Drive,27617,NC,
Unqualified,,,Unknown,,9293059703,,,NY,
Unqualified,,,Unknown,,4438891612,,,,
Unqualified,66 WellingM5K 1A2,,NEW HAPPY GARDEN R85667,5198468451,4379802718,66 Wellington Street West,M5K 1A2,ON,
Unqualified,4279 Elvis38116,,Japan House R85668,9012367687,8283150855,4279 Elvis Presley Blvd,38116,TN,
Unqualified,32 South L10980,,China Wok,,6462340990,32 South Liberty Drive STE 4,10980,NY,
Unqualified,4130 East 21236,,New Han Dynasty R85697,4102568866,4438587498,4130 East Joppa Road,21236,MD,
Unqualified,,,#1 CHINESE KITCHEN,,7206011960,,,CA,
Unqualified,,,Azim pizza送餐,4055243439,4058191261,,,OK,
Unqualified,天水圍天慈村香港,,天水圍天慈村,,90790344,天水圍天慈村,香港,CO,
Unqualified,2140 W St 53188,,Le Gong Gourmet R85706,2628966688,9172095693,2140 W St Paul Ave C,53188,WI,
Unqualified,adsmothers4072,,Toni's Touch Beauty Supply llc,,2078316088,adsmothers@tonistouchbeauty.com,4072,ME,
Unqualified,905 SW Mai32025,,Hong Yip Restaurant R85678,3867551133,3866286410,905 SW Main Blvd Suite 110,32025,FL,
Unqualified,,,Unknown,,9173650692,,,MD,
Unqualified,Patriot Sq10980,,China Wok R85679,8454299159,9172040588,Patriot Square Shopping Center RT. 9W,10980,NY,
Unqualified,,,Unknown,,6262268261,,,,
Unqualified,1903 West 28334,,YAMATO R85677,9108923378,7042931417,1903 West Cumberland Street,28334,NC,
Unqualified,,,Yuan Yuan R88956,,6464364005,,,MN,
Unqualified,751 rt 75w8755,,full house,,9293012200,751 rt 75w,8755,NJ,
Unqualified,,,Dragon King R85683,7188934757,6319035555,,,NY,
Unqualified,326 S. Mai16001,,China One R85731,7244310015,6318711418,326 S. Main St.,16001,PA,
Unqualified,161 Montic7304,,Cucumber R85716,2013322352,6463593118,161 Monticello Ave,7304,NJ,
Unqualified,,,Great Lakes R85761,6162573378,6162648442,,,MI,
Unqualified,2535 North33607,,CHINA1 R85687,,6469193111,2535 North Dale Mabry Highway,33607,FL,
Unqualified,3278 Crawf32327,,Ming Tree Graden R85688,8509269888,9176647885,3278 Crawfordville Highway,32327,FL,
Unqualified,,,Unknown,,6478735669,,,ON,
Unqualified,,,Unknown,,4389416067,,,QC,
Unqualified,,,Royal china - 店已經賣掉了,,9178221958,,,MD,
Unqualified,,,Unknown,,8482417455,,,NJ,
Unqualified,,,Unknown,,9179819079,,,NY,
Unqualified,,,Unknown,,6383183368,,,,
Unqualified,8949 Natur63121,,Big l chop suey R83969,,3144286266,8949 Natural Bridge,63121,MO,
Unqualified,18344 NW 733169,,China Town R85726,3056515553,7863027021,18344 NW 7 AVE,33169,FL,
Unqualified,582 Nostra11216,,Chun Vegetarian R85808,3476278080,7328383369,582 Nostrand Ave,11216,NY,
Unqualified,2409 11TH 61201,,Chopsticks House R85693,3097888618,3092922786,2409 11TH Street,61201,IL,
Unqualified,,,Unknown,,6265198295,,,CA,
Unqualified,,,Seafood King R85773,2515868037,6463509623,,,AL,
Unqualified,,,New No. 1 R85672,,9292839745,,,,
Unqualified,207 25TH S23451,,Golden City III R85699,7574223388,6464095395,207 25TH Street,23451,VA,
Unqualified,,,Sakura,,9292536669,,,OK,
Unqualified,8000 West 90069,,Wokcano R85727,3234509037,6263286200,8000 West Sunset Boulevard,90069,CA,
Unqualified,,,Unknown,,6138859829,,,,
Unqualified,,,Ms. 李@3235993378,,3235993378,,,LA,
Unqualified,3105 W. Br33312,,Jade Flower R85709,9547922313,9545527624,3105 W. Broward Blvd.,33312,FL,
Unqualified,271 Port R10302,,Lucky Star R85717,7184424888,7185527222,271 Port Richmond Ave,10302,NY,
Unqualified,542 w base85210,,Tsing Tao R85713,4807339333,4809303397,542 w baseline rd suite 103,85210,AZ,
Unqualified,18330 Spar21740,,Oishi Sushi R85768,2402672222,6464929629,18330 Spark Dr. suite 306,21740,MD,
Unqualified,127-03 11111420,,New World American Kitchen R85721,7188485951,3473458090,127-03 111th Avenue,11420,NY,
Unqualified,2729 Moody35004,,L&L Asian Restaurant R85722,2053520588,9177082229,2729 Moody Parkway,35004,AL,
Unqualified,,,Food King R85725,,6463460526,,,,
Unqualified,,,施JP来取,,2158808746,,,PA,
Unqualified,1725 Pulas19701,,Szechuan Hot Wok R85738,3028343616,3478815855,1725 Pulaski Hwy,19701,DE,
Unqualified,,,Meile Chicken R85729,5189820080,9173494835,,,NY,
Unqualified,710 Browns70458,,Lucky Panda R85739,9853268800,9156137381,710 Brownswitch Rd Suite 1,70458,LA,
Unqualified,798 Woodla8060,,Lim Fong's Delight III R85732,6092611801,6098455289,798 Woodlane Road,8060,NJ,
Unqualified,,,Unknown,,7328032970,,,NJ,
Unqualified,1737 w oak32809,,China sun R85735,4078883163,4076688015,1737 w oak ridge road,32809,FL,
Unqualified,,,Asian R85757,,2402982382,,,MD,
Unqualified,2506 Unive20783,,Asian Carry Out,,12402982382,2506 University Blvd .East Adelphi,20783,MD,
Unqualified,3232 Dauph36606,,Hong Kong Express R85733,2516076481,9173996688,3232 Dauphin St.,36606,AL,
Unqualified,311 W. B. 28584,,Golden China R85783,2523933888,3477810180,311 W. B. Mclean Dr,28584,NC,
Unqualified,780 S Old 19702,,Golden City R85737,3024550553,6463559322,780 S Old Baltimore Pike,19702,DE,
Unqualified,43421 Chri94538,,I- Tea -我們公司暫時不能出支持貼紙的打印機,5105730960,7075915496,43421 Christy St,94538,CA,
Unqualified,2645 10Th 57201,,China Wok R85753,6058781006,3478815987,2645 10Th Ave SE,57201,SD,
Unqualified,,,Unknown,,4372688068,,,ON,
Unqualified,984 W. Mai53590,,Chang Jiang R85792,6088259108,6083356123,984 W. Main Street,53590,WI,
Unqualified,771 E Hori89015,,China Wan Wan on Horizon Dr. R85776,7025681806,7025215219,771 E Horizon Dr #168,89015,NV,
Unqualified,,,Unknown,,3475360688,,,CO,
Unqualified,,,Unknown,,5108825418,,,,
Unqualified,4979 W Atl33445,,Red Crab Delray R85902,5617742997,6262427878,4979 W Atlantic Ave,33445,FL,
Unqualified,338 Ferry 2149,,Szechuan Chinese Restaurant,6179449198,8572308445,338 Ferry Street,2149,MA,
Unqualified,,,Unknown,,9097609002,,,FL,
Unqualified,,,Unknown - 奶茶店,,5165088858,,,NY,
Unqualified,,,NA,,8138040112,,,,
Unqualified,45-08 Pars11355,,刘阿姨私房菜 Aunt Liu's Private Kitchen,3473482220,9299926077,45-08 Parsons Boulevard,11355,NY,
Unqualified,1455 FL HI32707,,Super 8,4076718118,4079672888,1455 FL HIGHWAY 436,32707,FL,
Unqualified,,,NA,,3013669888,,,,
Unqualified,,,成都味道,,4156581296,,,,
Unqualified,,,Unknown,,9173856583,,,NY,
Unqualified,1360 n fai45432,,New Great Wall R85696,9374270555,6099036913,1360 n fairfield rd,45432,OH,
Unqualified,,,Mr. 楊@2525585358,,2525585358,,,MD,
Unqualified,4370Thornt94536-4828,,功夫点心,,4159882956,4370ThorntonAve,94536-4828,CA,
Unqualified,524 E Main63601,,First Wok R85701,5735180888,5737473245,524 E Main St,63601,MO,
Unqualified,,,R83069,,9298416703,,,NY,
Unqualified,,,Xico mexican food,4078506980,9093271363,,,FL,
Unqualified,,,CC Company ask for cooperation,,5617297777,,,,
Unqualified,11190 Chic49464,,EGG ROLL EXPRESS R85785,6163926220,8158393173,11190 Chicago Drive,49464,MI,
Unqualified,1119 W. Mi49093,,No. 1 R85916,2692730006,9172383065,1119 W. Michigan Ave,49093,MI,
Unqualified,,,ASIAN CUISINE&SEAFOOD R85809,2402436921,7036597107,,,MD,
Unqualified,2035 Bahia34239,,China Garden R85806,9419535888,9178155988,2035 Bahia Vista St,34239,FL,
Unqualified,,,CHOPSTICK KING R85795,9736636878,9172321166,,,NJ,
Unqualified,,,Unknown,,6266793788,,,LA,
Unqualified,,,Unknown,,7068161578,,,NY,
Unqualified,14236 West32669,,GREEN TREE R85812,3523319920,6467260152,14236 West Newberry Road,32669,FL,
Unqualified,,,Unknown,,4158234754,,,NY,
Unqualified,,,#1 CHINESE KITCHEN,,9179127717,,,NY,
Unqualified,10999 Red 21117,,SUSHI Q R85802,4103631878,3472915893,10999 Red Run Boulevard #210,21117,MD,
Unqualified,9163 Reist21117,,SUSHI Q R85803,4439345027,3472915893,9163 Reisterstown Road,21117,MD,
Unqualified,,,#1 CHINESE KITCHEN,,6265428118,,,NY,
Unqualified,3827 Nazar18020,,China King R85819,6109549833,6463273532,3827 Nazareth Pike,18020,PA,
Unqualified,,,烧腊店，没有电话订单,,3062604938,,,,
Unqualified,,,屎大郎,,6787777772,,,,
Unqualified,75 South V89012,,china a gogo(sandra) R85756,,7023247907,75 South Valle Verde Drive,89012,NV,
Unqualified,111 Southw64029,,Lin's Kitchen R85766,8164432770,9178604915,111 Southwest Eagles Parkway,64029,MO,
Unqualified,519 LAKEHU8015,,China King R85767,6098938883,7328225214,519 LAKEHURST RD # C,8015,NJ,
Unqualified,519 Lakehu8015,,China King R85767,,6098938883,519 Lakehurst Rd,8015,NJ,
Unqualified,1414 South91791,,Cheers Cafe,6265870077,8329907777,1414 South Azusa Avenue,91791,CA,
Unqualified,,,Benares Indian Restaurant,,9086562015,,,NJ,
Unqualified,2429 W Con70506,,China Wok R88867 - 只有幾千月營業額,3372696097,7733976681,2429 W Congress St. Suite L,70506,LA,
Unqualified,102 E Main46936,,King Chef R85771,7656282057,9085022828,102 E Main St,46936,IN,
Unqualified,,,7248334811 -Mr. 朱-8月底用,,7248334811,,,PA,
Unqualified,5709 N Arm33603,,"La Casona Restaurant -now & green dot 不支持西班牙語, 無法接",8134149774,3476129278,5709 N Armenia Ave,33603,FL,
Unqualified,801 asbury8226,,Sea Park R85777,6093990699,6466372137,801 asbury ave,8226,NJ,
Unqualified,,,Unknown,,9176560304,,,NJ,
Unqualified,,,Tokyo R85779,,8436857599,,,,
Unqualified,176 UNION 6066,,Peking House R85825,8608752088,6466961771,176 UNION ST,6066,CT,
Unqualified,,,Jade House R85817,4013536688,8573953736,,,RI,
Unqualified,407 South 27571,,Rainbow Garden R85813,9195548839,6463382656,407 South Main Street,27571,NC,
Unqualified,,,林来取要开店,,9175471010,,,NY,
Unqualified,,,Mori Sushi,,3179609325,,,ID,
Unqualified,14361 SPRI34609,,China Wok R85853,3526667898,9172144678,14361 SPRING HILL DR,34609,FL,
Unqualified,3358 Canoe34772,,China Wok R85818,4078928880,4077383900,3358 Canoe Creek Rd,34772,FL,
Unqualified,,,Red House R85816,,8046156699,,,,
Unqualified,13330 Grat48205,,Leong's Chinese Carryout R85833,3133723232,5869954152,13330 Gratiot Ave,48205,MI,
Unqualified,,,Unknown,,Anonymous,,,,
Unqualified,4891 Princ45011,,China House R85829,5138961688,6462508766,4891 Princeton Rd,45011,OH,
Unqualified,10 N Main 14530,,Hong Kong R85851,5852375500,9172264304,10 N Main St,14530,NY,
Unqualified,2320 N Mar19802,,Square Garden R85823,3026581188,3023323833,2320 N Market St,19802,DE,
Unqualified,,,Naresh Kumar,,6383311658,,,NY,
Unqualified,,,CHULKEE 韩餐,2173567777/2173563333,2178405692,,,IL,
Unqualified,,,R85735,4078883163,4073711685,,,FL,
Unqualified,6671 East 85206,,Happy Kitchen,,,6671 East Baseline Road,85206,AZ,
Unqualified,109 Walnut7016,,Ani Ramen,9083244165,,109 Walnut Ave,7016,NJ,
Unqualified,2911 Distr22031,,JINYA Ramen Bar,5712463900,,2911 District Ave,22031,VA,
Unqualified,5975 Roswe30328,,JINYA Ramen Bar,6783623383,,5975 Roswell Rd,30328,GA,
Unqualified,505 Rainie98057,,Kizuki Ramen & Izakaya,4255170253,,505 Rainier Ave N,98057,WA,
Unqualified,4502 S Ste98409,,Kizuki Ramen & Izakaya,2533672646,,4502 S Steele St,98409,WA,
Unqualified,92 2nd Ave10003,,Marufuku Ramen,9298954272,,92 2nd Ave,10003,NY,
Unqualified,10392 Sepu91345,,"Silverlake Ramen Mission Hills, CA",8183366398,,10392 Sepulveda Blvd,91345,CA,
Unqualified,311 N Fran53703,,Strings Ramen,3129271618,,311 N Frances St,53703,WI,
Unqualified,38-08 Unio11354,,InfinitePays,,9178085898,38-08 Union Street,11354,NY,
Unqualified,,,dragon spring,,17186661301,,,NY,
Unqualified,,,Unknown,,2017790500,,,NY,
Unqualified,,,NA,,14047238123,,,GA,
Unqualified,,,Unknown,,2064198938,,,NY,
Unqualified,,,NA,,13478286697,,,,
Unqualified,,,Unknown,,2819793970,,,TX,
Unqualified,,,NA,,14105370363,,,MD,
Unqualified,,,Unknown,,3472042599,,,NY,
Unqualified,,,testtest,,8888888888,,,AL,
Unqualified,,,Unknown,,9717242238,,,,
Unqualified,,,Unknown,,9178330177,,,MI,
Unqualified,220 W 31St60616,,Panda Gourmet,,4148172245,220 W 31St,60616,IL,
Unqualified,,,金金小食堂,,6266756695,,,CA,
Unqualified,,,Golden Leaf R85895,3039873360,6265053666,,,CO,
Unqualified,,,陈来取,7574968813,9179771366,,,VA,
Unqualified,,,BBQ & Hot Pot Buffet,,,,,TX,
Unqualified,1580 W. GO39042,,Seafood Grille R85883,7692415228,6012609378,1580 W. GOVERNMENT ST,39042,MS,
Unqualified,,,Unknown,,6466172388,,,PA,
Unqualified,3010 HWY 831302,,MR. SZE,9127488485,9173026826,3010 HWY 80 E,31302,GA,
Unqualified,,,Unknown,,9176221010,,,,
Unqualified,,,Unknown,,6464792296,,,NY,
Unqualified,,,Unknown,,6462365440,,,,
Unqualified,,,Unknown,,6462885147,,,,
Unqualified,,,Unknown,,7738081998,,,,
Unqualified,,,Unknown,,9172267295,,,,
Unqualified,,,Unknown,,6464968783,,,,
Unqualified,,,Unknown,,9176558801,,,,
Unqualified,,,Unknown,,9177559888,,,,
Unqualified,,,Unknown,,2672691668,,,,
Unqualified,,,Unknown,,9177323397,,,,
Unqualified,,,Unknown,,9176675393,,,,
Unqualified,,,Unknown,,3472635809,,,,
Unqualified,,,Unknown,,7187558886,,,,
Unqualified,,,Unknown,,6464076693,,,,
Unqualified,,,Unknown,,3474031778,,,,
Unqualified,,,Unknown,,3479255735,,,,
Unqualified,,,Unknown,,6468860206,,,,
Unqualified,,,Unknown,,6463859380,,,,
Unqualified,,,Unknown,,9732231800,,,,
Unqualified,,,Unknown,,2405988032,,,,
Unqualified,,,Unknown,,2404081697,,,,
Unqualified,,,Unknown,,2155003468,,,,
Unqualified,,,Unknown,,9176914295,,,,
Unqualified,,,Unknown,,9178187690,,,,
Unqualified,,,Unknown,,9179157977,,,,
Unqualified,,,Unknown,,6463188811,,,,
Unqualified,,,Unknown,,6177922102,,,,
Unqualified,,,Unknown,,3204693529,,,,
Unqualified,,,Unknown,,9293489045,,,,
Unqualified,,,Unknown,,3477439403,,,,
Unqualified,,,Unknown,,6467552768,,,,
Unqualified,,,Unknown,,6467217181,,,,
Unqualified,,,Unknown,,9177178848,,,,
Unqualified,,,Unknown,,6467049965,,,,
Unqualified,,,Unknown,,3475995280,,,,
Unqualified,,,Unknown,,6462699827,,,,
Unqualified,,,Unknown,,9175289069,,,,
Unqualified,,,Unknown,,9293558888,,,,
Unqualified,,,Unknown,,9292043597,,,,
Unqualified,,,Unknown,,6787079990,,,,
Unqualified,,,Unknown,,6789006060,,,,
Unqualified,,,Unknown,,6465775555,,,,
Unqualified,,,Unknown,,6463429898,,,,
Unqualified,,,Unknown,,4049185550,,,,
Unqualified,,,Unknown,,4692377914,,,,
Unqualified,,,Unknown,,6788602901,,,,
Unqualified,1145 Peach30024,,SARAH SARAH MASSAGE,,6782670825,1145 Peachtree Industrial Boulevard,30024,GA,
Unqualified,,,Unknown,,7188388870,,,,
Unqualified,,,Unknown,,6786441884,,,,
Unqualified,,,Unknown,,6262831212,,,,
Unqualified,,,Unknown,,4049332917,,,,
Unqualified,,,Unknown,,9293275988,,,,
Unqualified,,,Unknown,,5167794900,,,,
Unqualified,,,Unknown,,3478946951,,,,
Unqualified,,,Unknown,,6265865013,,,,
Unqualified,,,Unknown,,9176818008,,,,
Unqualified,,,Unknown,,6262247398,,,NY,
Unqualified,,,Unknown,,9178567075,,,,
Unqualified,,,Unknown,,3474005689,,,,
Unqualified,,,Unknown,,6169904398,,,,
Unqualified,,,Unknown,,6265376055,,,,
Unqualified,,,Unknown,,9172921992,,,,
Unqualified,,,Unknown,,6469251852,,,,
Unqualified,,,Unknown,,7203458391,,,,
Unqualified,,,Unknown,,6262471305,,,,
Unqualified,,,Unknown,,4088722068,,,,
Unqualified,,,Unknown,,6468241755,,,,
Unqualified,,,Unknown,,4079291585,,,,
Unqualified,,,Unknown,,6266275139,,,,
Unqualified,,,Unknown,,6267823928,,,,
Unqualified,,,Unknown,,9176696668,,,NY,
Unqualified,,,Unknown,,9293517495,,,,
Unqualified,,,Unknown,,6466436891,,,,
Unqualified,,,Unknown,,3472849214,,,,
Unqualified,,,Unknown,,9179157978,,,,
Unqualified,,,Unknown,,7186793508,,,,
Unqualified,,,Unknown,,6788008163,,,,
Unqualified,,,Unknown,,6263408016,,,,
Unqualified,,,Unknown,,3476518438,,,,
Unqualified,,,Unknown,,6467500227,,,,
Unqualified,,,Unknown,,7188857370,,,,
Unqualified,,,Unknown,,7249913356,,,,
Unqualified,,,Unknown,,7183122082,,,,
Unqualified,,,Unknown,,9176781768,,,,
Unqualified,,,Unknown,,9178925689,,,,
Unqualified,,,Unknown,,5168603321,,,,
Unqualified,,,Unknown,,7023267236,,,,
Unqualified,,,Unknown,,6318050489,,,,
Unqualified,,,Unknown,,7096851591,,,,
Unqualified,,,Unknown,,6787992955,,,,
Unqualified,,,Unknown,,6267579850,,,,
Unqualified,,,Unknown,,3476157983,,,,
Unqualified,,,Unknown,,6173315978,,,,
Unqualified,,,Unknown,,2064198888,,,,
Unqualified,,,Unknown,,6463387868,,,,
Unqualified,,,Unknown,,9173308740,,,,
Unqualified,,,Unknown,,6462698322,,,,
Unqualified,,,Unknown,,8483337868,,,,
Unqualified,,,Unknown,,8609383182,,,,
Unqualified,,,Unknown,,9172076482,,,,
Unqualified,,,Unknown,,9172136928,,,,
Unqualified,,,Unknown,,9172513356,,,,
Unqualified,,,Unknown,,9172514761,,,,
Unqualified,,,Unknown,,9172808813,,,,
Unqualified,,,Unknown,,9172912714,,,,
Unqualified,,,Unknown,,6123102333,,,,
Unqualified,,,Unknown,,9178151855,,,,
Unqualified,,,Unknown,,7133065965,,,,
Unqualified,,,Unknown,,2672691688,,,,
Unqualified,,,Unknown,,6462669558,,,,
Unqualified,,,Unknown,,9174153672,,,,
Unqualified,,,Unknown,,9179632894,,,,
Unqualified,,,Unknown,,9178689978,,,,
Unqualified,,,Unknown,,3475154318,,,,
Unqualified,,,Unknown,,9172936100,,,,
Unqualified,,,Unknown,,9172976506,,,,
Unqualified,,,Unknown,,9173021375,,,,
Unqualified,,,Unknown,,9173260882,,,,
Unqualified,,,Unknown,,9179358822,,,,
Unqualified,,,Unknown,,6469322452,,,,
Unqualified,,,Unknown,,6463509066,,,,
Unqualified,,,Unknown,,9174788757,,,,
Unqualified,,,Unknown,,9175198739,,,,
Unqualified,,,Unknown,,9175307739,,,,
Unqualified,,,Unknown,,9175959809,,,,
Unqualified,,,Unknown,,9176275857,,,,
Unqualified,,,Unknown,,6262322165,,,,
Unqualified,,,Unknown,,9173261355,,,,
Unqualified,,,Unknown,,2063307576,,,,
Unqualified,,,Unknown,,2072993409,,,,
Unqualified,,,Unknown,,2165261288,,,,
Unqualified,,,Unknown,,2252883867,,,,
Unqualified,,,Unknown,,3046106810,,,,
Unqualified,,,Unknown,,3177485848,,,,
Unqualified,,,Unknown,,3473413016,,,,
Unqualified,,,Unknown,,3474793547,,,,
Unqualified,,,Unknown,,6463010219,,,,
Unqualified,,,Unknown,,6463219666,,,,
Unqualified,,,Unknown,,6463303394,,,,
Unqualified,,,Unknown,,6463313897,,,,
Unqualified,,,Unknown,,6464204811,,,,
Unqualified,,,Unknown,,6464284893,,,,
Unqualified,,,Unknown,,6465464399,,,,
Unqualified,,,Unknown,,3476802333,,,,
Unqualified,,,Unknown,,3477819579,,,,
Unqualified,,,Unknown,,3478223393,,,,
Unqualified,,,Unknown,,3478229235,,,,
Unqualified,,,Unknown,,3478286076,,,,
Unqualified,,,Unknown,,3478378938,,,,
Unqualified,,,Unknown,,6466238272,,,,
Unqualified,,,Unknown,,6466711178,,,,
Unqualified,,,Unknown,,6467032020,,,,
Unqualified,,,Unknown,,6468121508,,,,
Unqualified,,,Unknown,,6468869915,,,,
Unqualified,,,Unknown,,4077578095,,,,
Unqualified,,,Unknown,,4156905089,,,,
Unqualified,,,Unknown,,4256236082,,,,
Unqualified,,,Unknown,,5109962236,,,,
Unqualified,,,Unknown,,6469321160,,,,
Unqualified,,,Unknown,,6469615907,,,,
Unqualified,,,Unknown,,7026066066,,,,
Unqualified,,,Unknown,,7042246368,,,,
Unqualified,,,Unknown,,7139227104,,,,
Unqualified,,,Unknown,,7176838013,,,,
Unqualified,,,Unknown,,7182006930,,,,
Unqualified,,,Unknown,,7185413266,,,,
Unqualified,,,Unknown,,6033955587,,,,
Unqualified,,,Unknown,,6093692282,,,,
Unqualified,,,Unknown,,6099470660,,,,
Unqualified,,,Unknown,,6109603333,,,,
Unqualified,,,Unknown,,6312644711,,,,
Unqualified,,,Unknown,,6462047248,,,,
Unqualified,,,Unknown,,6462049050,,,,
Unqualified,,,Unknown,,6462093119,,,,
Unqualified,,,Unknown,,6462108046,,,,
Unqualified,,,Unknown,,6462218178,,,,
Unqualified,,,Unknown,,6462267555,,,,
Unqualified,,,Unknown,,6462293009,,,,
Unqualified,,,Unknown,,6462492341,,,,
Unqualified,,,Unknown,,6462505877,,,,
Unqualified,,,Unknown,,6462709756,,,,
Unqualified,,,Unknown,,6462833645,,,,
Unqualified,,,Unknown,,6462865205,,,,
Unqualified,,,Unknown,,3476086859,,,,
Unqualified,,,Unknown,,4694876228,,,,
Unqualified,,,Unknown,,6262162237,,,,
Unqualified,,,Unknown,,6267594395,,,,
Unqualified,,,没有经营餐馆了,,8082531405,,,,
Unqualified,,,Unknown,,6788603838,,,,
Unqualified,,,Unknown,,8327269515,,,,
Unqualified,,,Unknown,,8324835967,,,,
Unqualified,,,Unknown,,3127319968,,,,
Unqualified,,,Unknown,,4049511109,,,,
Unqualified,,,Unknown,,8587668145,,,,
Unqualified,,,Unknown,,8323871083,,,,
Unqualified,,,Unknown,,4842132182,,,,
Unqualified,,,Unknown,,7185418016,,,,
Unqualified,,,Unknown,,7185597611,,,,
Unqualified,,,Unknown,,7186668063,,,,
Unqualified,,,Unknown,,7186793166,,,,
Unqualified,,,Unknown,,7187376727,,,,
Unqualified,,,Unknown,,9173307451,,,,
Unqualified,,,Unknown,,7273771075,,,,
Unqualified,,,Unknown,,7324475889,,,,
Unqualified,,,Unknown,,7742547627,,,,
Unqualified,,,Unknown,,5172201452,,,MI,
Unqualified,,,Unknown,,9496903799,,,CA,
Unqualified,,,Unknown,,2402743055,,,MD,
Unqualified,,,Unknown,,9175732113,,,,
Unqualified,,,周老板娘,,5164768078,,,,
Unqualified,,,Unknown,,6266736107,,,NJ,
Unqualified,,,Unknown,,9094859529,,,CA,
Unqualified,,,Unknown,,8082328461,,,MD,
Unqualified,,,Unknown,,3476126104,,,,
Unqualified,,,Unknown,9043358495,,,,FL,
Unqualified,,,Unknown,,8624006668,,,NJ,
Unqualified,,,Unknown,9179126995,9179126995,,,,
Unqualified,,,Unknown,6317043258,6317043258,,,,
Unqualified,,,Unknown,6463884602,6463884602,,,,
Unqualified,,,Unknown,3477143899,3477143899,,,,
Unqualified,,,Unknown,6463849195,6463849195,,,,
Unqualified,,,Unknown,3474389359,3474389359,,,,
Unqualified,,,Unknown,9173738896,9173738896,,,,
Unqualified,,,Unknown,9296895801,9296895801,,,,
Unqualified,,,Unknown,9294883774,9294883774,,,,
Unqualified,,,Unknown,6464203380,6464203380,,,,
Unqualified,,,Unknown,5162258883,5162258883,,,,
Unqualified,,,Unknown,9172446281,9172446281,,,,
Unqualified,,,Unknown,5169281999,5169281999,,,,
Unqualified,,,Unknown,6464922988,6464922988,,,,
Unqualified,,,Unknown,5182888028,5182888028,,,,
Unqualified,,,Unknown,6462872331,6462872331,,,,
Unqualified,,,Unknown,9174365297,9174365297,,,,
Unqualified,,,Unknown,9293330999,9293330999,,,,
Unqualified,,,Unknown,6293330999,6293330999,,,,
Unqualified,,,Unknown,6466397221,6466397221,,,,
Unqualified,,,Unknown,3479258899,3479258899,,,,
Unqualified,,,Unknown,6466206133,,,,,
Unqualified,,,Unknown,6462477629,6462477629,,,,
Unqualified,,,Unknown,6465938571,6465938571,,,,
Unqualified,,,Unknown,6463390088,6463390088,,,,
Unqualified,,,Unknown,2062283842,2062283842,,,,
Unqualified,,,Unknown,3472779824,3472779824,,,,
Unqualified,,,Unknown,9179023188,9179023188,,,,
Unqualified,,,Unknown,6463592358,6463592358,,,,
Unqualified,,,Unknown,6463396905,6463396905,,,,
Unqualified,,,Unknown,9295262899,9295262899,,,,
Unqualified,,,Unknown,9179158366,9179158366,,,,
Unqualified,,,Unknown,6466203252,6466203252,,,,
Unqualified,,,Unknown,9175609256,9175609256,,,,
Unqualified,,,Unknown,3477485555,3477485555,,,,
Unqualified,,,Unknown,9179088992,9179088992,,,,
Unqualified,,,Unknown,6465208426,6465208426,,,,
Unqualified,,,Unknown,6466422424,6466422424,,,,
Unqualified,,,Unknown,9176698953,9176698953,,,,
Unqualified,,,Unknown,9597106020,9597106020,,,,
Unqualified,,,Unknown,9178609866,9178609866,,,,
Unqualified,,,Unknown,9292629606,9292629606,,,,
Unqualified,,,Unknown,6463442595,6463442595,,,,
Unqualified,,,Unknown,7188980616,7188980616,,,,
Unqualified,,,Unknown,9178731208,9178731208,,,,
