Snowball Map,State Group,datediff_queue_entered_date,datediff_rejected_date,datediff_created_date,Queue Enter Date,Rejected Time,Dead Date,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Lead Owner,Assigned SDR,Lead Status,Rejected Reason,Created By,Unqualified Reason,Lead Stage
60720,Group A,99,,442,2024-02-28,,2/28/2024,2023-03-22T04:00:00Z,Unknown,Lillie's Asian Cuisine,600 Huron Ave,8401,NJ,,(609) 441-2000,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60721,Group A,99,,442,2024-02-28,,2/28/2024,2023-03-22T04:00:00Z,Unknown,Poseidon Asian Cuisine,128 Pike,19301,PA,,(610) 812-3333,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60722,Group A,99,,442,2024-02-28,,2/28/2024,2023-03-22T04:00:00Z,Unknown,Yu Noodles,11217-C Lee Hwy,22030,VA,,(703) 877-0818,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60723,Group A,99,,442,2024-02-28,,2/28/2024,2023-03-22T04:00:00Z,Unknown,highland hibachi,6108 N Kings Hwy,29572,SC,,(843) 839-3663,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60724,Group A,99,,442,2024-02-28,,2/28/2024,2023-03-22T04:00:00Z,Unknown,China Express,6083 S Tucker Rd Norcross,30093,GA,,(770) 492-0105,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60725,Group A,99,,442,2024-02-28,,2/28/2024,2023-03-22T04:00:00Z,Unknown,dan modern chinese,12775 Millennium Dr,90094,CA,,(424) 835-4777,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60726,Group A,99,,442,2024-02-28,,2/28/2024,2023-03-22T04:00:00Z,Unknown,Boiling Point,"13089 Peyton Dr, Ste F",91709,CA,,(909) 591-7888,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60727,Group A,99,,442,2024-02-28,,2/28/2024,2023-03-22T04:00:00Z,Unknown,Wen Hui Noodle Hours,644 W Garvey Ave,91754,CA,,(626) 656-6205,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60728,Group A,99,,584,2024-02-28,,2/28/2024,2022-10-31T04:00:00Z,Sappora Steakhouse,Sappora Steakhouse,6150 Lima Rd,46818,IN,,(260) 739-6064,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60729,Group A,99,,584,2024-02-28,,2/28/2024,2022-10-31T04:00:00Z,WA-ME CHINESE RESTAURANT,WA-ME CHINESE RESTAURANT,9437 MADISON AVE,95662,CA,,(916) 988-2356,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60730,Group A,99,,584,2024-02-28,,2/28/2024,2022-10-31T04:00:00Z,Restaurant Amachi,Restaurant Amachi,6729 Greenleaf Ave,90601,CA,,(562) 696-1510,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60731,Group A,99,,584,2024-02-28,,2/28/2024,2022-10-31T04:00:00Z,Oishii Sushi,Oishii Sushi,6133 Magnolia Ave,92506,CA,,(951) 784-2550,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60732,Group A,99,,584,2024-02-28,,2/28/2024,2022-10-31T04:00:00Z,Toyo Sushi & Roll,Toyo Sushi & Roll,676 S State College Blvd,92806,CA,,(714) 991-0500,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60733,Group A,99,,584,2024-02-28,,2/28/2024,2022-10-31T04:00:00Z,Mika Sushi,Mika Sushi,11879 Valley View St Ste B,92845,CA,,(714) 896-0750,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60734,Group A,99,,584,2024-02-28,,2/28/2024,2022-10-31T04:00:00Z,Asian River Restaurant,Asian River Restaurant,120 Towne Center Dr,31322,GA,,(912) 348-3988,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60735,Group A,99,,584,2024-02-28,,2/28/2024,2022-10-31T04:00:00Z,Ichiban,Ichiban,675 Tucker Rd Ste A,93561,CA,,(661) 822-9888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60736,Group A,99,,584,2024-02-28,,2/28/2024,2022-10-31T04:00:00Z,Teriyaki Don,Teriyaki Don,6731 N Cedar Ave,93710,CA,,(559) 439-6759,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60737,Group A,99,,584,2024-02-28,,2/28/2024,2022-10-31T04:00:00Z,Omakase,Omakase,665 Townsend St,94103,CA,,(415) 865-0633,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60738,Group A,99,,584,2024-02-28,,2/28/2024,2022-10-31T04:00:00Z,HAPPY TERIYAKI-EMMETT,HAPPY TERIYAKI-EMMETT,620 HIGHWAY 16,83617,ID,,(208) 365-1062,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60739,Group A,99,,584,2024-02-28,,2/28/2024,2022-10-31T04:00:00Z,HONG KONG EXPRESS,HONG KONG EXPRESS,614 GA-155 S,30253,GA,,(678) 272-7007,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60740,Group A,99,,584,2024-02-28,,2/28/2024,2022-10-31T04:00:00Z,SA BAI THONG WEST LLC,SA BAI THONG WEST LLC,6802 ODANA RD,53719,WI,,(608) 238-3100,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60741,Group A,99,,584,2024-02-28,,2/28/2024,2022-10-31T04:00:00Z,China Express,China Express,704 N Main St,30833,GA,,(706) 547-2888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60742,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Sushi Hut,616 E Boronda Rd,93906,CA,,(831) 202-0952,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60743,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,SUNRISE KITCHEN,SUNRISE KITCHEN,5627 E KINGS CANYON RD #100,93727,CA,,(559) 255-5489,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60744,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Kinnotori Ramen Bar,"650 Ponce De Leon Ave NE, Ste 810A",30308,GA,,(470) 312-2964,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60745,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Osaka,720 Haddon Ave,8108,NJ,,(856) 858-1888,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60746,Group A,98,,454,2024-02-29,,2/29/2024,2023-03-10T05:00:00Z,Unknown,Breaux Bridge Jackson,6376 Ridgewood Court Dr,39211,MS,,(601) 665-4199,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60747,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,JRDN Restaurant,723 Felspar St,92109,CA,,(858) 270-2323,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60748,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Teriyaki Madness,"725 S Trooper Rd, Ste C",19403,PA,,(484) 231-1739,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60749,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Panda Chefs,Panda Chefs,944 W Florence Ave,90044,CA,,(323) 758-8938,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60750,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Wild Coast,71895 Hwy 1,93920,CA,,(877) 424-4787,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60751,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Mamas Sushi,Mamas Sushi,5679 Woodruff Ave,90713,CA,,(562) 866-3616,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60752,Group A,98,,454,2024-02-29,,2/29/2024,2023-03-10T05:00:00Z,Unknown,Cajun Depot Grill,"67 Depot St, Ste 101",30540,GA,,(706) 276-1676,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60753,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Kihon,Kihon,5662 E 2nd St,90803,CA,,(562) 433-3800,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60754,Group A,98,,454,2024-02-29,,2/29/2024,2023-03-10T05:00:00Z,Unknown,Cajun King,5816 NW 63rd St,73132,OK,,(405) 603-3714,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60755,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Asia Food Inc,Asia Food Inc,564 Monterey Pass Rd,91754,CA,,(626) 284-1328,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60756,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Chuan's,Chuan's,5807 Rosemead Blvd,91780,CA,,(626) 677-6667,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60757,Group A,98,,454,2024-02-29,,2/29/2024,2023-03-10T05:00:00Z,Unknown,Crab Pub,6011 El Cajon Blvd,92115,CA,,(619) 229-6679,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60758,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Niyozaki Grill,7273 Citrus Ave,92336,CA,,(909) 333-1094,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60759,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Sushi Hachi,"7270 Victoria Park Ln, Ste 2G",91739,CA,,(909) 727-0162,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60760,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Wazakuraken Ramen,"7201 Archibald Ave, Ste 7",91701,CA,,(909) 758-0422,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60761,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Hyuga Sushi,Hyuga Sushi,844 W San Marcos Blvd Ste 108,92078,CA,,(760) 510-9307,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60762,Group A,98,,454,2024-02-29,,2/29/2024,2023-03-10T05:00:00Z,Unknown,Gabe's Downtown,6716 Church St,30134,GA,,(770) 765-1951,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60763,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Sushi Miguel's Style - Highland,"7199 Boulder Ave, Unit 2",92346,CA,,(909) 907-5059,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60764,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Belly,5634 College Ave,94618,CA,,(510) 350-8799,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60765,Group A,98,,454,2024-02-29,,2/29/2024,2023-03-10T05:00:00Z,Unknown,Jose Tejas,647 US Hwy 46 W,7004,NJ,,(973) 808-8201,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60766,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Tomo 7 Sushi,Tomo 7 Sushi,5519 Van Buren Blvd,92503,CA,,(951) 343-5991,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60767,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Beijing Chinese Cafe Inc,Beijing Chinese Cafe Inc,6173 W Colfax Ave,80214,CO,,(303) 238-1088,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60768,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,CHEN'S EXPRESS,CHEN'S EXPRESS,1080 GA-99,31331,GA,,(912) 832-2223,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60769,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,P.F. Chang's,"5621 Paseo Del Norte, Carlsbad",92008,CA,,(760) 795-0595,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60770,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Mandarin House,Mandarin House,675 Yellowstone Ave Ste D,83201,ID,,(208) 233-6088,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60771,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Tong's Szechwan Chinese Restaurant,609 N Broadway,92025,CA,,(760) 480-9438,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60772,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,In The Raw South,6151 S Sheridan Rd,74133,OK,,(918) 524-0063,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60773,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Sushi Kazu,Sushi Kazu,841 Irving St,94122,CA,,(415) 681-5539,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60774,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,SHABUMi,5667 Balboa Ave,92111,CA,,(858) 268-3311,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60775,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Chelsea in Antioch,625 W Second St Antioch,94509,CA,,(925) 775-0472,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60776,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,New Lun Ting Cafe,New Lun Ting Cafe,670 Jackson St,94133,CA,,(415) 362-5667,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60777,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,True Seasons Organic Kitchen,5675 E La Palma Ave,92807,CA,,(714) 462-9223,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60778,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Aberdeen Cafe,Aberdeen Cafe,719 Main St,94553,CA,,(925) 228-0100,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60779,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Qin Cuisine,5624 E La Palma Ave,92807,CA,,(714) 693-9288,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60780,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Rock n Roll Sushi,680 Town Center Pkwy,70458,LA,,(985) 649-4051,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60781,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Green Tea Chinese Drive Thru,Green Tea Chinese Drive Thru,711 N Memorial Dr,54303,WI,,(920) 405-8880,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60782,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Guppy House,"5642 E La Palma Ave, Ste 107",92807,CA,,(714) 695-1958,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60783,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Gateway Kitchen,6165 Mission St,94014,CA,,(415) 239-8371,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60784,Group A,98,,454,2024-02-29,,2/29/2024,2023-03-10T05:00:00Z,Unknown,Sal and Phil's,"6600 Old Canton Rd, Ste B",39157,MS,,(601) 957-1188,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60785,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Beckys Chinese Restaurant,Beckys Chinese Restaurant,5620 College Ave,94618,CA,,(510) 601-9888,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60786,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Kiku Sushi,670 W Huntington Dr,91016,CA,,(626) 357-9971,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60787,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,King of the Roll,675 Congress St,4101,ME,,(207) 828-8880,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60788,Group A,98,,454,2024-02-29,,2/29/2024,2023-03-10T05:00:00Z,Unknown,The Bucket Crab & Crawfish,612 N Euclid Ave,91764,CA,,(909) 983-6688,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60789,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Taiko Sushi,Taiko Sushi,6241 Fair Oaks Blvd,95608,CA,,(916) 333-5287,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60790,Group A,98,,454,2024-02-29,,2/29/2024,2023-03-10T05:00:00Z,Unknown,Vacherie,827 Toulouse St,70112,LA,,(504) 207-4532,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60791,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Fuji Sushi Buffet,Fuji Sushi Buffet,8473 Elk Grove Blvd,95758,CA,,(916) 683-8288,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60792,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,San Mateo Onigilly,670 E 3rd Ave,94401,CA,,(650) 315-2317,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60793,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Wayne's Wok,Wayne's Wok,7116 24th St,95822,CA,,(916) 428-1234,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60794,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Louie Louie Hibachi & Sushi On The Road,6773 W Charleston Blvd,89146,NV,,(702) 581-0915,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60795,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Asia Express,5672 Thornton Ave,94560,CA,,(510) 742-8818,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60796,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Thai For You,Thai For You,647 US-1 Ste 7,3909,ME,,(207) 351-8590,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60797,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,54 Restaurant,6795  Mall,22150,VA,,(703) 313-9500,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60798,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Vien Huong Restaurant,712 Franklin St,94607,CA,,(510) 465-5938,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60799,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Quickway Japanese Hibachi,6136 N Arlington Blvd,22044,VA,,(703) 533-8084,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60800,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,China Garden,7121 Monterey St Gilroy,95020,CA,,(408) 842-7600,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60801,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,OSCAR CHINESE RESTAURANT,OSCAR CHINESE RESTAURANT,618 N MISSISSIPPI AVE,74820,OK,,(580) 436-4838,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60802,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Sichuan Kitchen,612 Congress St,4101,ME,,(207) 536-7226,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60803,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,PEKING GARDEN,PEKING GARDEN,621 EDWARDS ST,67550,KS,,(620) 285-2263,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60804,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Tokyo Joe's,"5697 Barnes Rd, Ste 120",80917,CO,,(719) 313-5386,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60805,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Shang Cafe,6154 Bollinger Rd,95129,CA,,(408) 320-2876,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60806,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,HAPPY CHINA,HAPPY CHINA,1301 WINCHESTER RD #109,40505,KY,,(859) 388-9088,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60807,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Yoshinoya,5656 Manchester Blvd.,90045,CA,,(310) 215-9674,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60808,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Da Fei Ge Restaurant,"5635 Freeport Blvd, Ste 1",95822,CA,,(916) 391-2668,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60809,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Hong Kong Islander,5675 Freeport Blvd,95822,CA,,(916) 392-3388,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60810,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,East Star,586 Boundbrook Rd,8846,NJ,,(732) 752-2409,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60811,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,HOP PO,HOP PO,647 N 7TH ST,18102,PA,,(610) 821-8668,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60812,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Domoko Sushi Ramen,68 Ryders Ln,8816,NJ,,(732) 809-9990,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60813,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Hong Kong,59 Baldwin Ave,7306,NJ,,(201) 332-1841,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60814,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Poke Sushi Bowl,6596 Richmond Rd,23188,VA,,(757) 808-6390,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60815,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,CHUN BO RESTAURANT,CHUN BO RESTAURANT,66 SPARTA AVE,7860,NJ,,(973) 579-2000,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60816,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Snackboxe Bistro,"6035 Peachtree Rd, Ste C-114",30360,GA,,(770) 417-8082,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60817,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Toast Tahoe,605 US Hwy 50,89448,NV,,(775) 580-6000,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60818,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Minato Sushi & Bar,"6795 S Virginia St, Ste H",89511,NV,,(775) 870-1860,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60819,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,HOKAIDO SUSHI,HOKAIDO SUSHI,6015 S FORT APACHE RD,89148,NV,,(702) 262-2213,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60820,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Kitchen Sooda,"618 S Serrano Ave, Fl 1",90005,CA,,(323) 741-0159,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60821,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,CHINA HARBOR,CHINA HARBOR,616 VIRGINIA BEACH BLVD,23451,VA,,(757) 428-2467,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60822,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Thai Kitchen,Thai Kitchen,5840 W CRAIG RD #110,89130,NV,,(702) 515-0378,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60823,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,East Ocean,East Ocean,6438 Trading Sq,20169,VA,,(703) 753-1201,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60824,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Domoishi,6443 Centralia Rd,23832,VA,,(804) 821-0088,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60825,Group A,98,,584,2024-02-29,,2/29/2024,2022-10-31T04:00:00Z,Oriental Cafe,Oriental Cafe,563 University Blvd Ste 110,22801,VA,,(540) 801-8989,Marketing Nurture Queue,,SDR Complete,,Apps Associates,,Dead
60826,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Ruby Chow's,"620 Glen Iris Dr NE, Ste C-1",30308,GA,,(404) 585-7829,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60827,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Marco & Luca Dumpling Store,107 Elliewood Ave,22903,VA,,(434) 244-0016,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60828,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Herban Fix - Vegan Kitchen,565-A Peachtree St NE,30308,GA,,(404) 815-8787,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60829,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Golden Bowl,5669 Bells Ferry Rd,30102,GA,,(770) 928-3883,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60830,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,JINYA Ramen Bar - OKC - Nichols Hills,6800 N Western Ave,73116,OK,,(405) 242-3499,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60831,Group A,98,,442,2024-02-29,,2/29/2024,2023-03-22T04:00:00Z,Unknown,Hong Kong City,"5656 Jonesboro Rd, Ste 109",30260,GA,,(770) 960-2555,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60832,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Edo Japan,5860 Northgate Mall,94903,CA,,(415) 479-6907,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
60833,Group A,98,,429,2024-02-29,,2/29/2024,2023-04-04T04:00:00Z,Unknown,Sushi Taka,600 Kearny St,94108,CA,,(415) 548-3417,Marketing Nurture Queue,,SDR Complete,,Sharon Du,,Dead
