Check Map,Check B#,Check M#,Snowball Map,Map,Group,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Rejected Reason,Rejected Time
-,-,-,62492,7270 victo91739,Group A,4/4/2023,Unknown,Sushi Hachi,7270 victoria park ln ste 2g,91739,CA,,(909) 727-0162
-,-,-,62493,291 east v92324,Group A,4/4/2023,Unknown,Sushi Miguel's Style - Colton,291 east valley boulevard,92324,CA,,(909) 777-0012
-,-,-,62494,34428 blvd92399,Group A,4/4/2023,Unknown,Tokyo Restaurant,34428 blvd,92399,CA,,(909) 790-9794
-,-,-,62495,34428 blvd92399,Group A,4/4/2023,Unknown,Sugoi Sushi,34428 blvd ste b & c,92399,CA,,(909) 797-7757
-,-,-,62496,12466 n ma91739,Group A,4/4/2023,Unknown,Silverlake Ramen,12466 n main st,91739,CA,,(909) 803-0537
-,-,-,62497,1220 e lex91766,Group A,4/4/2023,Unknown,Vegan Station - Vegan Tiramisu Factory,1220 e lexington ave,91766,CA,,(909) 859-5617
-,-,-,62498,1235 s dia91765,Group A,4/4/2023,Unknown,Pada Sushi,1235 s diamond bar blvd albertsons,91765,CA,,(909) 861-6207
-,-,-,62499,868 n blvd91765,Group A,4/4/2023,Unknown,Makomae Japanese Cuisine,868 n blvd,91765,CA,,(909) 861-6537,Cannot contact lead,"1/2/2024, 4:22 PM"
-,-,-,62500,40616 vill92315,Group A,4/4/2023,Unknown,Tropicali,40616 village dr,92315,CA,,(909) 878-0499
-,-,-,62501,405 n vine91764,Group A,4/4/2023,Unknown,Yoshinoya,405 n vineyard ave #c,91764,CA,,(909) 937-6832
-,-,-,62502,1261 w foo91786,Group A,4/4/2023,Unknown,Yoshinoya,1261 w foothill boulevard #c,91786,CA,,(909) 946-0024
-,-,-,62503,10710 east91730,Group A,4/4/2023,Unknown,The Poke Place,10710 east foothill blvd ste 120 terra vista towncenter,91730,CA,,(909) 989-9021
-,-,-,62504,4500 altam31520,Group A,4/4/2023,Permanently closed,New Hong Kong Restaurant,4500 altama ave,31520,GA,,(912) 264-9333
-,-,-,62505,718 mall b31525,Group A,4/4/2023,Unknown,Happy Poke Cafe,718 mall blvd,31525,GA,,(912) 342-8696
-,-,-,62506,405 us-80 31322,Group A,4/4/2023,Unknown,Sumo Sushi & Hibachi,405 us-80 w ste 107,31322,GA,,(912) 348-3033
-,-,-,62507,7084 hodgs31406,Group A,4/4/2023,Unknown,Yohane,7084 hodgson memorial dr,31406,GA,,(912) 355-8876
-,-,-,62508,1351 bowen31533,Group A,4/4/2023,Unknown,Fuji Express Japanese Steak House - Permanently closed,1351 bowens mill rd se,31533,GA,,(912) 393-3991,Contact info incorrect
-,-,-,62509,796 n 1st 31545,Group A,4/4/2023,Unknown,Fuji Japanese Steak House - Permanently closed,796 n 1st st,31545,GA,,(912) 427-2130
-,-,-,62510,888 kings 31558,Group A,4/4/2023,Unknown,Drunken Noodle,888 kings bay rd ste e,31558,GA,,(912) 467-4195
-,-,-,62511,71 green i31411,Group A,4/4/2023,Unknown,Plantation Club,71 green island rd,31411,GA,,(912) 598-2535
-,-,-,62512,118 azalea31513,Group A,4/4/2023,Unknown,Kobe,118 azalea rd,31513,GA,,(912) 705-5888
-,-,-,62513,727 buckhe30458,Group A,4/4/2023,Unknown,Soyumi Asian Kitchen,727 buckhead dr,30458,GA,,(912) 871-5999
-,-,-,62514,4700 us hw31410,Group A,4/4/2023,Unknown,Kakki Restaurant,4700 us hwy 80 e,31410,GA,,(912) 898-3880
-,-,-,62515,7934 ga hw31407,Group A,4/4/2023,赵,Hanami,7934 ga hwy 21 ste 300,31407,GA,,(912) 964-2888,No Interest to talk to sales,"2/15/2024, 2:34 PM"
-,-,-,62516,801 pooler31322,Group A,4/4/2023,Unknown,Papaya Thai Cuisine and Sushi Bar,801 pooler pkwy ste 105 pooler,31322,GA,,(912) 988-3250
-,-,-,62517,7306 ga 2132407,Group A,4/4/2023,Unknown,Sumo Sushi & Hibachi,7306 ga 21 ste 207,32407,GA,,(912) 999-6182
-,-,-,62518,7313 w 80t66204,Group A,4/4/2023,Unknown,Tora Zushi,7313 w 80th st,66204,KS,,(913) 210-0475
-,-,-,62519,4705 rainb66205,Group A,4/4/2023,Unknown,Blue Sushi Sake Grill,4705 rainbow blvd,66205,KS,,(913) 236-6100
-,-,-,62520,7045 churc54531,Group A,4/4/2023,Unknown,Vince's Church Street Inn,7045 church st,54531,WI,,(913) 271-3399,Cannot contact lead,"2/1/2024, 2:01 PM"
-,-,-,62521,11875 w 9566214,Group A,4/4/2023,Unknown,BIBIBOP Asian Grill,11875 w 95th st,66214,KS,,(913) 286-0295
-,-,-,62522,10940 f pa66109,Group A,4/4/2023,Unknown,Noodle Bar,10940 f parallel pkwy,66109,KS,,(913) 328-0783,Cannot contact lead,"12/14/2023, 5:28 PM"
-,-,-,62523,3935 w 69t66208,Group A,4/4/2023,Unknown,Shinju Sushi & Hibachi,3935 w 69th ter,66208,KS,,(913) 499-1055
-,-,-,62524,11521 w 9566214,Group A,4/4/2023,Unknown,Sarku Japan,11521 w 95th st,66214,KS,,(913) 541-0067
-,-,-,62525,6455 w 13566223,Group A,4/4/2023,Unknown,BIBIBOP Asian Grill,6455 w 135th st,66223,KS,,(913) 602-8156
-,-,-,62526,410 15th s94612,Group A,4/4/2023,Unknown,Baba's House,410 15th st,94612,CA,,(510) 288-8318
-,-,-,62527,5634 colle94618,Group A,4/4/2023,Unknown,Belly,5634 college ave,94618,CA,,(510) 350-8799
-,-,-,62528,43691 miss94539,Group A,4/4/2023,Unknown,UMI Tea & Ramen,43691 mission blvd,94539,CA,,(510) 413-6050,No Interest to talk to sales,"3/25/2024, 3:03 PM"
-,-,-,62529,1255 w el 94087,Group A,4/4/2023,Unknown,Momo Cook,1255 w el camino real,94087,CA,,(510) 426-3668
-,-,-,62530,1241 park 94501,Group A,4/4/2023,Unknown,Ramen Hiroshi Alameda,1241 park st,94501,CA,,(510) 500-9995
-,-,-,62531,4137 bay s94538,Group A,4/4/2023,Unknown,Off The Record,4137 bay st,94538,CA,,(510) 573-0810
-,-,-,62532,47986 warm94539,Group A,4/4/2023,Unknown,Kazuma Sushi,47986 warm springs blvd,94539,CA,,(510) 573-0914
-,-,-,62533,4066 piedm94611,Group A,4/4/2023,Unknown,Roji Ramen,4066 piedmont ave,94611,CA,,(510) 596-5019
-,-,-,62534,5942 san p94608,Group A,4/4/2023,Unknown,Namaste Pizza,5942 san pablo avenue oakland ca 94608,94608,CA,,(510) 601-1100,Cannot contact lead,"3/20/2024, 2:34 PM"
-,-,-,62535,40900 blvd94538,Group A,4/4/2023,Unknown,Mirchi Cafe,40900 blvd,94538,CA,,(510) 623-8500
-,-,-,62536,7315 kraus94605,Group A,4/4/2023,Unknown,Yummy Yummy Hibachi,7315 krause ave,94605,CA,,(510) 488-8738
-,-,-,62537,39945 bale94560,Group A,4/4/2023,Unknown,Bento Box,39945 balentine dr,94560,CA,,(510) 659-0320
-,-,-,62538,747 san pa94706,Group A,4/4/2023,Unknown,310 Eatery,747 san pablo ave albany,94706,CA,,(510) 697-3878,Cannot contact lead,"3/12/2024, 12:51 PM"
-,-,-,62539,468 8th st94607,Group A,4/4/2023,Unknown,Saucy Oakland,468 8th st,94607,CA,,(510) 764-3939
-,-,-,62540,855 macart94577,Group A,4/4/2023,Unknown,Top Hatters Kitchen and Bar,855 macarthur blvd,94577,CA,,(510) 777-9777
-,-,-,62541,1151 40th 94608,Group A,4/4/2023,Unknown,Ramen 101,1151 40th st ste 200,94608,CA,,(510) 817-4735
-,-,-,62542,536 9th st94607,Group A,4/4/2023,Unknown,Delage,536 9th st,94607,CA,,(510) 823-2050
-,-,-,62543,1195 65th 94608,Group A,4/4/2023,Unknown,Dee Spot - Temporarily closed,1195 65th st ste a,94608,CA,,(510) 879-7026
-,-,-,62544,4911 teleg94609,Group A,4/4/2023,Unknown,Burma Bites,4911 telegraph ave,94609,CA,,(510) 891-1911
-,-,-,62545,5422 colle94618,Group A,4/4/2023,Unknown,Kitchen Story,5422 college ave,94618,CA,,(510) 922-9443
-,-,-,62546,7865 w 15966223,Group A,4/4/2023,Unknown,Gyu-Kaku Japanese BBQ,7865 w 159th st,66223,KS,,(913) 681-9788,No Interest to talk to sales,"1/24/2024, 1:23 PM"
-,-,-,62547,749 shawne66048,Group A,4/4/2023,Unknown,Hyundai Korean Restaurant,749 shawnee st,66048,KS,,(913) 682-5352,Cannot contact lead,"3/12/2024, 12:51 PM"
-,-,-,62548,7074 w 10566212,Group A,4/4/2023,Unknown,Teriyaki Madness,7074 w 105th st,66212,KS,,(913) 701-6983
-,-,-,62549,7313 w 80t66204,Group A,4/4/2023,Unknown,Anousone,7313 w 80th st,66204,KS,,(913) 701-7041,Cannot contact lead,"1/22/2024, 9:33 PM"
-,-,-,62550,871 west e66043,Group A,4/4/2023,Unknown,Ichiban Japanese Restaurant,871 west eisenhower rd ste a,66043,KS,,(913) 727-6778,Cannot contact lead,"2/1/2024, 1:41 PM"
-,-,-,62551,7474 niema66203,Group A,4/4/2023,Unknown,Sakura Japanese Restaurant,7474 nieman rd,66203,KS,,(913) 962-6361
-,-,-,62552,sheridan73503,Group A,4/4/2023,Unknown,MexiChinese Food truck,sheridan,73503,OK,,(915) 245-8640
-,-,-,62553,826 j st95814,Group A,4/4/2023,Unknown,Takumi Izakaya Bar,826 j st,95814,CA,,(916) 228-4095
-,-,-,62554,6000 j st 95819,Group A,4/4/2023,Unknown,Ace Sushi,6000 j st university enterprises,95819,CA,,(916) 278-6376
-,-,-,62555,5133 madis95841,Group A,4/4/2023,Unknown,JJÃ¢â¬â¢s Hawaiian BBQ,5133 madison ave ste 2,95841,CA,,(916) 339-1188
-,-,-,62556,1250 harbo95691,Group A,4/4/2023,Unknown,Grand Central Station,1250 harbor blvd ste 200,95691,CA,,(916) 375-1047
-,-,-,62557,4439 flori95823,Group A,4/4/2023,Unknown,La Tequila Restaurant,4439 florin rd,95823,CA,,(916) 391-0776
-,-,-,62558,6010 stock95824,Group A,4/4/2023,Unknown,Lotus Casino Restaurant,6010 stockton blvd,95824,CA,,(916) 399-4929
-,-,-,62559,41 blvd95648,Group A,4/4/2023,Unknown,Azy Sushi,41 blvd,95648,CA,,(916) 408-0067
-,-,-,62560,2530 21st 95818,Group A,4/4/2023,Unknown,Shoki Ramen House,2530 21st st,95818,CA,,(916) 454-2411
-,-,-,62561,5006 j st95819,Group A,4/4/2023,Unknown,Hana Tsubaki Restaurant,5006 j st,95819,CA,,(916) 456-2849
-,-,-,62562,455 capito95814,Group A,4/4/2023,Unknown,My Sister's Cafe,455 capitol mall ste 110,95814,CA,,(916) 475-1864
-,-,-,62563,512 vetera90024,Group A,4/4/2023,Unknown,Shokugeki BBQ,512 veteran ave,90024,CA,,(916) 512-5135
-,-,-,62564,1000 k st 95814,Group A,4/4/2023,Unknown,Oishii Sushi & Heartbeat KTV,1000 k st ste 200,95814,CA,,(916) 557-8088
-,-,-,62565,8420 flori95624,Group A,4/4/2023,Unknown,Ramen Q,8420 florin rd,95624,CA,,(916) 594-9799
-,-,-,62566,8140 delta95832,Group A,4/4/2023,Unknown,Hokee Poke,8140 delta shores cir ste 130,95832,CA,,(916) 629-9211
-,-,-,62567,11260 poin95742,Group A,4/4/2023,Unknown,AkaMesa,11260 point e dr,95742,CA,,(916) 638-4141
-,-,-,62568,8698 blvd 95624,Group A,4/4/2023,Unknown,Maru Ramen Bar,8698 blvd ste 2c,95624,CA,,(916) 667-9681,Cannot contact lead,"1/2/2024, 4:11 PM"
-,-,-,62569,100 e cour45202,Group A,4/4/2023,Unknown,Dope! Asian Street Fare,100 e court st,45202,OH,,(513) 263-5940
-,-,-,62570,4002 plain45227,Group A,4/4/2023,Unknown,Green Papaya,4002 plainvillle rd,45227,OH,,(513) 272-8424,Not a decision maker,"4/15/2024, 11:33 AM"
-,-,-,62571,7616 blake45069,Group A,4/4/2023,Unknown,BIBIBOP Asian Grill,7616 blake st,45069,OH,,(513) 310-6615
-,-,-,62572,10701 ave45030,Group A,4/4/2023,Unknown,Ichiban Chinese Restaurant,10701 ave,45030,OH,,(513) 367-1888
-,-,-,62573,628 vine s45202,Group A,4/4/2023,Unknown,HARU,628 vine st,45202,OH,,(513) 381-0947
-,-,-,62574,1231 colum45036,Group A,4/4/2023,Unknown,Kumo Chinese Lebanon,1231 columbus ave unit g1,45036,OH,,(513) 409-5645,No Interest to talk to sales,"1/23/2024, 3:38 PM"
-,-,-,62575,1200 race 45202,Group A,4/4/2023,Unknown,Teak OTR,1200 race st,45202,OH,,(513) 421-8325
-,-,-,62576,1186 ohio 45102,Group A,4/4/2023,Unknown,Tom Yum,1186 ohio pike,45102,OH,,(513) 449-7017,Cannot contact lead,"1/6/2024, 7:58 PM"
-,-,-,62577,550 e spri45056,Group A,4/4/2023,Unknown,Mein Street,550 e spring st,45056,OH,,(513) 529-3040
-,-,-,62578,5510 rybol45248,Group A,4/4/2023,Unknown,Sakura Steakhouse,5510 rybolt rd,45248,OH,,(513) 574-9666
-,-,-,62579,7025 town 30809,Group A,4/4/2023,Unknown,"Roll On In - Augusta, GA",7025 town center blvd ste 213,30809,GA,,(513) 580-8718
-,-,-,62580,56 w freed45202,Group A,4/4/2023,Unknown,E + O Kitchen - The Banks,56 w freedom way,45202,OH,,(513) 684-1720
-,-,-,62581,8060 montg45236,Group A,4/4/2023,Unknown,FUSIAN,8060 montgomery rd,45236,OH,,(513) 745-9398
-,-,-,62582,792 eastga45245,Group A,4/4/2023,Unknown,Ban Thai,792 eastgate s dr,45245,OH,,(513) 752-3200
-,-,-,62583,7759 tyler45069,Group A,4/4/2023,Unknown,Dancing Roll,7759 tylersville rd,45069,OH,,(513) 755-6800,No Interest to talk to sales,"2/1/2024, 2:26 PM"
-,-,-,62584,7212 towne45069,Group A,4/4/2023,Unknown,Hibachi Express - West Chester,7212 towne center dr,45069,OH,,(513) 755-7111
-,-,-,62585,9328 blvd 95624,Group A,4/4/2023,Unknown,Fujiya,9328 blvd ste 100,95624,CA,,(916) 690-8318
-,-,-,62586,6461 stock95828,Group A,4/4/2023,Unknown,i-Tea,6461 stockton blvd ste 4,95828,CA,,(916) 706-2614
-,-,-,62587,8525 bond 95624,Group A,4/4/2023,Unknown,Mikuni Japanese Restaurant & Sushi Bar,8525 bond rd,95624,CA,,(916) 714-2112
-,-,-,62588,4789 grani95677,Group A,4/4/2023,Unknown,Teable,4789 granite dr,95677,CA,,(916) 824-2477
-,-,-,62589,8211 bruce95823,Group A,4/4/2023,Unknown,Jimmy's PokÃÂ©,8211 bruceville rd ste b 103,95823,CA,,(916) 829-0192
-,-,-,62590,7119 blvd 95758,Group A,4/4/2023,Unknown,Tanuki Izakaya & Ramen,7119 blvd ste 125,95758,CA,,(916) 829-2186
-,-,-,62591,7440 lagun95758,Group A,4/4/2023,Unknown,Mizuki Sushi,7440 laguna blvd ste 98,95758,CA,,(916) 829-5141
-,-,-,62592,8359 elk g95829,Group A,4/4/2023,Unknown,Sizzle Shack,8359 elk grove florin rd ste 109,95829,CA,,(916) 896-0684
-,-,-,62593,7800 sunri95610,Group A,4/4/2023,Unknown,Kuri Sushi,7800 sunrise blvd,95610,CA,,(916) 906-1644
-,-,-,62594,557 eleano95815,Group A,4/4/2023,Unknown,South East Asian BBQ,557 eleanor ave,95815,CA,,(916) 922-3771
-,-,-,62595,4640 north95834,Group A,4/4/2023,Unknown,Plaza Cafe & Grill,4640 northgate blvd ste 130,95834,CA,,(916) 929-2233
-,-,-,62596,5484 dewey95628,Group A,4/4/2023,Unknown,Roll n Go Sushi,5484 dewey dr ste 210,95628,CA,,(916) 962-7576
-,-,-,62597,9455 n exp74055,Group A,4/4/2023,Unknown,Akira Sushi Bar,9455 n expy ste e,74055,OK,,(918) 376-6115
-,-,-,62598,11 ne 6th 73104,Group A,4/4/2023,Unknown,Pachinko Parlor,11 ne 6th st oklahoma city,73104,OK,,(918) 408-6272
-,-,-,62599,602 n broa74953,Group A,4/4/2023,Unknown,Kazoku Hibachi On Wheels,602 n broadway st,74953,OK,,(918) 413-7351
-,-,-,62600,8115 south74132,Group A,4/4/2023,Unknown,SushiFork,8115 south olympia ave,74132,OK,,(918) 445-6270
-,-,-,62601,909 w main74578,Group A,4/4/2023,Unknown,KoJun Hibachi Express,909 w main st,74578,OK,,(918) 448-1239
-,-,-,62602,761 holida74464,Group A,4/4/2023,Unknown,Red Moon,761 holiday dr,74464,OK,,(918) 456-2818,No Interest to talk to sales,"3/12/2024, 12:59 PM"
-,-,-,62603,120 aquari74037,Group A,4/4/2023,Unknown,Waterfront Grill Tulsa,120 aquarium dr,74037,OK,,(918) 518-6300,No Interest to talk to sales,"2/9/2024, 1:48 PM"
-,-,-,62604,8122 s har74137,Group A,4/4/2023,Unknown,Pho & Japanese Sushi,8122 s harvard ave,74137,OK,,(918) 574-2888,No Interest to talk to sales,"2/1/2024, 3:23 PM"
-,-,-,62605,115 w 3rd 74103,Group A,4/4/2023,Unknown,The Sushi Place,115 w 3rd st ste 100,74103,OK,,(918) 574-8518
-,-,-,62606,7547b olym74132,Group A,4/4/2023,Unknown,Gung Ho - Tulsa,7547b olympia ave,74132,OK,,(918) 699-9862,Not a decision maker,"3/12/2024, 1:08 PM"
-,-,-,62607,5355 e 41s74135,Group A,4/4/2023,Unknown,The Flame Broiler,5355 e 41st st tulsa,74135,OK,,(918) 728-8900
-,-,-,62608,3205a s ya74135,Group A,4/4/2023,Unknown,Bill & Ruth's Sub Shops,3205a s yale ave,74135,OK,,(918) 747-8333
-,-,-,62609,110 e down74464,Group A,4/4/2023,Unknown,Kagumi,110 e downing st,74464,OK,,(918) 822-4489
-,-,-,62610,8216 east 74133,Group A,4/4/2023,Unknown,Kazama Ramen Bar,8216 east 71st st,74133,OK,,(918) 940-7277
-,-,-,62611,7891 e 10874133,Group A,4/4/2023,Unknown,Tokyo Garden,7891 e 108th st ste x10,74133,OK,,(918) 943-5276
-,-,-,62612,501 chambe45150,Group A,4/4/2023,Unknown,Mint Bistro,501 chamber dr,45150,OH,,(513) 808-5700
-,-,-,62613,1115 vine 45202,Group A,4/4/2023,Unknown,Copper & Flame,1115 vine st,45202,OH,,(513) 864-3430
-,-,-,62614,3836 paxto45209,Group A,4/4/2023,Unknown,Fuji's House,3836 paxton ave,45209,OH,,(513) 871-0500
-,-,-,62615,7800 montg45236,Group A,4/4/2023,Unknown,BIBIBOP Asian Grill,7800 montgomery rd,45236,OH,,(513) 873-6598
-,-,-,62616,5901 e gal45236,Group A,4/4/2023,Unknown,Gyu-Kaku Japanese BBQ,5901 e galbraith rd ste 216,45236,OH,,(513) 888-7879
-,-,-,62617,8300 marke45242,Group A,4/4/2023,Unknown,The Pacific Kitchen,8300 market place ln,45242,OH,,(513) 898-1833,No Interest to talk to sales,"1/19/2024, 11:17 AM"
-,-,-,62618,6663 weste45040,Group A,4/4/2023,Unknown,Zundo Ramen & Donburi -Mason,6663 western row rd,45040,OH,,(513) 972-8016
-,-,-,62619,8170 montg45236,Group A,4/4/2023,Unknown,Embers,8170 montgomery rd,45236,OH,,(513) 984-8090,No Interest to talk to sales,"2/9/2024, 12:28 PM"
-,-,-,62620,553 e gran48823,Group A,4/4/2023,Unknown,Sushi Go,553 e grand river ave,48823,MI,,(517) 324-7101
-,-,-,62621,108 w high48843,Group A,4/4/2023,Unknown,Kroger,108 w highland rd,48843,MI,,(517) 552-0126
-,-,-,62622,730 s main49221,Group A,4/4/2023,Unknown,Dragon Sushi - Permanently closed,730 s main st,49221,MI,,(517) 577-6055
-,-,-,62623,4230 e gra48843,Group A,4/4/2023,Unknown,PokÃÂ© Fresh,4230 e grand river ave,48843,MI,,(517) 579-2819,Cannot contact lead,"3/26/2024, 12:55 PM"
-,-,-,62624,9520 desch96073,Group A,4/4/2023,Unknown,Fresh Fire Grill,9520 deschutes rd,96073,CA,,(530) 227-1740
-,-,-,62625,500 1st st95616,Group A,4/4/2023,Unknown,My Burma,500 1st st ste 11,95616,CA,,(530) 231-5229
-,-,-,62626,1001 n mai96101,Group A,4/4/2023,Unknown,The One Thai Oishi,1001 n main st,96101,CA,,(530) 233-5650,Not a decision maker,"1/4/2024, 5:41 PM"
-,-,-,62627,730 3rd st95616,Group A,4/4/2023,Unknown,Zumapoke & Lush Ice,730 3rd st,95616,CA,,(530) 341-0498
-,-,-,62628,671 walnut95928,Group A,4/4/2023,Unknown,Kathy's Deli,671 walnut st,95928,CA,,(530) 343-5925
-,-,-,62629,7000 w lak96142,Group A,4/4/2023,Unknown,Sushi 525,7000 w lake blvd,96142,CA,,(530) 525-2217
-,-,-,62630,5145 west 96141,Group A,4/4/2023,Unknown,Tahoe Fusion,5145 west lake blvd west shore cafe & inn,96141,CA,,(530) 525-5200
-,-,-,62631,9479 desch96073,Group A,4/4/2023,Unknown,Papi's Taqueria,9479 deschutes rd palo cedro,96073,CA,,(530) 547-3345
-,-,-,62632,110 f st s95616,Group A,4/4/2023,Unknown,Hikari Sushi & Omakase,110 f st ste a,95616,CA,,(530) 564-4356
-,-,-,62633,599 north 96145,Group A,4/4/2023,Unknown,Blue Fish,599 north lake blvd tahoe city ca 96145,96145,CA,,(530) 581-3311,Cannot contact lead,"3/20/2024, 2:39 PM"
-,-,-,62634,407 g st s95616,Group A,4/4/2023,Unknown,Lazi Cow,407 g st ste 4,95616,CA,,(530) 746-2088
-,-,-,62635,1260 lake 95616,Group A,4/4/2023,Unknown,T-Kumi Ramen & Rice Bowl,1260 lake blvd ste 267,95616,CA,,(530) 746-5971
-,-,-,62636,825 russel95616,Group A,4/4/2023,Unknown,Sesame,825 russell blvd ste 21,95616,CA,,(530) 760-8550,Cannot contact lead,"1/16/2024, 3:43 PM"
-,-,-,62637,909 dana d96003,Group A,4/4/2023,Unknown,Poke Land Extra,909 dana dr ste 2f,96003,CA,,(530) 768-1878
-,-,-,62638,555 flying95928,Group A,4/4/2023,Unknown,Tea Bar & Fusion Cafe,555 flying v st unit 1,95928,CA,,(530) 809-1545
-,-,-,62639,3887 mclea96122,Group A,4/4/2023,Unknown,Nakoma By Frank Lloyd Wright,3887 mclears rd,96122,CA,,(530) 832-6304
-,-,-,62640,123 n 4th 68310,Group A,4/4/2023,Unknown,Kuro Sakura,123 n 4th st beatrice ne 68310,68310,NE,,(531) 218-3888
-,-,-,62641,420 gatewa22601,Group A,4/4/2023,Unknown,Redbowl,420 gateway dr ste 9,22601,VA,,(540) 313-4506
-,-,-,62642,105 laurel24073,Group A,4/4/2023,Unknown,Sakura Japanese Steakhouse,105 laurel st,24073,VA,,(540) 381-1188
-,-,-,62643,11105 leav22401,Group A,4/4/2023,Unknown,VA Famous Teriyaki,11105 leavells rd ste 8,22401,VA,,(540) 479-2224,Cannot contact lead,"12/7/2023, 10:16 PM"
-,-,-,62644,781 univer24060,Group A,4/4/2023,Unknown,Himalayan Curry Cafe,781 university city blvd,24060,VA,,(540) 552-7770
-,-,-,62645,50 riverto22630,Group A,4/4/2023,Unknown,Mikado Japanese Steak & Seafood House,50 riverton commons plz,22630,VA,,(540) 631-0050
-,-,-,62646,430 chatha22405,Group A,4/4/2023,Unknown,Sakae Thai & Sushi Bar,430 chatham heights rd ste 101,22405,VA,,(540) 656-2588
-,-,-,62647,107 algoma54901,Group A,4/4/2023,Unknown,Manila Resto,107 algoma blvd oshkosh,54901,WI,,(920) 230-1082
-,-,-,62648,1015 mutua54913,Group A,4/4/2023,Unknown,Eggrolls,1015 mutual way appleton,54913,WI,,(920) 707-1300,Cannot contact lead,"10/13/2023, 12:47 PM"
-,-,-,62649,519 n 8th53081,Group A,4/4/2023,Unknown,Umi Sushi and Steak House,519 n 8th,53081,WI,,(920) 783-8108,No Interest to talk to sales,"3/22/2024, 12:52 PM"
-,-,-,62650,4025 e lor54915,Group A,4/4/2023,Unknown,TJ Thai & Japanese Steakhouse,4025 e lorna ln,54915,WI,,(920) 831-8330
-,-,-,62651,4301 w wis54913,Group A,4/4/2023,Unknown,Sarku Japan,4301 w wisconsin ave space 618 appleton,54913,WI,,(920) 931-0895
-,-,-,62652,n162 eisen54136,Group A,4/4/2023,Unknown,Island Sushi,n162 eisenhower dr ste 300,54136,WI,,(920) 993-2222,No Interest to talk to sales,"1/9/2024, 3:54 PM"
-,-,-,62653,444 main s94566,Group A,4/4/2023,Unknown,Ramen 101,444 main st,94566,CA,,(925) 223-8150
-,-,-,62654,4247 rosew94588,Group A,4/4/2023,Unknown,Xushi Bento House,4247 rosewood dr ste 17,94588,CA,,(925) 225-1888
-,-,-,62655,6635 alham94553,Group A,4/4/2023,Unknown,Okini Ramen,6635 alhambra ave ste 213,94553,CA,,(925) 300-3952
-,-,-,62656,4930 blvd 94568,Group A,4/4/2023,Unknown,Kanpai Sushi,4930 blvd ste 640,94568,CA,,(925) 361-5318
-,-,-,62657,3858 fallo94568,Group A,4/4/2023,Unknown,Hawaiian Poke,3858 fallon rd,94568,CA,,(925) 361-8029,No Interest to talk to sales,"4/5/2024, 6:43 PM"
-,-,-,62658,4363 first94550,Group A,4/4/2023,Unknown,Manpuku,4363 first st,94550,CA,,(925) 371-9038
-,-,-,62659,622 first 94513,Group A,4/4/2023,Unknown,Chelsea,622 first st brentwood,94513,CA,,(925) 392-8868
-,-,-,62660,4193 1st s94551,Group A,4/4/2023,Unknown,Kobe Japan Restaurant - Livermore,4193 1st st,94551,CA,,(925) 454-8889
-,-,-,62661,11020 boll94582,Group A,4/4/2023,Unknown,Tandoori Pizza,11020 bollinger canyon rd a,94582,CA,,(925) 532-1200
-,-,-,62662,7435 amado94568,Group A,4/4/2023,Unknown,Torarenbou Sushi Bistro,7435 amador valley blvd,94568,CA,,(925) 551-7799,Cannot contact lead,"2/6/2024, 2:40 PM"
-,-,-,62663,1200 s mai24060,Group A,4/4/2023,Unknown,Ninja Cafe,1200 s main st,24060,VA,,(540) 739-3133,No Interest to talk to sales,"3/12/2024, 12:59 PM"
-,-,-,62664,126 n mapl20132,Group A,4/4/2023,Unknown,Finn Thai - Purcellvile,126 n maple ave,20132,VA,,(540) 751-1300
-,-,-,62665,4353 stark24001,Group A,4/4/2023,Unknown,Ben Gui Sushi,4353 starkey rd,24001,VA,,(540) 772-6888
-,-,-,62666,10048 sout22407,Group A,4/4/2023,Unknown,Asian Diner Restaurant,10048 southpoint pkwy,22407,VA,,(540) 891-2838,Cannot contact lead,"10/22/2023, 9:26 PM"
-,-,-,62667,1251 jeffe22401,Group A,4/4/2023,Unknown,Kumo Sushi & Hibachi,1251 jefferson davis hwy,22401,VA,,(540) 899-2888
-,-,-,62668,40 summers24019,Group A,4/4/2023,Unknown,Izumi Japanese Restaurant,40 summers way,24019,VA,,(540) 966-3391
-,-,-,62669,390 ave7606,Group A,4/4/2023,Unknown,LT Bar and Grill,390 ave,7606,NJ,,(551) 287-6333
-,-,-,62670,4917 e kin93727,Group A,4/4/2023,Unknown,Boba Cafe,4917 e kings canyon rd,93727,CA,,(559) 252-5829
-,-,-,62671,6011 n pal93704,Group A,4/4/2023,Unknown,Little Leaf Bar,6011 n palm,93704,CA,,(559) 261-2699
-,-,-,62672,1020 e mck93728,Group A,4/4/2023,Unknown,Tower Tea,1020 e mckinley ave,93728,CA,,(559) 269-8668
-,-,-,62673,49333 road93644,Group A,4/4/2023,Unknown,Matsumoto Samurai's Kitchen,49333 road 426,93644,CA,,(559) 273-9035,No Interest to talk to sales,"3/20/2024, 3:27 PM"
-,-,-,62674,605 w hern93612,Group A,4/4/2023,Unknown,Mah's Teriyaki Express,605 w herndon ave ste 400,93612,CA,,(559) 297-8831
-,-,-,62675,4250 e kin93702,Group A,4/4/2023,Unknown,Mr Sushi Francisco,4250 e kings canyon rd,93702,CA,,(559) 362-3394
