State Group,datediff_rejected_date,datediff_created_date,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Lead Owner,Assigned SDR,Lead Status,Rejected Reason,Rejected Time,Created By,Unqualified Reason,Lead Stage
Group B,,429,2023-04-04T04:00:00Z,Temporarily closed,TRYincubator,507 W Main St,75020,TX,,(903) 651-1327,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Fuji Japanese Restaurant,"3098 N Eastman Rd, Ste106",75605,TX,,(903) 663-9888,Marketing Nurture Queue,Bryan Sim,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Go Fish modern japanese kitchen,127 Wsw Loop 323,75701,TX,,(903) 747-8266,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Chiangmai Thai Sushi,"5201 S Broadway Ave, Ste 122",75703,TX,,(903) 747-8286,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Kawas Hibachi Grill & Lounge,1024 W Sw Loop 323,75701,TX,,(903) 747-8558,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Kobee Japanese Steak House & Sushi Pub,401 N Spur 63,75601,TX,,(903) 753-5500,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Shogun Japanese Steakhouse,3450 Lamar Ave,75460,TX,,(903) 784-6500,Marketing Nurture Queue,Hup Seng Tiew,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Osaka Japanese Steak House,5001 West Park Blvd,75503,TX,,(903) 792-8788,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Yamato Sushi Steak House,900 W Main St,75156,TX,,(903) 802-7198,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Kumori Japanese restaurant,105 Ruthlynn Drive,75605,TX,,(903) 808-5769,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,HauÃ¢â¬â¢oli Poke,"3903 N US Hwy 75, Ste 350",75090,TX,,(903) 813-8888,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Leo's Asian Bistro,"2808 S Main St, Ste J",75771,TX,,(903) 882-5367,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Mikoto Ramen Bar and Sushi,"6611 S Broadway Ave, Ste 200",75703,TX,,(903) 944-7962,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Ck Kitchen Asian Cuisine,114 South Texas St,75440,TX,,(903) 953-3663,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Salt Life Food Shack,321 A1A Beach Blvd,32080,FL,,(904) 217-3256,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Umai Japanese,"880 Santa Maria Blvd, Ste 2",32086,FL,,(904) 217-7973,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Sushi King,2750 Racetrack Rd,32259,FL,,(904) 230-3222,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Fatboy Fried Rice,12420 Beach Blvd,32246,FL,,(904) 240-2808,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Fancy Sushi,"7083 Collins Rd, Ste 102",32244,FL,,(904) 250-5466,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Modu Ramen,8602 Baymeadows Rd,32256,FL,,(904) 253-3454,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Sushi Factory,"7159 Philips Hwy, Ste 3",32256,FL,,(904) 281-9198,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Sushi Palace,626 Marsh Landing Pkwy,32250,FL,,(904) 285-8882,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Akaya Grill & Sushi,"1075 Oakleaf Plantation Pkwy, Ste 106",32065,FL,,(904) 291-9388,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Osaka Japanese Steakhouse,"9651 Crosshill Blvd, Ste 102",32222,FL,,(904) 317-0224,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Kazu Sushi Burrito,"1000 S Ponce De Leon Blvd, Ste 5",32084,FL,,(904) 342-2067,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Q Noodle Asian Cuisine,"4368 University Blvd S, Unit 1",32216,FL,,(904) 374-6846,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,ISOISO Ramen,11105 San Jose Blvd,32223,FL,,(904) 379-8569,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,OEC Japanese Express,711 Edgewood Ave N,32254,FL,,(904) 387-1238,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Sushiko Japanese Restaurant,3620 St Johns Ave,32205,FL,,(904) 388-5688,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Wasabi Sushi King,"965 State Rd 16, Ste 196",32084,FL,,(904) 436-6688,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Kazu Sushi Burrito,117 West Adams St,32202,FL,,(904) 438-5020,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Kazu Sushi Burrito,"935 Durbin Pavilion Dr, Ste 104",32259,FL,,(904) 484-7939,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Sushi Zento & Grill,1061 A1A Beach Blvd,32080,FL,,(904) 495-7280,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Hawkers Asian Street Food,1001 Park St,32204,FL,,(904) 508-0342,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Hana Yori,"12226 Beach Blvd, Unit 3",32246,FL,,(904) 527-8875,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Shanghai Nobby's,10 Anastasia Blvd,32080,FL,,(904) 547-2188,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Kiko Sushi Ramen,"7111 Bonneval Rd, Ste 2",32256,FL,,(904) 551-3703,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Fujiyama Japanese Hibachi & Sushi,"8011 Merrill Rd, Ste 19",32277,FL,,(904) 559-9193,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Oishi Sushi,"950 Blanding Blvd, Ste 8",32065,FL,,(904) 579-4066,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,JANA STEAKHOUSE,"480 Durbin Pavilion Dr, Ste 101",32259,FL,,(904) 615-1886,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Bowl Thai & Sushi Restaurant,"10 Blanding Blvd, Ste B",32073,FL,,(904) 644-8487,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,bestbet Orange Park,455 Park Ave,32073,FL,,(904) 646-0001,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Umami Curry,"11701 San Jose Blvd, Ste 23",32223,FL,,(904) 677-4780,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Sushi House,"463797 State Rd 200, Ste 5",32097,FL,,(904) 719-8077,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Mr Boba's Asian Cafe,"2600 US-1 South, Ste 1",32086,FL,,(904) 770-2454,Marketing Nurture Queue,Hup Seng Tiew,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Bellwether,117 W Forsyth St,32202,FL,,(904) 802-7745,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Matsukawa Sushi & Ramen,"74 Capulet Dr, Ste 205",32092,FL,,(904) 814-8008,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Mikato Japanese Steak House & Sushi Bar,1092 S Ponce De Leon Blvd,32084,FL,,(904) 824-7064,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Akari Sushi,29 S 3rd St,32034,FL,,(904) 844-2496,Marketing Nurture Queue,Ee Lin Goh,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Fancy Sushi & Grill,463875 E State Rd 200,32097,FL,,(904) 849-7368,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,I Noodle Ramen and Dumpling,"2245 Cr 210 W, Unit 108",32259,FL,,(904) 856-9699,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Fusion Food Truck,Southside Blvd,32216,FL,,(904) 874-5478,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Tokyo Ramen & Poke,"630 Atlantic Blvd, Suite13",32266,FL,,(904) 878-9999,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,193,429,2023-04-04T04:00:00Z,Unknown,Rainbow Sushi,"12620 Beach Blvd, Ste 19",32246,FL,(727) 999-2999,(904) 901-8888,Marketing Nurture Queue,,SDR Complete,,2023-11-26T03:18:00Z,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Kiko Ramen And Sushi,"7111 Bonneval Rd, Ste 2",32256,FL,,(904) 906-4423,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Oishii (Tinseltown Movie Theater),"4375 Southside Blvd, Ste 4",32216,FL,,(904) 928-3223,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Tank's Sushi Bistro WGV,"46 Tuscan Way, Ste 302 & 303",32092,FL,,(904) 940-8799,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Fancy Sushi & Grill,"11949 Atlantic Blvd, Unit 103",32225,FL,,(904) 990-1888,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Volcano,4765 Hodges Boulevard,32224,FL,,(904) 992-4999,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Crazy Sushi,"4320 Deer Wood Lake Pkwy, Ste 202",32216,FL,,(904) 998-9797,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,A Mighty Thai & Sushi,2490 Hwy 101 N,97138,OR,,(503) 739-7085,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Sunshine Teriyaki,3607 Hwy 101,97138,OR,,(503) 739-7457,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Mr. Bento Burger,7180 NE Cornell Rd,97124,OR,,(503) 746-7325,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Joy Teriyaki,"1300 Sw Oak St,  Sun West Shopping Center",97123,OR,,(503) 747-0874,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Corral Tap Room & Food Carts,791 NW 3rd St,97754,OR,,(503) 758-9679,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Fujiyama Sushi Bar,10308 SE Washington St,97216,OR,,(503) 764-9044,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Mashita Teriyaki,110 E Washington St,97383,OR,,(503) 769-8099,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Fujiyama Sushi Bar & Grill,"4124 SE 82nd Ave, Ste 550",97266,OR,,(503) 775-2019,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,AFC Sushi,5502 Point Fosdick Dr NW,98335,WA,,(503) 797-5750,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Departure Restaurant + Lounge,"525 SW Morrison St, Fl 15 Fl 15",97204,OR,,(503) 802-5370,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Musashi's Pdx,"4246 SE Belmont St, Ste 2",97215,OR,,(503) 805-0958,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Cha Ya Kitchen,10175 SE Stark St,97216,OR,,(503) 810-9678,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Mary,Joy Teriyaki,36765 Hwy 26,97055,OR,,(503) 826-9242,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,SARI,2713 NE Sandy Blvd,97232,OR,,(503) 841-5149,Marketing Nurture Queue,Marcus Choo,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Crazy Bowl Asian Grill,"9839 SE Elon St, Ste B",97015,OR,,(503) 850-4462,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,All Blue,38424 Pioneer Blvd,97055,OR,,(503) 853-2093,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Hamono Sushi,620 SW 9th ave,97205,OR,,(503) 863-1683,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Chubby Panda Bao House,"440 State St, Ste 110",97301,OR,,(503) 877-2712,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Joy Teriyaki,"13180 SE 169th Ave, Ste 106",97086,OR,,(503) 878-5096,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Manna Japanese Comfort Food,4845 Commercial St SE Salem,97302,OR,,(503) 881-8012,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Tada Sushi Studio,455 2nd St,97034,OR,,(503) 882-2865,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Joy Teriyaki & Poke,7009 SW Nyberg St,97062,OR,,(503) 885-1943,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Idea Sushi,4250 SW Rose Biggi Ave,97005,OR,,(503) 888-3544,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Nashi Ramen - Temporarily closed,102 5th St,97031,OR,,(503) 893-8302,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Kinboshi Ramen,"609 SE Ankeny St, Ste A",97214,OR,,(503) 894-9021,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Joy Teriyaki,901 SW Highland Dr,97080,OR,,(503) 912-3700,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Belmont Kitchen,4255 SE Belmont St,97215,OR,,(503) 913-5880,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Tanaka Katsu Sandwiches,678 SW 12th Ave,97205,OR,,(503) 914-3326,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Mio Ro,"1001 Arney Rd, Ste 218A",97071,OR,,(503) 981-0502,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Sushi Brothers - Woodburn,"111 N Arney Rd, Ste B",97071,OR,,(503) 981-3838,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,TokyRoll Sushi & PokÃÂ© - Salem,"2990 Commercial St SE, Ste 140",97302,OR,,(503) 990-7388,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Sushi Ki-ichi,"11940 SW Pacific Hwy, Ste G",97223,OR,,(503) 992-6389,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Hayashi,447 Turnpike St,2375,MA,,(508) 238-9160,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Shino Sushi.Grill.Bar,620 Washington St,2375,MA,,(508) 297-1210,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Doragon Ramen,1 West Union St,1721,MA,,(508) 309-3416,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Mizu Asian Bistro,1165 Fall River Ave,2771,MA,,(508) 336-3388,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Fresh Catch Restaurant and Sushi Bar,"30 Chauncy St, Ste 4",2048,MA,,(508) 339-5187,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Kyoto Japese Steak House,242 Chauncy St,2048,MA,,(508) 339-8822,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Mac's Shack - Wellfleet,91 Commercial St,2667,MA,,(508) 349-6333,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Hissho Shushi,485 Rt 134,2660,MA,,(508) 394-2244,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Cece's Ramen,"23 Messenger St, Unit 1",2762,MA,,(508) 452-9991,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Homeport Sushi & Kitchen,316 Gifford St,2540,MA,,(508) 540-0886,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Skipjack's Best Fresh Seafood,226 Patriot Pl,2035,MA,,(508) 543-2200,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Yamato Japanese Steakhouse and Sushi,510 Westgate Dr,2301,MA,,(508) 588-8881,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Tokyo Japanese Steak House,101 Front St,2721,MA,,(508) 646-6666,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Dah Mee,25 Washington St,1760,MA,,(508) 655-3951,Marketing Nurture Queue,Zi Heng Lim,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,UMI Japanese Steakhouse - Temporarily closed,1027 Gar Hwy,2777,MA,,(508) 672-1490,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,The Net Result,79 Beach Rd,2568,MA,,(508) 693-6071,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Oishi Japanese Restaurant,389 Main St,1608,MA,,(508) 752-1688,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Baba Restaurant & Sushi Bar,309 Park Ave,1609,MA,,(508) 752-8822,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Turk's Seafood Market & Sushi Bar,83 Marion Rd,2739,MA,,(508) 758-3113,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Embargo,453 Main St,2601,MA,,(508) 771-9700,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Centerville Food Sushi Bar,1149 Falmouth Rd,2632,MA,,(508) 775-7499,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Kobi House,"489 Bearses Way, Ste A2",2601,MA,,(508) 790-3688,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,The Sole Proprietor,118 Highland St,1609,MA,,(508) 798-3474,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Sam Sushi  Art & Music,181 Concord Street,1702,MA,,(508) 861-7020,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Sarku Japan,"132 Iyannough Rd Space F107, Hyannis",2601,MA,,(508) 862-9823,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Yamato Asian Bistro,62 West Main St,1562,MA,,(508) 885-5288,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Pholicious Chinese Restaurant & Bar,1062 Main St,1520,MA,,(508) 901-9999,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Sarku Japan,601 Donald Lynch Blvd,1752,MA,,(508) 919-8171,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Kogi Bar and Grill,"8 Court St, Ste B",2360,MA,,(508) 927-4105,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Himawari Noodle & Poke Bowl,101 Pulaski Blvd,2019,MA,,(508) 928-1747,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Genji Sushi Bars,"255 Hartford Ave, Foods Market",2019,MA,,(508) 966-3331,Marketing Nurture Queue,Hup Seng Tiew,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Yamato Japanese Steakhouse & Sushi,278 Winthrop St,2780,MA,,(508) 977-9888,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Hazuki Kitchen,1028 Kempton St,2740,MA,,(508) 990-0603,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Permanently closed,Monterey PNW,321 1st St,99004,WA,,(509) 235-2640,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Miso Fresh Asian,808 W Main,99201,WA,,(509) 241-3424,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Teriyaki Spice,11980 W Sunset Hwy,99001,WA,,(509) 244-8836,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Sushi House,7905 E Trent Ave,99212,WA,,(509) 309-2128,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Kokoro Ramen And Boba Tea,"509 N Sullivan Rd, Ste E",99037,WA,,(509) 309-2992,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Sushi Blossom,"1228 S Grand Blvd, Ste B",99202,WA,,(509) 315-4973,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group B,,429,2023-04-04T04:00:00Z,Unknown,Tokyo Seoul,905 E Main St,99163,WA,,(509) 332-6223,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
