State Group,datediff_rejected_date,datediff_created_date,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Lead Owner,Assigned SDR,Lead Status,Rejected Reason,Rejected Time,Created By,Unqualified Reason,Lead Stage
Group A,,429,2023-04-04T04:00:00Z,Unknown,Asian Cravings,750 Darrow Rd,44305,OH,,(234) 312-9296,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Maki House,"790 Arlington Ridge, Ste 227",44319,OH,,(234) 312-9302,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Wasabi Express by Tiger,604 Canton Rd,44312,OH,,(234) 334-1667,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Wasabi Express by Tiger,240 5th St SE,44203,OH,,(234) 334-7055,Marketing Nurture Queue,Bryan Sim,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Hibachi Xpress Romig,2200 Romig Rd,44320,OH,,(234) 571-2567,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,sumo Steakhouse & Sushi,2350 E State St,44460,OH,,(234) 575-7188,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Hibachi Ninja Express,764 Carroll St,44304,OH,,(234) 678-0865,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Hibachi Xpress,2504 Triplett Blvd,44312,OH,,(234) 678-7864,Marketing Nurture Queue,Sean Chan,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Hibachi Xpress,1110 East Tallmadge Avenue,44310,OH,,(234) 706-6045,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Ginza ramen,6866 N  Rd,48306,MI,,(248) 266-6926,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Soho,2943 S Rochester Rd,48307,MI,,(248) 289-1179,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,O Sushi Korean BBQ & Japanese Cuisine,41563 W 10 Mile Rd,48375,MI,,(248) 344-1100,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Temporarily closed,Bi Bim Bab,43155 Main St,48375,MI,,(248) 348-6800,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Suki Hana,"27300  Rd, FC 104",48377,MI,,(248) 380-8028,Marketing Nurture Queue,Stephenie Teo,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,TKK Fried Chicken,1256 Walton Blvd,48309,MI,,(248) 413-5158,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sushi House,22030  Rd,48336,MI,,(248) 426-0203,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Soulidified2,603 Main St,94585,CA,,(707) 673-2592,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Hal Yamashita - Napa,"1300 Main St, Suite 100",94559,CA,,(707) 699-1864,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Kome,679 S  Blvd,95540,CA,,(707) 725-8899,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Ayemi's Poke & Deli,"700 Main St, Ste 108",94585,CA,,(707) 759-5105,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Bay Hibachi Express,295 Mare Island Way,94590,CA,,(707) 771-8640,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Shige Sushi Japanese Kitchen,8235 Old Redwood Hwy,94931,CA,,(707) 795-9753,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Quick Sushi,449  Expy W,94928,CA,,(707) 806-2666,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sushi Spot,"670 9th St, Ste 101",95521,CA,,(707) 822-1221,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sushi Hana,6930 Burnett St,95472,CA,,(707) 823-3778,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sushi KoshÃÂ,6750 McKinley Ave,95472,CA,,(707) 827-6373,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Red Bee Bbq,8970 Brooks Rd S,95492,CA,,(707) 836-4099,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Shige Sushi Japanese Kitchen,"Maxwell Shopping Center
19161 Sonoma Highway • Sonoma, CA 95476",95476,CA,,(707) 933-9331,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,R+D Kitchen,"6795 E Washington St, Bldg F",94599,CA,,(707) 945-0920,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Off The Hook Sushi,118 Redwood Ave,95437,CA,,(707) 964-3188,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Whealthy Fullerton,"1105 S Euclid St, Ste A",92832,CA,,(714) 213-8219,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Wasabi Sushi & Roll,1041 E Imperial Hwy,92870,CA,,(714) 223-7878,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Ozen Sushi,"7185 Lincoln Ave, Buena Park",90620,CA,,(714) 236-5815,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sankai Restaurant,"3940 S Bristol St, Ste 112",92704,CA,,(714) 241-7115,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Oki Doki Roll & Sushi,"724 N  Blvd, Ste B",92821,CA,,(714) 255-1178,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Poki Monster,"105 W Lambert Rd, Ste E",92821,CA,,(714) 256-0850,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Fuji Grill  Permanently closed,"101 W Imperial Hwy, Unit D",92821,CA,,(714) 257-9110,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Han Kang,7446 Orangethorpe Ave,90621,CA,,(714) 266-0037,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Roll & Teriyaki,6084 Orangethorpe Ave,90620,CA,,(714) 266-0074,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sushi Pop,1105 S Euclid St,92832,CA,,(714) 278-1062,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Orange Roll & Sushi,450 N Tustin St,92867,CA,,(714) 289-9995,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Poki Poki HB,"10061 Adams Ave, Ste 101",92646,CA,,(714) 377-2400,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Niya Sushi,5910 Warner Ave,92649,CA,,(714) 377-9842,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,TERI-GO Teriyaki,6916 Katella Ave,90630,CA,,(714) 379-7090,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Ramen Mura,"130 S Main St, Ste G",92868,CA,,(714) 385-1123,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Hako,"4790  Blvd, Ste 103",92620,CA,,(714) 389-4202,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Habachihana Grill,2561 W Ball Rd,92804,CA,,(714) 391-4418,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Fumi Restaurant,24271  Rd,48375,MI,,(248) 465-7100,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,TKK Fried Chicken,30574 Telegraph Rd,48025,MI,,(248) 480-0174,Marketing Nurture Queue,Bryan Sim,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Ken Ken Sushi Asian Cuisine,38479 W 10 Mile Rd,48335,MI,,(248) 516-3131,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Johnson,Adachi Sushi & Japanese Cuisine,325 South Old Woodward Avenue,48009,MI,,(248) 540-5900,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Inyo,22871 Woodward Ave,48220,MI,,(248) 543-9500,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,BahDah sushi,32832 Woodward Ave,48073,MI,,(248) 556-5444,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,California Roll ÃÂ Sushi,33757 Woodward Ave,48009,MI,,(248) 566-3118,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Samurai Steakhouse,32821 Grand River Ave,48336,MI,,(248) 579-6538,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Noble Fish,45 E 14 Mile Rd,48017,MI,,(248) 585-2314,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Mochi Sushi,7538 Highland Rd,48327,MI,,(248) 599-7139,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sushi Kafe,1264 Walton Blvd,48307,MI,,(248) 601-0000,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,168 Crab & Karaoke,32415 John R Rd Madison Heights,48071,MI,,(248) 616-0168,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Kona Grill,30 E Big Beaver Rd,48083,MI,,(248) 619-9060,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Prime thai,3377 Elizabeth Lake Rd,48328,MI,,(248) 622-4552,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sushi 1,45003 W Pontiac Trl,48377,MI,,(248) 624-7800,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,City Ramen,321 S Main St,48067,MI,,(248) 629-9495,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,220 Merrill,220 E Merrill St Birmingham,48009,MI,,(248) 646-2220,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Riki Sushi,42165 14 Mile Rd,48377,MI,,(248) 669-3001,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sozai,449 W 14 Mile Rd,48017,MI,,(248) 677-3232,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sake Sushi,410 S Main St,48067,MI,,(248) 677-4190,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Vera Asian,305 S Main St,48067,MI,,(248) 677-4500,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Midami Sushi,32443 Northwestern Hwy,48334,MI,,(248) 702-6299,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Keego Sushi & Bowl,3375 Orchard Lake Rd,48320,MI,,(248) 710-4468,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Chino Loco Taqueria,"240 W Summit St,",48381,MI,,(248) 714-9774,Marketing Nurture Queue,Bryan Sim,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Shun Ramen & Sushi,30491 John R Rd,48071,MI,,(248) 742-7712,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Ima - Madison Heights,32203 John R Rd,48071,MI,,(248) 781-0131,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Shiromaru,5365 Crooks Rd,48098,MI,,(248) 792-6015,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sushi & Thai,955 S Lapeer Rd,48362,MI,,(248) 814-8400,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Tomo Korean & Japanese Cuisine,2959 E Big Beaver Rd,48083,MI,,(248) 817-2454,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sukhothai,54 W Auburn Rd,48307,MI,,(248) 844-4800,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Osaka Steak House,"1119 W Maple Rd, Clawson",48017,MI,,(248) 850-7830,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Pokeworks,716 W Big Beaver Rd,48084,MI,,(248) 862-6288,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Yori sushi,30650 Beck Rd,48377,MI,,(248) 896-2183,Marketing Nurture Queue,Bryan Sim,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Orion Sushi,500 N Lapeer Rd,48362,MI,,(248) 929-8123,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sushi Coup,29141 Dequindre Rd,48071,MI,,(714) 468-8316,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sharaku,6159 Haggerty Rd,48322,MI,,(248) 960-1888,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Kravings,25270 Greenfield Rd,48237,MI,,(248) 967-1161,Marketing Nurture Queue,Sean Chan,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sozai Chicken,30705 W 12 Mile Rd,48334,MI,,(248) 987-2049,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Kabuki Japanese Restaurant,27847 Orchard Lake Rd,48334,MI,,(248) 994-0015,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,HIRO Ramen & Udon,5252 Beach Blvd,90621,CA,,(714) 430-3377,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Umi,2912 Getz Rd,46804,IN,,(260) 203-9975,Marketing Nurture Queue,Joe Yee Wong,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Takaoka of Japan,305 E Superior St,46802,IN,,(260) 424-3183,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Flat Top Grill,4150 W Jefferson Blvd,46804,IN,,(260) 432-4100,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Nori Chinese Cuisine,2882 E Dupont Rd,46825,IN,,(260) 739-5387,Marketing Nurture Queue,Ee Lin Goh,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,AA Poke,"700 E Coliseum Blvd, Ste A",46805,IN,,(260) 755-3556,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Bimi Bistro,"4150 W Jefferson Blvd, Ste K06A",46804,IN,,(260) 999-6944,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,KHA Sushi Land,6005 W  Rd,53092,WI,,(262) 236-9657,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Ninja Japanese Steak House & Seafood,944 E Paradise Dr,53095,WI,,(262) 338-4888,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Teriyaki Madness,W182 N9606 Appleton Ave,53022,WI,,(262) 415-8214,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Screaming Tuna Mequon,6300 W Mequon Rd,53092,WI,,(262) 643-4385,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Honada Sushi & Hibachi,"8501 75th St, Ste G",53142,WI,,(262) 697-5228,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Ono Sushi Kenosha,512 56th St,53140,WI,,(262) 748-1003,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,董,Big Tuna Japanese Cuisine,3624 S Moorland Rd,53151,WI,,(262) 785-8988,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sabai Sabai Thai Cuisine,306 Center St,53147,WI,,(262) 812-4114,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Koto Sushi,719 Sansom St,19106,PA,,(267) 239-2250,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Papermill Fresh Asian Kitchen,3401 Walnut St Philadelphia,19104,PA,,(267) 283-7794,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Zushi - Permanently closed,"100 N 18th St, Ste 125",19103,PA,,(267) 327-4177,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Pace & Blossom,3601 Market St Philadelphia,19104,PA,,(267) 353-8922,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sea Soul,5675 N Front St #320,19120,PA,,(267) 388-9888,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Kawaii Tori Sushi,7 S Main St,19067,PA,,(267) 399-3050,Marketing Nurture Queue,Zi Heng Lim,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Surah,1121 Bethlehem Pike,19477,PA,,(267) 470-4310,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Tomo Sushi & Ramen,228 Arch St,19106,PA,,(267) 519-0209,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Umami Steak & Sushi Bar,727 Walnut Street Basement,19106,PA,,(267) 534-5395,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Po Le Cucina,805 N Bethlehem Pike,19002,PA,,(267) 663-7204,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,JohnÃ¢â¬â¢s Sushi House,7980 Oxford Ave,19111,PA,,(267) 703-2388,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Midori Sushi,516 S 5th St,19147,PA,,(267) 848-4126,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Oishii PokÃÂ©,"938 Arch St, Fl 1 Rear",19107,PA,,(267) 909-8358,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Royal Sushi & Izakaya,780-782 S 2nd St,19147,PA,,(267) 909-9002,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Tokyo Steakhouse And Sushi,728 S US Hwy 131,49093,MI,,(269) 273-6688,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Kumo Hibachi & Sushi,6396 S Westnedge Ave,49024,MI,,(269) 321-8870,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Shaking Crab,700 M L King Dr,49024,MI,,(269) 324-6988,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Cravings Deli,229 W Kilgore Rd,49002,MI,,(269) 447-5111,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,New Berrien Springs Oriental Supermarket,116 E Ferry St,49103,MI,,(269) 471-5744,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Kume Hibachi Steak house,"5420 Beckley Rd, Ste F",49015,MI,,(269) 719-2790,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sura Korean BBQ Sushi Kalamazoo,6909 W Q Ave,49009,MI,,(269) 870-7766,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,DrakeÃ¢â¬â¢s Come Play,3050 Highland Pointe Dr,42303,KY,,(270) 240-5533,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sapporo hibachi & sushi,"1102 Paris Rd, Unit 15-b",42066,KY,,(270) 356-1338,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,442,2023-03-22T04:00:00Z,Unknown,The Parlor - Dim Sum & Cantonese BBQ,4401 Butler St,15201,PA,,(412) 586-4796,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sim Steak and Sushi,"2407 Ring Rd, Ste 131",42701,KY,,(270) 360-1923,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Ramen Bar,927 College St,42101,KY,,(270) 599-1118,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,442,2023-03-22T04:00:00Z,Unknown,JJPOKÃâ°,110 Atwood St,15213,PA,,(412) 802-6199,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Mikato Steak & Sushi,3500 Villa Point,42303,KY,,(270) 632-4462,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,442,2023-03-22T04:00:00Z,Unknown,Mintt Indian Cuisine,3033 Banksville Rd,15216,PA,,(412) 306-1831,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sarku Japan,2840 Bastogne Ave,42223,KY,,(270) 640-0990,Marketing Nurture Queue,Ee Lin Goh,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,J San Ramen,1309 S Harbor Blvd,92832,CA,,(714) 441-8881,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Crazy Rock'N Sushi - Fullerton,4090 N Harbor Blvd,92835,CA,,(714) 449-0249,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Shiho Donkatsu,"6940 Beach Blvd, Ste K329",90621,CA,,(714) 461-0006,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,The Tray Fusion Grill,10704  Blvd,92843,CA,,(714) 462-6209,Marketing Nurture Queue,,SDR Complete,,,Sharon Du,,Dead
Group A,,429,2023-04-04T04:00:00Z,Unknown,Sushi Dake,2893 W Lincoln Ave,92801,CA,,(714) 484-5613,Marketing Nurture Queue,Ee Lin Goh,SDR Complete,,,Sharon Du,,Dead
